zone_id,status
BTC-USDT-SWAP-SHORT-1773215694000-14,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773215155000-13,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773223325000-15,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773224449000-16,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773229823000-17,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773230558000-18,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773230703000-19,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773231035000-20,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773231661000-21,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773231710000-22,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773235815000-23,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773240262000-26,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773240148000-25,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773240074000-24,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773244374000-27,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773248977000-28,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773249090000-29,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773250265000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773273641000-1,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773274473000-2,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773274846000-3,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773278670000-7,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773275033000-4,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773277918000-6,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773279543000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773281619000-10,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773280802000-9,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773277743000-5,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773282318000-11,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773289183000-16,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773284771000-15,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773283808000-13,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773283301000-12,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773302140000-18,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773303167000-19,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773284182000-14,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773301094000-17,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773306306000-20,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773307320000-21,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773309951000-23,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773312405000-25,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773314440000-27,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773312889000-26,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773311218000-24,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773314627000-28,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773309139000-22,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773322220000-29,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773327022000-31,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773327051000-32,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773324378000-30,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773360301000-1,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773360324000-2,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773364676000-6,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773373019000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773369857000-7,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773362170000-4,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773362182000-5,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773395617000-9,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773361797000-3,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773396407000-11,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773396646000-12,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773397689000-13,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773398532000-14,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773396389000-10,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773398894000-15,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773406851000-17,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773406983000-18,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773406290000-16,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773407290000-19,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773408336000-22,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773408172000-20,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773408283000-21,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773410785000-23,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773417139000-25,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773418383000-26,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773424644000-29,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773426956000-31,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773425887000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773413760000-24,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773419298000-27,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773419322000-28,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773441907000-32,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773446937000-1,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773450492000-5,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773449958000-4,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773448191000-2,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773448333000-3,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773460634000-10,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773457959000-6,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773459882000-9,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773463737000-13,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773462947000-11,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773463426000-12,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773459395000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773458412000-7,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773474129000-15,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773484455000-16,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773470742000-14,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773533645000-2,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773535598000-4,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773538526000-7,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773537312000-5,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773533193000-1,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773538202000-6,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773540489000-9,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773534590000-3,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773543685000-13,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773542181000-11,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773540407000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773540790000-10,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773553188000-16,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773543427000-12,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773567808000-19,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773566226000-18,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773548297000-14,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773565926000-17,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773569420000-20,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773552125000-15,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773580674000-21,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773581522000-22,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773598649000-23,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773601559000-24,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773601709000-25,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773607034000-26,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773610605000-27,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773611089000-28,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773612485000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773612430000-29,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773614233000-31,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773616458000-34,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773616501000-35,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773614896000-32,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773615446000-33,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773618551000-36,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773619553000-1,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773620946000-4,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773623053000-5,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773626785000-7,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773628369000-8,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773620182000-2,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773620204000-3,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773623888000-6,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773633161000-9,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773634922000-11,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773638712000-12,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773639024000-13,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773640454000-15,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773640886000-16,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773641764000-17,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773647103000-18,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773640084000-14,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773647666000-19,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773647793000-20,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773655882000-26,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773656977000-27,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773651038000-24,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773650318000-21,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773650421000-22,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773660808000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773660536000-29,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773659225000-28,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773655581000-25,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773665169000-32,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773664875000-31,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773666805000-33,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773650790000-23,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773670854000-35,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773672598000-37,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773684454000-38,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773685469000-39,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773695990000-40,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773670410000-34,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773700604000-44,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773671719000-36,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773697184000-41,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773698589000-42,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773699232000-43,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773701464000-45,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773792030000-1,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773793270000-3,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773796201000-7,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773794558000-5,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773793754000-4,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773795295000-6,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773798977000-9,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773799629000-10,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773792781000-2,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773800100000-11,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773797761000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773800297000-12,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773806704000-17,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773804825000-15,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773805473000-16,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773808660000-19,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773807129000-18,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773802038000-13,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773814999000-20,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773819697000-21,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773819792000-22,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773804588000-14,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773834431000-26,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773835688000-27,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773836170000-28,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773834114000-23,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773834139000-24,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773834370000-25,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773837926000-31,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773837656000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773842088000-33,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773842025000-32,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773836450000-29,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773843528000-35,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773842911000-34,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773844720000-37,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773844698000-36,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773844837000-39,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773844787000-38,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773848497000-43,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773846823000-41,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773846814000-40,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773849364000-44,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773854692000-45,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773847388000-42,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773856508000-46,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773857693000-48,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773857396000-47,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773861038000-49,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773861090000-50,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773862102000-51,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773863194000-52,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773865224000-55,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773863225000-53,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773864839000-54,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773866301000-56,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773866763000-57,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773879450000-2,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773881185000-3,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773883030000-6,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773886593000-7,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773878683000-1,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773882002000-4,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773882324000-5,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773890712000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773891608000-11,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773891003000-9,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773891095000-10,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773893807000-13,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773894114000-14,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773893554000-12,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773894697000-15,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773902340000-16,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773903689000-17,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773910669000-22,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773909084000-21,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773910814000-23,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773907866000-20,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773907331000-19,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773913788000-26,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773918340000-27,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773913555000-25,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773912406000-24,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773922559000-28,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773926911000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773925165000-29,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773931024000-32,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773931043000-33,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773932261000-35,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773933216000-36,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773929685000-31,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773932209000-34,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773933416000-37,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773940442000-39,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773938165000-38,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773943584000-43,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773944006000-44,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773941032000-40,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773943299000-42,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773943061000-41,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773950934000-47,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773954597000-48,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773947883000-46,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773960400000-49,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773947762000-45,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773964059000-50,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773965776000-2,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773967549000-4,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773967888000-5,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773964831000-1,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773970205000-7,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773970724000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773968838000-6,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773966081000-3,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773973332000-9,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773978036000-13,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773978485000-14,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773976730000-10,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773980106000-16,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773980008000-15,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773977273000-11,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773988237000-17,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773990723000-18,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773993061000-19,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773977703000-12,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1773995341000-21,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773994722000-20,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774008086000-23,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774010892000-24,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1773997017000-22,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774014989000-25,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774019927000-27,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774019946000-28,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774031763000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774031844000-31,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774040190000-34,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774036783000-32,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774036822000-33,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774028344000-29,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774015493000-26,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774051508000-1,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774053309000-3,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774053604000-4,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774058261000-6,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774061201000-7,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774071458000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774078231000-9,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774052542000-2,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774057799000-5,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774102920000-12,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774102049000-10,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774110303000-13,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774110996000-14,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774111884000-15,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774112836000-17,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774112945000-18,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774135368000-21,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774117994000-19,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774112479000-16,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774135026000-20,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774102622000-11,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774139842000-3,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774139822000-2,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774142237000-5,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774140972000-4,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774139310000-1,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774147456000-7,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774149904000-8,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774158125000-11,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774146977000-6,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774151423000-9,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774157350000-10,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774169697000-17,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774168475000-14,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774168425000-13,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774168517000-15,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774169205000-16,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774168383000-12,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774179056000-18,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774180644000-22,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774180005000-20,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774183232000-23,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774179961000-19,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774185495000-24,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774186750000-25,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774207344000-27,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774209401000-29,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774204867000-26,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774208087000-28,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774180468000-21,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774213405000-30,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774213492000-31,NOT_AVAILABLE
BTC-USDT-SWAP-LONG-1774214168000-32,NOT_AVAILABLE
BTC-USDT-SWAP-SHORT-1774224201000-1,NOT_AVAILABLE
