id,date,dir,regime_dir,vol,trend_aligned,true_mfe,strong_label,sim_outcome,reclaim,cv_confirm
BTC-USDT-SWAP-SHORT-1772669164000-1,2026-03-05,SHORT,TREND_UP,LOW_VOL,0,3.116,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772674125000-5,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,0.896,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772674326000-6,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,0.955,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772675238000-7,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,1.319,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772675664000-8,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,1.261,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772679264000-9,2026-03-05,SHORT,TREND_UP,NORMAL_VOL,0,3.148,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772686945000-10,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,1.046,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772689407000-11,2026-03-05,SHORT,TREND_UP,NORMAL_VOL,0,3.145,STRONG_3,LOSS,0,
BTC-USDT-SWAP-SHORT-1772673503000-4,2026-03-05,SHORT,TREND_UP,NORMAL_VOL,0,3.04,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772692402000-15,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,1.62,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772691308000-14,2026-03-05,SHORT,TREND_UP,NORMAL_VOL,0,3.083,STRONG_3,LOSS,0,
BTC-USDT-SWAP-SHORT-1772690822000-12,2026-03-05,SHORT,TREND_UP,NORMAL_VOL,0,2.773,STRONG_2_5,LOSS,1,
BTC-USDT-SWAP-SHORT-1772698247000-17,2026-03-05,SHORT,TREND_UP,NORMAL_VOL,0,2.557,STRONG_2_5,LOSS,0,
BTC-USDT-SWAP-LONG-1772691247000-13,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,1.655,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772697409000-16,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,2.196,WEAK_WIN_2,WIN,1,
BTC-USDT-SWAP-LONG-1772706691000-18,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,0.364,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772706721000-19,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,0.364,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772709083000-20,2026-03-05,LONG,RANGE,HIGH_VOL,0,0.001,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772710207000-21,2026-03-05,LONG,TREND_UP,NORMAL_VOL,1,0.035,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772711263000-22,2026-03-05,LONG,RANGE,NORMAL_VOL,0,0.32,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772725319000-24,2026-03-05,LONG,RANGE,HIGH_VOL,0,0.427,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772725364000-25,2026-03-05,LONG,RANGE,HIGH_VOL,0,0.431,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772733604000-28,2026-03-05,SHORT,TREND_DOWN,HIGH_VOL,1,4.262,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772733612000-29,2026-03-05,SHORT,TREND_DOWN,HIGH_VOL,1,4.322,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772725116000-23,2026-03-05,SHORT,TREND_DOWN,HIGH_VOL,1,3.93,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772726417000-26,2026-03-05,LONG,RANGE,HIGH_VOL,0,0.945,MID,LOSS,0,
