_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,coverage_class,date,direction,dist_to_4h_mean_pct,dist_to_recent_swing_high_pct,dist_to_recent_swing_low_pct,distance_from_high_pct,distance_from_low_pct,filter_dup_suppressed,filter_fast_ok,filter_kept,is_asia_session,is_during_correct_move,is_during_opposite_move,is_late_after_50pct_correct_move,is_us_session,lead_min_before_move,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,matched_move_size_pct,ofi_shift_5m_vs_30m,ofi_shift_aligned,opp_dir_zones_active_60m,pct_correct_move_already_done,pct_opposite_move_already_done,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,session,stage_reached,sweep_reclaim_aligned,taker_imb_15m,taker_imb_180m,taker_imb_30m,taker_imb_5m,taker_imb_60m,taker_imb_aligned_15m,taker_imb_aligned_180m,taker_imb_aligned_30m,taker_imb_aligned_5m,taker_imb_aligned_60m,taker_n_trades_15m,taker_n_trades_180m,taker_n_trades_30m,taker_n_trades_5m,taker_n_trades_60m,taker_total_vol_15m,taker_total_vol_180m,taker_total_vol_30m,taker_total_vol_5m,taker_total_vol_60m,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,utc_hour,vol_anomaly_15m_vs_bg,watch_label,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
first,failed_triggered,False,False,,0.6581404164665808,0.49934410753390096,,0.5983094695150735,,0.5983094695150735,0.0,True,0.49934410753390096,,0.0,2026-03-10T03:39:59+00:00,3.0,3.0,121.0,180.0,0.5013397593579685,1.0,0.95,2026-03-10T03:42:59+00:00,wrong_direction,2026-03-10,SHORT,0.8777,0.8455,2.2979,0.4121,,False,True,True,1,1,1,1,0,,0.2391,2.6321,0.415,0.8467,0.000467,0.000778,0.00048,0.000737,4.2595,0.3621,-0.3621,1.0,86.3,17.21,-0.2046,1.2406,-0.1991,-0.5793,0.0,0.6063212243082422,1.0,0.12431542376696977,0.4999682922425816,1.0,asia,triggered,1,-0.1181,0.0603,-0.1843,0.1024,-0.1338,0.1181,-0.0603,0.1843,-0.1024,0.1338,34232,744451,68861,12189,267991,66214.64,1952451.84,126574.04,26371.79,691777.77,3.95,0.16752968756141684,1.5076463247562102,69840.55,False,2026-03-10T03:43:56+00:00,3,0.3626,BAD,70073.86942500001,BTC-USDT-SWAP-SHORT-1773113999000-12,69957.75,70015.8097125,0.16584743571033891
first,invalidated_or_expired,False,False,,0.6111962120250323,,0.49943908535556036,,0.0,0.5556329200227565,0.0,True,0.49943908535556036,0.5556329200227565,,2026-03-10T03:02:01+00:00,6.166666666666667,6.166666666666667,5.0,370.0,0.501312932989883,1.0,,2026-03-10T03:08:11+00:00,covered_mid,2026-03-10,LONG,1.3803,0.5483,2.5859,,0.3366,,,,1,1,1,0,0,-37.9,0.5566,3.1977,0.8867,2.1132,0.00077,0.000802,0.001038,0.001079,4.2595,-0.3089,-0.3089,0.0,8.97,29.76,-0.2233,2.5785,0.1865,1.5353,1.0,0.6531316671838442,1.0,-0.2265770217674858,0.5005751092835258,,asia,confirmed,1,-0.2252,0.0976,-0.0791,-0.3356,0.1082,-0.2252,0.0976,-0.0791,-0.3356,0.1082,83242,781086,227675,30704,411253,245190.33,2056404.52,699777.71,118796.0,1327745.52,,,,,False,,3,1.8074,MID,70290.177525,BTC-USDT-SWAP-LONG-1773111721000-11,69992.05,70141.1137625,0.42503962228126657
first,invalidated_or_expired,False,False,,0.6195195607543019,0.4995683949132797,,0.5631996006857289,,0.5631996006857289,0.0,True,0.4995683949132797,,0.0,2026-03-10T04:00:29+00:00,9.483333333333333,9.483333333333333,34.0,569.0,0.4991909655540309,1.0,,2026-03-10T04:09:58+00:00,wrong_direction,2026-03-10,SHORT,0.2271,1.4122,1.7303,0.6957,,,,,1,0,1,0,0,,0.3504,2.6321,1.0312,1.3095,0.000703,0.000806,0.000779,0.000646,4.2595,0.272,-0.272,1.0,0.0,23.6,0.1115,0.633,-0.6729,-0.8052,2.0,0.6390174900082503,1.0,-0.027773647496750757,0.501473988430312,,asia,confirmed,1,0.1413,0.0446,-0.0617,0.1744,-0.0945,-0.1413,-0.0446,0.0617,-0.1744,0.0945,59639,816429,158839,19420,232185,146261.69,2209952.93,443789.67,58708.84,568488.33,,,,,False,,4,0.8281,BAD,69611.05,BTC-USDT-SWAP-SHORT-1773115229000-15,69373.545875,69492.2979375,0.34177042931234375
first,duplicate_reached_move,False,True,1,0.8635365738887395,,0.4987686123959139,,0.0,0.7850332489897631,0.0,True,0.4987686123959139,0.7850332489897631,,2026-03-10T04:21:40+00:00,12.416666666666666,12.416666666666666,153.0,745.0,0.5007833765855583,1.0,2.8,2026-03-10T04:34:05+00:00,covered_mid,2026-03-10,LONG,0.446,1.0359,1.5553,,0.5048,False,True,True,1,1,0,0,0,-123.8,0.4151,2.6321,0.5222,1.0593,0.000525,0.000812,0.00064,0.000686,4.2595,-0.1116,-0.1116,3.0,29.3,0.0,0.3807,1.1616,0.355,-0.3447,2.0,0.6014123181741459,1.0,0.29885441788174033,0.5014477233740811,0.971222836723876,asia,triggered,1,0.085,0.0415,0.003,-0.0935,-0.0594,0.085,0.0415,0.003,-0.0935,-0.0594,38613,825628,94350,14469,242409,79646.74,2260841.11,219731.95,29771.62,613647.74,15.216666666666667,0.17398588781132196,1.4171500338326797,69954.75,False,2026-03-10T04:36:53+00:00,4,0.3902,MID,69833.25,BTC-USDT-SWAP-LONG-1773116500000-17,69640.012575,69736.6312875,0.27709601314601545
first,duplicate_reached_move,False,True,1,0.6248853888607876,,0.5017680389074254,,0.0,0.5680776262370796,0.0,True,0.5017680389074254,0.5680776262370796,,2026-03-10T04:52:48+00:00,3.0,3.0,84.0,180.0,0.4998260665165031,1.0,4.466666666666667,2026-03-10T04:55:48+00:00,covered_mid,2026-03-10,LONG,0.4291,0.9503,1.6387,,0.2581,True,True,False,1,1,0,0,0,-145.52,0.2534,2.1485,0.3991,0.8698,0.000558,0.000809,0.000544,0.000612,4.2595,-0.208,-0.208,2.0,34.44,0.0,-0.0915,0.9184,0.2581,0.536,4.0,0.6225171930431754,1.0,0.11091352851650599,0.5006159377367334,0.9715184653531757,asia,triggered,1,-0.0967,0.037,0.0585,-0.1318,0.0504,-0.0967,0.037,0.0585,-0.1318,0.0504,36546,823404,80073,9246,185267,75391.93,2284492.83,169884.26,14446.25,416224.06,7.466666666666667,0.11292289855267808,1.414692358215701,70000.05,False,2026-03-10T05:00:16+00:00,4,0.3565,MID,69921.093075,BTC-USDT-SWAP-LONG-1773118368000-19,69851.20692499999,69886.15,0.1000000000000082
first,duplicate_reached_move,False,True,1,0.7852492672555852,,0.5003918122146013,,0.0,0.7138629702323501,0.0,True,0.5003918122146013,0.7138629702323501,,2026-03-10T04:22:46+00:00,11.316666666666666,11.316666666666666,87.0,679.0,0.5007833765855583,1.0,40.36666666666667,2026-03-10T04:34:05+00:00,covered_mid,2026-03-10,LONG,0.446,1.0359,1.5553,,0.5048,True,True,False,1,1,0,0,0,-123.8,0.4151,2.6321,0.5222,1.0593,0.000525,0.000812,0.00064,0.000686,4.2595,-0.1116,-0.1116,3.0,29.3,0.0,0.3807,1.1616,0.355,-0.3447,2.0,0.6014123181741459,1.0,0.27645386422025686,0.5014477233740811,0.9704978271702871,asia,triggered,1,0.085,0.0415,0.003,-0.0935,-0.0594,0.085,0.0415,0.003,-0.0935,-0.0594,38613,825628,94350,14469,242409,79646.74,2260841.11,219731.95,29771.62,613647.74,51.68333333333333,0.45809123877235297,1.413474390702717,70153.15,False,2026-03-10T05:14:27+00:00,4,0.3902,MID,69833.25,BTC-USDT-SWAP-LONG-1773116566000-18,69676.15,69754.7,0.22521779894402216
first,duplicate_reached_move,False,True,1,0.6137448670800392,,0.5038121814911831,,0.0,0.5579498791636719,0.0,True,0.5038121814911831,0.5579498791636719,,2026-03-10T04:08:23+00:00,13.283333333333333,13.283333333333333,50.0,797.0,0.4987534912121374,1.0,55.166666666666664,2026-03-10T04:21:40+00:00,covered_mid,2026-03-10,LONG,0.2992,1.2561,1.5488,,0.4239,True,True,False,1,1,0,0,0,-111.38,0.3764,2.6321,0.5143,1.2721,0.000734,0.000813,0.000697,0.000675,4.2595,-0.6434,-0.6434,3.0,26.36,0.0,0.1999,1.1352,0.4084,-0.7791,1.0,0.8635365738887395,1.0,0.3681947961210781,0.4987686123959139,0.9675173477528214,asia,triggered,1,-0.0142,0.039,-0.0068,-0.5701,-0.115,-0.0142,0.039,-0.0068,-0.5701,-0.115,52373,823439,115667,14241,238086,127623.06,2247914.35,269646.85,33576.96,599286.03,68.45,0.619496501350488,1.4000400050724402,70166.05,False,2026-03-10T05:16:50+00:00,4,0.6451,MID,69734.05,BTC-USDT-SWAP-LONG-1773115703000-16,69490.55,69612.3,0.3497945047067831
first,duplicate_reached_move,False,True,1,0.7320449175498759,,0.49946025950564577,,0.0,0.6654953795907962,0.0,True,0.49946025950564577,0.6654953795907962,,2026-03-10T05:31:56+00:00,11.266666666666667,11.266666666666667,172.0,676.0,0.5001534237692052,1.0,45.266666666666666,2026-03-10T05:43:12+00:00,covered_mid,2026-03-10,LONG,0.1591,0.9159,1.5257,,0.0468,False,True,True,1,1,0,0,0,-192.92,0.3123,1.745,0.6554,0.7559,0.000504,0.000685,0.000579,0.000624,4.2595,-0.1435,-0.1435,2.0,45.66,0.0,-0.1271,-0.5692,-0.5818,-0.0562,2.0,0.7155809166136937,1.0,0.10380601613186509,0.5002543496280167,1.0,asia,triggered,1,-0.2583,-0.0651,-0.1745,-0.3011,0.0053,-0.2583,-0.0651,-0.1745,-0.3011,0.0053,37754,707862,88958,10906,193015,60035.12,1672474.9,159246.34,18862.69,359361.85,56.53333333333333,0.05093077053121599,1.8520696933871372,70130.85,False,2026-03-10T06:28:28+00:00,5,0.3967,MID,70095.15,BTC-USDT-SWAP-LONG-1773120716000-23,69879.55,69987.35,0.3080556700603627
first,duplicate_reached_move,False,True,1,0.6790521354227265,,0.5014033329634379,,0.0,0.6173201231115695,0.0,True,0.5014033329634379,0.6173201231115695,,2026-03-10T03:55:10+00:00,13.216666666666667,13.216666666666667,91.0,793.0,0.500229348439312,1.0,182.01666666666668,2026-03-10T04:08:23+00:00,covered_mid,2026-03-10,LONG,0.2557,1.3941,1.7478,,0.3461,True,False,False,1,1,0,0,0,-98.1,0.3504,2.6321,1.0312,1.3095,0.000673,0.000802,0.000756,0.000633,4.2595,-0.0228,-0.0228,2.0,23.22,0.0,0.0738,0.6099,-0.6209,-0.7813,0.0,0.6137448670800392,1.0,0.21726017298399034,0.5038121814911831,0.9688483656396837,asia,triggered,1,-0.0218,0.0388,-0.0955,-0.1159,-0.1255,-0.0218,0.0388,-0.0955,-0.1159,-0.1255,60310,812846,154737,18905,230149,133867.88,2182289.77,415475.11,43844.44,544766.83,195.23333333333332,0.9024379906135404,1.402170720449843,70228.45,False,2026-03-10T07:10:24+00:00,4,0.7577,MID,69600.35,BTC-USDT-SWAP-LONG-1773114910000-14,69387.55,69493.95000000001,0.30621370637300493
first,invalidated_or_expired,False,False,,0.6566017661573786,0.5033954675485243,,0.5969106965067078,,0.5969106965067078,0.0,True,0.5033954675485243,,0.0,2026-03-10T03:42:23+00:00,18.1,18.1,52.0,1086.0,0.499232861708074,1.0,,2026-03-10T04:00:29+00:00,wrong_direction,2026-03-10,SHORT,0.0621,1.6439,1.5244,0.9571,,,,,1,0,1,0,0,,0.5959,2.6321,1.0668,1.4314,0.000829,0.000798,0.000715,0.000655,4.2595,0.2951,-0.2951,1.0,0.0,21.35,-0.4943,0.4626,-0.9541,-1.1621,1.0,0.6195195607543019,1.0,-0.1936596717995402,0.4995683949132797,,asia,confirmed,1,-0.1216,0.0384,-0.1436,0.1264,-0.1943,0.1216,-0.0384,0.1436,-0.1264,0.1943,92941,802727,141179,17720,244878,267309.21,2128910.48,370605.2,31534.06,611621.11,,,,,False,,4,1.5203,BAD,70010.037525,BTC-USDT-SWAP-SHORT-1773114143000-13,69347.05,69678.5437625,0.9514945192594776
first,failed_triggered,False,False,,0.6482477085315195,,0.5002936576124908,,0.0,0.5893160986650177,0.0,True,0.5002936576124908,0.5893160986650177,,2026-03-10T05:10:18+00:00,21.633333333333333,21.633333333333333,29.0,1298.0,0.49932534791043637,1.0,98.95,2026-03-10T05:31:56+00:00,covered_mid,2026-03-10,LONG,0.4305,0.7145,1.8684,,0.0992,True,False,False,1,1,0,0,0,-181.65,0.4443,1.745,0.5071,0.8407,0.000565,0.000758,0.000645,0.000628,4.2595,-0.362,-0.362,2.0,43.0,0.0,-0.1761,0.4566,-0.1862,0.3674,3.0,0.7320449175498759,1.0,0.16819935594447227,0.49946025950564577,1.0,asia,triggered,1,-0.1827,-0.0001,-0.0249,-0.331,0.0695,-0.1827,-0.0001,-0.0249,-0.331,0.0695,44458,818856,105149,15055,200294,75364.12,2168711.93,191242.27,29528.77,393758.95,120.58333333333333,0.07236800481127624,6.708569844138817,70385.85,False,2026-03-10T07:10:53+00:00,5,0.3811,MID,70334.95,BTC-USDT-SWAP-LONG-1773119418000-20,69987.05,70161.0,0.4958595230968689
first,invalidated_or_expired,False,False,,0.6928564493224997,0.5006603030639519,,0.6298694993840905,,0.6298694993840905,0.0,True,0.5006603030639519,,0.0,2026-03-10T05:14:27+00:00,3.0,3.0,132.0,180.0,0.49902701371787317,1.0,,2026-03-10T05:17:27+00:00,wrong_direction,2026-03-10,SHORT,0.7151,0.5317,2.0465,0.2248,,,,,1,0,1,0,0,,0.3564,2.104,0.7559,1.1328,0.000709,0.00082,0.000706,0.000636,4.2595,0.0653,-0.0653,4.0,0.0,39.57,0.0342,1.4234,0.4013,0.8116,0.0,0.6576747285738137,1.0,-0.24729548884000394,0.4995014289829849,,asia,confirmed,1,0.1189,0.0546,0.1493,0.1958,0.0928,-0.1189,-0.0546,-0.1493,-0.1958,-0.0928,59496,851401,112749,24909,194711,116235.3,2336953.26,221873.1,63727.27,404176.96,,,,,False,,5,0.5496,BAD,70188.226575,BTC-USDT-SWAP-SHORT-1773119667000-21,70087.75,70137.98828749999,0.14325557013145795
first,invalidated_or_expired,False,False,,0.6130478829823743,0.4995953477383899,,0.5573162572567039,,0.5573162572567039,0.0,True,0.4995953477383899,,0.0,2026-03-10T05:16:24+00:00,5.283333333333333,5.283333333333333,75.0,317.0,0.5004763555822215,1.0,,2026-03-10T05:21:41+00:00,wrong_direction,2026-03-10,SHORT,0.591,0.6223,1.9582,0.3146,,,,,1,0,1,0,0,,0.3564,2.104,0.7409,0.9475,0.000672,0.000821,0.000693,0.000629,4.2595,0.0518,-0.0518,3.0,0.0,40.57,-0.0364,1.3936,0.4201,0.6298,1.0,0.6763751408872528,1.0,0.004922707938405741,0.5012052378697793,,asia,confirmed,1,0.1209,0.0538,0.1854,0.2298,0.1447,-0.1209,-0.0538,-0.1854,-0.2298,-0.1447,56767,856306,113850,17586,197224,107070.39,2349280.1,210800.27,30245.81,394634.39,,,,,False,,5,0.5007,BAD,70290.95,BTC-USDT-SWAP-SHORT-1773119784000-22,70064.600175,70177.77508749999,0.32253776173122756
first,failed_triggered,False,False,,0.6230829369438218,,0.5000984499048906,,0.0,0.5664390335852925,0.0,True,0.5000984499048906,0.5664390335852925,,2026-03-10T07:23:02+00:00,10.083333333333334,10.083333333333334,132.0,605.0,0.4999892901093761,1.0,32.416666666666664,2026-03-10T07:33:07+00:00,covered_late,2026-03-10,LONG,0.5169,0.2998,1.3452,,0.6956,True,True,False,0,1,0,1,0,-302.83,0.3419,1.1104,0.9974,0.9974,0.00064,0.000636,0.000915,0.000755,4.2595,-0.504,-0.504,0.0,71.68,0.0,-0.1016,0.71,0.6582,0.363,0.0,0.7213280071326694,1.0,0.12027137957774624,0.4997590272301657,1.0,europe,triggered,1,-0.2461,0.0469,0.1516,-0.3115,0.0848,-0.2461,0.0469,0.1516,-0.3115,0.0848,51917,550911,136359,12463,207636,104335.82,1150945.62,352844.16,28600.75,495770.93,42.5,0.25038817259902213,2.7424675753842607,70667.05,False,2026-03-10T08:05:32+00:00,7,1.3073,BAD,70490.55,BTC-USDT-SWAP-LONG-1773127382000-24,70260.65,70375.6,0.32667572283576796
first,failed_triggered,False,False,,0.6615199970793667,,0.5007471269067477,,0.0,0.601381815526697,0.0,True,0.5007471269067477,0.601381815526697,,2026-03-10T07:23:29+00:00,9.633333333333333,9.633333333333333,105.0,578.0,0.4999892901093761,1.0,32.416666666666664,2026-03-10T07:33:07+00:00,covered_late,2026-03-10,LONG,0.5169,0.2998,1.3452,,0.6956,True,True,False,0,1,0,1,0,-302.83,0.3419,1.1104,0.9974,0.9974,0.00064,0.000636,0.000915,0.000755,4.2595,-0.504,-0.504,0.0,71.68,0.0,-0.1016,0.71,0.6582,0.363,0.0,0.7213280071326694,1.0,0.2515583991684988,0.4997590272301657,1.0,europe,triggered,1,-0.2461,0.0469,0.1516,-0.3115,0.0848,-0.2461,0.0469,0.1516,-0.3115,0.0848,51917,550911,136359,12463,207636,104335.82,1150945.62,352844.16,28600.75,495770.93,42.05,0.25038817259902213,3.054107961020188,70667.05,False,2026-03-10T08:05:32+00:00,7,1.3073,BAD,70490.55,BTC-USDT-SWAP-LONG-1773127409000-25,70260.65,70375.6,0.32667572283576796
first,invalidated_or_expired,False,False,,0.6381887336169186,0.501999328543264,,0.5801715760153805,,0.5801715760153805,0.0,True,0.501999328543264,,0.0,2026-03-10T07:53:42+00:00,12.633333333333333,12.633333333333333,49.0,758.0,0.5004480116743015,1.0,,2026-03-10T08:06:20+00:00,covered_watch_early,2026-03-10,SHORT,0.6157,0.3377,1.3799,0.3366,,,,,0,0,1,0,0,86.42,0.5921,1.3826,0.6464,1.0305,0.000825,0.000646,0.000711,0.00081,2.8238,0.2473,-0.2473,2.0,0.0,79.54,0.0754,0.4135,0.2763,0.6618,0.0,0.7154133045604815,1.0,-0.17281804061134554,0.49955220648242704,,europe,confirmed,1,0.2419,0.0557,0.1874,0.3008,0.1659,-0.2419,-0.0557,-0.1874,-0.3008,-0.1659,67106,550733,102350,38794,233383,179083.02,1182167.24,244744.26,132569.43,591524.55,,,,,False,,8,1.9104,GOOD,70667.05,BTC-USDT-SWAP-SHORT-1773129222000-26,70284.45,70475.75,0.5428817713894578
first,primary_unique_reached_move,True,True,2,0.6554882992761638,0.499208490098294,,0.6274026692928284,,0.6274026692928284,0.001057368590231606,True,0.499208490098294,,0.001057368590231606,2026-03-10T08:44:10+00:00,7.716666666666667,7.716666666666667,47.0,463.0,0.5010768457846253,1.0,0.55,2026-03-10T08:51:53+00:00,covered_watch_early,2026-03-10,SHORT,0.7308,0.4452,1.4275,0.4432,,False,True,True,0,0,1,0,0,40.87,0.4618,1.8998,0.4618,1.1053,0.000609,0.000711,0.000648,0.000818,2.8238,0.2145,-0.2145,2.0,0.0,90.33,-0.2495,1.1822,-0.2218,0.4824,2.0,0.6022053050592476,1.0,-0.15778829629368935,0.5003235538885286,1.0,europe,triggered,1,-0.1291,0.0721,-0.097,0.0949,0.0852,0.1291,-0.0721,0.097,-0.0949,-0.0852,60215,686988,133838,13393,331739,142230.2,1609255.56,259035.96,27257.0,840218.54,8.266666666666667,0.07501408723551936,1.5491760859415693,70667.0,False,2026-03-10T08:52:26+00:00,8,1.0534,GOOD,70967.015775,BTC-USDT-SWAP-SHORT-1773132250000-30,70720.05,70843.53288750001,0.34860736743915277
first,failed_triggered,False,False,,0.6032353225064896,,0.502050462612526,,0.002477258764541509,0.6163216563586371,0.002477258764541509,True,0.502050462612526,0.6163216563586371,,2026-03-10T08:57:27+00:00,3.8833333333333333,3.8833333333333333,7.0,233.0,0.4984752361580182,1.0,23.1,2026-03-10T09:01:20+00:00,covered_late,2026-03-10,LONG,0.5716,0.5655,1.3095,,0.1132,False,True,True,0,1,0,1,0,-391.05,0.3723,1.8998,0.6794,1.0166,0.000631,0.000723,0.000666,0.000836,4.2595,0.0772,0.0772,3.0,92.56,0.0,-0.1529,1.0904,-0.3733,0.2655,2.0,0.6363572251491358,1.0,-0.013194020029909461,0.49912903391409524,0.9710396293264943,europe,triggered,1,-0.3306,0.0326,-0.2215,-0.157,0.007,-0.3306,0.0326,-0.2215,-0.157,0.007,56959,713972,139857,18811,345922,184131.11,1740898.07,343930.39,56506.1,945443.84,26.983333333333334,0.40338013023901553,1.411221627201656,70962.85,False,2026-03-10T09:24:26+00:00,9,1.3181,BAD,70677.75,BTC-USDT-SWAP-LONG-1773133047000-31,70568.25,70623.0,0.15504863854551632
first,failed_triggered,False,False,,0.6384326607484542,,0.500589356985008,,0.0,0.5803933279531401,0.0,True,0.500589356985008,0.5803933279531401,,2026-03-10T08:21:15+00:00,8.783333333333333,8.783333333333333,17.0,527.0,0.5006414015273754,1.0,54.61666666666667,2026-03-10T08:30:02+00:00,covered_late,2026-03-10,LONG,0.981,0.1853,1.5448,,0.6887,True,True,False,0,1,0,1,0,-359.75,0.3661,1.7573,0.8753,1.0183,0.000777,0.000696,0.000983,0.000793,4.2595,-0.564,-0.564,1.0,85.15,0.0,-0.022,1.1376,0.5695,0.7775,2.0,0.768527118552152,1.0,0.1451957091904197,0.5007557244614117,0.974924274178159,europe,triggered,1,-0.0971,0.074,0.1365,-0.3973,0.1173,-0.0971,0.074,0.1365,-0.3973,0.1173,71230,631568,207658,14881,276744,159602.64,1494236.88,606050.78,32458.96,724928.48,63.4,0.13039197236535974,1.4209101926518453,71032.45,False,2026-03-10T09:24:39+00:00,8,1.797,BAD,70939.95,BTC-USDT-SWAP-LONG-1773130875000-28,70752.05,70846.0,0.2652231600937162
first,failed_triggered,False,False,,0.6317644256849696,,0.49983193206396775,,0.0,0.5743312960772451,0.0,True,0.49983193206396775,0.5743312960772451,,2026-03-10T08:41:59+00:00,8.416666666666666,8.416666666666666,21.0,505.0,0.5029273983664511,1.0,34.35,2026-03-10T08:50:24+00:00,covered_late,2026-03-10,LONG,0.8685,0.3163,1.554,,0.1309,True,True,False,0,1,0,1,0,-380.12,0.4476,1.8998,0.4476,1.1053,0.00063,0.00071,0.000658,0.00082,4.2595,-0.2553,-0.2553,2.0,89.98,0.0,-0.1749,1.279,0.0646,0.6403,1.0,0.7032044614691836,1.0,-0.1777592670741833,0.5018707096927152,1.0,europe,triggered,1,-0.1345,0.0689,-0.0753,-0.2786,0.0925,-0.1345,0.0689,-0.0753,-0.2786,0.0925,62684,684567,137542,17645,334282,148459.44,1614571.01,264220.28,53840.56,845240.25,42.766666666666666,0.050811756517369626,3.263445727562725,71082.65,False,2026-03-10T09:24:45+00:00,8,1.0994,BAD,71046.55,BTC-USDT-SWAP-LONG-1773132119000-29,70739.05,70892.8,0.4337534982395955
first,failed_triggered,False,False,,0.6116506406574104,0.5009934417854282,,0.5560460369612821,,0.5560460369612821,0.0,True,0.5009934417854282,,0.0,2026-03-10T11:14:44+00:00,13.3,13.3,6.0,798.0,0.500853309300485,1.0,35.88333333333333,2026-03-10T11:28:02+00:00,covered_mid,2026-03-10,SHORT,-0.2104,0.9464,0.5131,0.3371,,False,True,True,0,1,0,0,0,-115.28,0.2617,1.0283,0.4196,0.5194,0.00057,0.000619,0.000607,0.000573,2.8238,0.2453,-0.2453,1.0,40.63,0.0,-0.1128,-0.2904,-0.2384,-0.2083,1.0,0.6002529263143117,1.0,-0.17470483837099013,0.5013542878465438,1.0,europe,triggered,1,-0.1453,-0.0196,-0.1197,0.0914,-0.0112,0.1453,0.0196,0.1197,-0.0914,0.0112,33870,574607,76376,9248,146496,88128.36,1402021.89,159417.65,22251.54,334122.92,49.18333333333333,0.053021630415127016,2.8967959469704816,70499.85,False,2026-03-10T12:03:55+00:00,11,0.7092,MID,70721.55,BTC-USDT-SWAP-SHORT-1773141284000-35,70537.25,70629.4,0.26093949545090706
first,failed_triggered,False,False,,0.7620563949388085,0.5006819550590516,,0.6927785408534622,,0.6927785408534622,0.0,True,0.5006819550590516,,0.0,2026-03-10T11:09:30+00:00,4.75,4.75,145.0,285.0,0.49901299864276133,1.0,51.56666666666667,2026-03-10T11:14:15+00:00,covered_mid,2026-03-10,SHORT,-0.1387,0.8991,0.6219,0.3022,,True,True,False,0,1,0,0,0,-101.5,0.3602,0.985,0.3721,0.4599,0.000623,0.000638,0.000532,0.000565,2.8238,0.0513,-0.0513,1.0,35.77,0.0,-0.1305,-0.2044,-0.0768,-0.2859,0.0,0.6021835544089116,1.0,-0.377361397311354,0.499637271524456,1.0,europe,triggered,1,-0.0163,-0.0142,0.0475,0.0949,0.0094,0.0163,0.0142,-0.0475,-0.0949,-0.0094,43089,614237,70851,9128,149758,68141.46,1474863.09,127040.54,9864.65,345338.32,56.31666666666667,0.21213337779921237,1.6635384369881112,70466.15,False,2026-03-10T12:05:49+00:00,11,0.5056,MID,70706.25,BTC-USDT-SWAP-SHORT-1773140970000-34,70615.95,70661.1,0.1277930855874065
first,invalidated_or_expired,False,False,,0.6630032202842024,,0.5003562437249252,,7.072145786395521e-05,0.604861498181411,7.072145786395521e-05,True,0.5003562437249252,0.604861498181411,,2026-03-10T10:41:58+00:00,8.316666666666666,8.316666666666666,90.0,499.0,0.5007850974451449,1.0,,2026-03-10T10:50:17+00:00,covered_watch_early,2026-03-10,LONG,0.0209,0.8445,1.2248,,0.0586,,,,0,0,1,0,0,206.2,0.2917,1.4123,0.3955,0.6179,0.000459,0.0007,0.000571,0.00054,3.6176,-0.2383,-0.2383,0.0,0.0,27.33,-0.2145,0.4082,-0.1508,-0.4382,0.0,0.6430554498386153,1.0,0.03022955550408778,0.5005068404244993,,europe,confirmed,1,-0.1966,0.0386,0.0544,-0.1692,-0.0451,-0.1966,0.0386,0.0544,-0.1692,-0.0451,34265,712996,71104,7952,140785,74294.75,1851135.02,200598.07,12349.54,337591.52,,,,,False,,10,0.4501,GOOD,70736.35,BTC-USDT-SWAP-LONG-1773139318000-33,70624.15,70680.25,0.15874307179164143
first,failed_triggered,False,False,,0.639103644291134,0.5006069172652626,,0.58100331299194,,0.58100331299194,0.0,True,0.5006069172652626,,0.0,2026-03-10T12:01:38+00:00,16.166666666666668,16.166666666666668,86.0,970.0,0.4995840543101398,1.0,13.333333333333334,2026-03-10T12:17:48+00:00,covered_late,2026-03-10,SHORT,-0.5752,1.2882,0.0603,0.4261,,True,True,False,0,1,0,1,0,-165.05,0.3389,1.3492,0.4885,0.5803,0.000583,0.000583,0.000533,0.000505,2.8238,0.2248,-0.2248,0.0,58.17,0.0,-0.2504,-0.6039,-0.2464,-0.3837,1.0,0.6038709718672796,1.0,-0.24390592650715176,0.5011335854228526,0.9666224467910658,europe,triggered,1,-0.1827,0.0015,-0.1048,0.0979,-0.117,0.1827,-0.0015,0.1048,-0.0979,0.117,59267,495027,85066,11357,135455,186086.73,1261246.47,239575.57,23458.45,373980.48,29.5,0.05502540481706484,1.401117309832959,70292.45,False,2026-03-10T12:31:08+00:00,12,1.8214,BAD,70554.95,BTC-USDT-SWAP-SHORT-1773144098000-36,70331.15,70443.04999999999,0.3177034498080406
