venue,date,dir,regime,status,reasons,confluence,hypo_entry,outcome,true_mfe
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,70817.5,WIN,2.912
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,70763.1,WIN,2.838
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,70667.3,LOSS,0.376
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short,4,70772.7,LOSS,0.226
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,70532.4,LOSS,0.564
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,70461.7,LOSS,0.665
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short,3,70034.5,LOSS,1.869
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,70028.3,LOSS,1.878
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,69997.5,LOSS,1.923
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,2,70142.0,LOSS,1.713
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,70112.6,LOSS,1.693
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,3,70415.1,LOSS,1.319
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,CANDIDATE,microprice_down;thin_bid_path,2,70104.4,LOSS,1.925
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,3,70423.7,WIN,2.37
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,2,70259.0,WIN,2.141
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,CANDIDATE,microprice_down;thin_bid_path,2,69678.6,LOSS,1.326
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,69349.4,WIN,2.876
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,CANDIDATE,microprice_down;thin_bid_path,2,69300.1,LOSS,0.787
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,69275.0,LOSS,0.751
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,69275.0,LOSS,0.751
OKX_MARCH,2026-03-19,LONG,RANGE,REJECT,not_trend_down;not_short,3,69464.0,WIN,2.706
OKX_MARCH,2026-03-19,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,69682.1,WIN,2.385
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,4,69431.9,LOSS,0.975
OKX_MARCH,2026-03-19,LONG,RANGE,REJECT,not_trend_down;not_short,3,69486.7,WIN,2.672
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,69215.6,WIN,3.075
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,3,69191.5,LOSS,0.0
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,2,69365.2,LOSS,0.396
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,3,69837.2,WIN,2.157
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,69759.9,WIN,2.27
OKX_MARCH,2026-03-19,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,2,69542.1,WIN,2.591
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m,3,69775.0,LOSS,0.603
OKX_MARCH,2026-03-19,SHORT,TREND_DOWN,REJECT,no_fresh_weakness_60m;buyer_absorption,3,69766.7,LOSS,0.591
OKX_MARCH,2026-03-19,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,4,70365.0,TIMEOUT,1.391
OKX_MARCH,2026-03-19,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,70549.9,LOSS,1.125
OKX_MARCH,2026-03-19,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,70499.9,LOSS,1.197
OKX_MARCH,2026-03-19,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,70086.5,LOSS,1.044
OKX_MARCH,2026-03-19,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,4,70169.7,LOSS,1.162
OKX_MARCH,2026-03-19,SHORT,RANGE,REJECT,not_trend_down,4,69801.4,LOSS,0.64
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,70067.3,TIMEOUT,1.822
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,70232.6,TIMEOUT,1.582
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,70215.1,TIMEOUT,1.607
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70044.7,LOSS,0.985
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,70477.9,LOSS,1.228
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,70516.5,LOSS,1.173
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70340.9,TIMEOUT,1.402
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70169.5,LOSS,1.161
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down,4,70090.1,LOSS,1.049
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,70595.4,LOSS,1.06
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,4,70694.2,LOSS,0.919
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70479.6,TIMEOUT,1.596
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,70819.0,WIN,2.068
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,70836.4,LOSS,0.716
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70678.6,TIMEOUT,1.873
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,70419.9,LOSS,1.312
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down,2,70293.3,TIMEOUT,1.335
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,70863.8,LOSS,0.677
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,2,70688.1,TIMEOUT,1.886
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down,4,70890.0,WIN,2.166
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,71165.4,LOSS,0.037
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,70596.6,TIMEOUT,1.759
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down,4,70269.0,TIMEOUT,1.301
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,70491.6,LOSS,0.595
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down,3,69960.8,TIMEOUT,0.866
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down,3,69586.2,LOSS,0.333
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down,3,69583.4,LOSS,0.329
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,69628.7,LOSS,0.029
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,69695.1,LOSS,0.091
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,3,70012.5,LOSS,0.147
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,70079.3,TIMEOUT,0.513
OKX_MARCH,2026-03-20,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,70100.4,TIMEOUT,0.543
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,69615.1,WIN,2.115
OKX_MARCH,2026-03-20,LONG,RANGE,REJECT,not_trend_down;not_short,3,69713.5,TIMEOUT,1.971
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,4,70550.0,LOSS,0.762
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,70567.9,LOSS,0.737
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,70653.8,WIN,3.49
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short,2,70460.1,LOSS,0.891
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,70713.9,LOSS,0.529
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,4,70703.0,WIN,3.557
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,70749.9,WIN,3.621
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,70679.1,WIN,3.525
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down,4,70469.7,WIN,3.238
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,70917.2,LOSS,0.087
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,70923.3,LOSS,0.079
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down,3,70494.1,WIN,3.537
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down,3,70435.0,WIN,3.456
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down,4,70336.4,WIN,3.32
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down,2,70219.9,WIN,3.16
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down,1,70219.9,WIN,3.16
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down,4,70117.0,WIN,4.007
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,70381.7,LOSS,0.129
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short,3,70249.9,LOSS,0.354
OKX_MARCH,2026-03-21,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,70134.9,LOSS,0.077
OKX_MARCH,2026-03-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,70899.2,WIN,4.088
OKX_MARCH,2026-03-22,SHORT,RANGE,REJECT,not_trend_down,2,69037.2,WIN,2.505
OKX_MARCH,2026-03-22,SHORT,RANGE,REJECT,not_trend_down,2,69037.2,WIN,2.505
OKX_MARCH,2026-03-22,SHORT,RANGE,REJECT,not_trend_down,1,68990.3,WIN,2.439
OKX_MARCH,2026-03-22,SHORT,RANGE,REJECT,not_trend_down,4,68865.0,WIN,2.262
OKX_MARCH,2026-03-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,4,69063.2,LOSS,0.744
OKX_MARCH,2026-03-22,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,69180.1,LOSS,0.573
OKX_MARCH,2026-03-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,69334.3,WIN,2.923
OKX_MARCH,2026-03-22,SHORT,RANGE,REJECT,not_trend_down,3,69174.1,WIN,2.698
OKX_MARCH,2026-03-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,69200.0,WIN,2.735
OKX_MARCH,2026-03-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,69214.6,LOSS,0.22
OKX_MARCH,2026-03-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,69157.8,LOSS,0.094
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,68783.9,WIN,2.146
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,68654.5,TIMEOUT,1.962
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;thin_bid_path,2,68629.1,TIMEOUT,1.926
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,68656.3,TIMEOUT,1.964
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,4,68751.9,LOSS,0.334
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short,4,68748.1,LOSS,0.339
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,68440.1,LOSS,1.655
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,68217.2,LOSS,1.333
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;thin_bid_path,2,68200.0,LOSS,1.309
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,3,68582.9,LOSS,4.234
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,2,68281.7,WIN,4.694
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,1,68639.1,LOSS,4.149
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m;buyer_absorption,2,68592.7,LOSS,4.22
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;thin_bid_path,2,68337.3,LOSS,1.507
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,taker_sell;microprice_down;thin_bid_path,3,68157.7,LOSS,1.247
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short,4,68535.3,LOSS,4.73
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,REJECT,buyer_absorption,2,68330.0,LOSS,1.496
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,3,68218.6,WIN,4.791
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,67584.8,LOSS,0.41
OKX_MARCH,2026-03-22,SHORT,TREND_DOWN,REJECT,buyer_absorption,4,67584.8,LOSS,0.41
OKX_MARCH,2026-03-22,LONG,TREND_DOWN,REJECT,not_short,3,67809.5,WIN,5.851
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,67929.0,LOSS,0.754
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,67929.0,LOSS,0.754
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short,2,67904.2,WIN,5.703
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,67917.0,WIN,5.683
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,67942.2,WIN,5.644
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,67969.2,WIN,5.602
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,68000.0,WIN,5.554
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,68227.7,WIN,5.202
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down,3,68127.1,LOSS,0.965
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short,3,68142.0,WIN,5.334
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,68227.3,LOSS,1.11
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short,2,67673.6,WIN,6.064
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short,2,67673.6,WIN,6.064
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,68738.8,LOSS,4.42
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down,4,68155.0,LOSS,1.006
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,68650.0,LOSS,1.719
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,68729.3,LOSS,4.434
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,3,68703.1,LOSS,1.795
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down,4,67845.1,LOSS,0.553
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,2,70651.8,LOSS,1.409
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down;buyer_absorption,2,70320.1,LOSS,0.356
OKX_MARCH,2026-03-23,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,70660.3,TIMEOUT,1.58
OKX_MARCH,2026-03-23,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,70660.3,TIMEOUT,1.58
OKX_MARCH,2026-03-23,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,70660.3,TIMEOUT,1.58
OKX_MARCH,2026-03-23,LONG,RANGE,REJECT,not_trend_down;not_short,2,70260.9,WIN,2.158
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,3,70670.0,LOSS,0.849
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,71262.1,TIMEOUT,1.673
OKX_MARCH,2026-03-23,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,71586.1,LOSS,0.073
OKX_MARCH,2026-03-23,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,71336.0,LOSS,0.423
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down,4,70889.0,WIN,2.016
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,71483.0,WIN,2.83
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,71483.0,WIN,2.83
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,70390.6,TIMEOUT,1.322
OKX_MARCH,2026-03-23,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,70390.6,TIMEOUT,1.322
OKX_MARCH,2026-03-23,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,71031.1,LOSS,0.484
OKX_MARCH,2026-03-23,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,4,70950.9,WIN,2.936
OKX_MARCH,2026-03-23,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,71052.5,LOSS,0.454
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,70929.0,LOSS,0.629
OKX_MARCH,2026-03-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,3,70705.6,WIN,2.599
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,1,70881.3,LOSS,0.697
OKX_MARCH,2026-03-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,3,70746.7,WIN,2.655
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,70899.9,LOSS,0.67
OKX_MARCH,2026-03-24,SHORT,TREND_UP,REJECT,not_trend_down,2,70592.5,WIN,2.443
OKX_MARCH,2026-03-24,SHORT,TREND_UP,REJECT,not_trend_down,3,70291.7,LOSS,2.025
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short,2,70642.5,LOSS,1.037
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,3,70180.6,LOSS,1.87
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,3,70141.5,LOSS,1.815
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70330.6,WIN,2.079
OKX_MARCH,2026-03-24,LONG,RANGE,REJECT,not_trend_down;not_short,4,70325.6,LOSS,1.492
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;buyer_absorption,3,70420.0,LOSS,1.356
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;buyer_absorption,2,70387.7,LOSS,1.403
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,70881.1,LOSS,0.697
OKX_MARCH,2026-03-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m,4,71124.3,WIN,3.172
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,70894.1,LOSS,0.629
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,71299.8,LOSS,0.272
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,71242.2,LOSS,0.353
OKX_MARCH,2026-03-24,LONG,TREND_UP,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,71055.9,LOSS,0.399
OKX_MARCH,2026-03-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,71007.5,WIN,3.013
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,70047.1,LOSS,1.683
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,69948.5,LOSS,1.545
OKX_MARCH,2026-03-24,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,69750.1,WIN,3.21
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,4,69645.4,LOSS,1.116
OKX_MARCH,2026-03-24,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,69885.5,WIN,3.01
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,3,69426.3,LOSS,0.804
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,2,69565.9,LOSS,1.003
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,3,69156.3,LOSS,0.417
OKX_MARCH,2026-03-24,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down;thin_bid_path,4,69000.5,LOSS,0.013
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,3,69191.3,LOSS,0.467
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,2,69296.7,LOSS,0.065
OKX_MARCH,2026-03-24,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,70061.7,WIN,2.751
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70248.8,LOSS,0.239
OKX_MARCH,2026-03-24,LONG,RANGE,REJECT,not_trend_down;not_short,2,69235.7,WIN,3.977
OKX_MARCH,2026-03-24,SHORT,RANGE,REJECT,not_trend_down,3,70260.8,LOSS,0.058
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,3,70639.7,LOSS,0.393
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down,4,70548.0,LOSS,0.263
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,70682.0,TIMEOUT,1.849
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,70695.1,TIMEOUT,1.83
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,3,70870.2,TIMEOUT,1.579
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short,2,70451.8,WIN,2.182
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,70563.9,WIN,2.02
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,70700.0,TIMEOUT,1.823
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,2,70719.9,LOSS,0.24
OKX_MARCH,2026-03-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,4,71080.0,TIMEOUT,1.753
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,71070.0,LOSS,1.293
OKX_MARCH,2026-03-25,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,4,71053.6,LOSS,1.316
