zone_id,date,direction,confirmed_iso,tz_entry_ref_price,tz_session_high,tz_session_low,tz_nearest_obstacle_pct,tz_nearest_obstacle_type,tz_room_to_run_pct,tz_n_obstacles_within_2pct,tz_target_price,tz_target_type,tz_target_distance_pct,tz_has_target_ge_2pct,tz_void_thin_path_score,tz_opposing_wall_risk,tz_max_wall_on_path,tz_n_swing_levels,tz_n_volume_nodes,watch_label,coverage_class,setup_type
BTC-USDT-SWAP-LONG-1772642290000-45,2026-03-04,LONG,2026-03-04T16:41:10+00:00,73242.6,73480.0,67358.1,0.3241,session_high,0.3241,1,,blocked,0.3241,0,0.1815,1.0,79.43,5,17,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772642329000-46,2026-03-04,LONG,2026-03-04T16:41:49+00:00,73197.8,73480.0,67358.1,0.3855,session_high,0.3855,1,,blocked,0.3855,0,0.1815,1.0,79.43,4,16,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772641162000-43,2026-03-04,SHORT,2026-03-04T16:56:21+00:00,73202.5,73480.0,67358.1,0.6181,hvn,0.6181,3,71700.0,hvn,2.0525,1,0.1,37.0,1197.83,3,13,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772648681000-47,2026-03-04,LONG,2026-03-04T18:37:28+00:00,73177.1,73715.9,67358.1,0.1679,hvn,0.1679,4,,blocked,0.1679,0,0.1815,1.0,79.43,5,14,BAD,covered_late,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772650765000-49,2026-03-04,LONG,2026-03-04T19:31:57+00:00,73572.9,74030.0,67358.1,0.6213,session_high,0.6213,1,,blocked,0.6213,0,0.1815,1.0,79.43,6,15,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772650789000-50,2026-03-04,LONG,2026-03-04T19:31:57+00:00,73572.9,74030.0,67358.1,0.6213,session_high,0.6213,1,,blocked,0.6213,0,0.1815,1.0,79.43,6,15,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772650521000-48,2026-03-04,SHORT,2026-03-04T19:04:48+00:00,73574.7,73769.8,67358.1,0.3054,hvn,0.3054,10,71950.0,hvn,2.2082,1,0.1029,43.0,505.82,2,14,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772655497000-52,2026-03-04,LONG,2026-03-04T20:44:42+00:00,73436.0,74030.0,67358.1,0.8089,session_high,0.8089,1,,blocked,0.8089,0,0.1815,1.0,79.43,5,14,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772651819000-51,2026-03-04,SHORT,2026-03-04T19:21:57+00:00,73771.6,74030.0,67358.1,0.5715,hvn,0.5715,14,71950.0,hvn,2.4692,1,0.1044,29.0,271.13,6,15,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772664633000-53,2026-03-04,LONG,2026-03-04T23:03:51+00:00,72780.0,74030.0,67358.1,0.2336,hvn,0.2336,14,,blocked,0.2336,0,0.1815,1.0,79.43,4,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772666739000-54,2026-03-04,LONG,2026-03-04T23:44:18+00:00,72693.4,74030.0,67358.1,0.1416,swing_high,0.1416,12,,blocked,0.1416,0,0.1233,2.0,1023.78,4,8,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772670368000-3,2026-03-05,LONG,2026-03-05T00:31:28+00:00,72767.6,72941.2,72515.2,0.135,swing_high,0.135,14,,blocked,0.135,0,0.1003,56.0,251.97,5,8,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772670314000-2,2026-03-05,SHORT,2026-03-05T00:46:06+00:00,72842.4,72977.8,72515.2,0.4492,session_low,0.4492,2,,blocked,0.4492,0,0.1015,42.0,578.93,3,8,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772669164000-1,2026-03-05,SHORT,2026-03-05T00:25:14+00:00,72882.1,72941.2,72515.2,0.5034,session_low,0.5034,1,,blocked,0.5034,0,0.0988,58.0,247.44,4,8,GOOD,covered_watch_early,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1772674125000-5,2026-03-05,LONG,2026-03-05T01:32:06+00:00,72873.0,73280.9,72515.2,0.2429,hvn,0.2429,10,,blocked,0.2429,0,0.102,36.0,241.55,2,8,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772674326000-6,2026-03-05,LONG,2026-03-05T01:36:39+00:00,72830.4,73280.9,72515.2,0.4388,hvn,0.4388,8,,blocked,0.4388,0,0.1021,37.0,241.56,1,8,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772675238000-7,2026-03-05,LONG,2026-03-05T01:54:24+00:00,72568.6,73280.9,72408.5,0.1122,hvn,0.1122,12,,blocked,0.1122,0,0.1004,44.0,438.9,3,8,BAD,wrong_direction,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772675664000-8,2026-03-05,LONG,2026-03-05T02:07:52+00:00,72610.3,73280.9,72373.9,0.0547,hvn,0.0547,12,,blocked,0.0547,0,0.1005,42.0,1393.14,6,8,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772679264000-9,2026-03-05,SHORT,2026-03-05T03:09:05+00:00,72629.0,73280.9,72303.9,0.0783,swing_low,0.0783,4,,blocked,0.0783,0,0.0997,60.0,411.0,3,8,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772686945000-10,2026-03-05,LONG,2026-03-05T05:09:56+00:00,72764.6,73280.9,72303.5,0.7095,swing_high,0.7095,3,,blocked,0.7095,0,0.1021,45.0,274.03,5,6,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772689407000-11,2026-03-05,SHORT,2026-03-05T05:55:00+00:00,72387.4,73280.9,72303.5,0.1154,swing_low,0.1154,2,,blocked,0.1154,0,0.1012,49.0,283.27,6,6,BAD,covered_late,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1772673503000-4,2026-03-05,SHORT,2026-03-05T01:21:44+00:00,72825.1,73280.9,72515.2,0.1964,swing_low,0.1964,2,,blocked,0.1964,0,0.1043,28.0,186.57,5,8,MID,covered_mid,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1772692402000-15,2026-03-05,LONG,2026-03-05T06:38:24+00:00,72354.0,73280.9,72000.0,0.0636,hvn,0.0636,13,,blocked,0.0636,0,0.0994,41.0,616.01,6,6,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772691308000-14,2026-03-05,SHORT,2026-03-05T06:36:26+00:00,72341.3,73280.9,72000.0,0.4718,session_low,0.4718,1,,blocked,0.4718,0,0.0984,48.0,418.51,4,6,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772690822000-12,2026-03-05,SHORT,2026-03-05T06:15:08+00:00,72110.3,73280.9,72000.0,0.153,session_low,0.153,1,,blocked,0.153,0,0.096,61.0,589.57,4,7,BAD,covered_late,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1772698247000-17,2026-03-05,SHORT,2026-03-05T08:21:53+00:00,71950.7,73280.9,71739.1,0.2941,session_low,0.2941,1,,blocked,0.2941,0,0.0951,75.0,606.81,9,7,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772691247000-13,2026-03-05,LONG,2026-03-05T06:33:22+00:00,72328.9,73280.9,72000.0,0.0983,hvn,0.0983,11,,blocked,0.0983,0,0.1,39.0,529.98,5,6,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772697409000-16,2026-03-05,LONG,2026-03-05T08:08:16+00:00,71946.0,73280.9,71739.1,0.1765,swing_low,0.1765,16,,blocked,0.1765,0,0.0968,65.0,479.23,9,7,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772706691000-18,2026-03-05,LONG,2026-03-05T10:43:33+00:00,73259.0,73482.2,71718.7,0.3047,session_high,0.3047,1,,blocked,0.3047,0,0.1013,39.0,696.73,5,8,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772706721000-19,2026-03-05,LONG,2026-03-05T10:43:33+00:00,73259.0,73482.2,71718.7,0.3047,session_high,0.3047,1,,blocked,0.3047,0,0.1013,39.0,696.73,5,8,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772709083000-20,2026-03-05,LONG,2026-03-05T11:14:23+00:00,73180.7,73526.0,71718.7,0.4718,session_high,0.4718,1,,blocked,0.4718,0,0.0988,39.0,1578.04,2,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772710207000-21,2026-03-05,LONG,2026-03-05T11:35:46+00:00,73027.0,73526.0,71718.7,0.6833,swing_high,0.6833,2,,blocked,0.6833,0,0.0979,54.0,453.13,6,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772711263000-22,2026-03-05,LONG,2026-03-05T11:53:59+00:00,72819.6,73526.0,71718.7,0.1516,swing_high,0.1516,4,,blocked,0.1516,0,0.0966,67.0,1288.08,6,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772725319000-24,2026-03-05,LONG,2026-03-05T15:45:34+00:00,71484.3,73526.0,71131.0,0.1619,hvn,0.1619,19,72990.6,swing_high,2.1072,1,0.102,48.0,484.83,10,11,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772725364000-25,2026-03-05,LONG,2026-03-05T15:45:52+00:00,71481.1,73526.0,71131.0,0.1663,hvn,0.1663,15,73201.2,swing_low,2.4064,1,0.1035,39.0,200.01,5,11,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1772733604000-28,2026-03-05,SHORT,2026-03-05T18:03:04+00:00,70721.1,73526.0,70611.1,0.1555,session_low,0.1555,1,,blocked,0.1555,0,0.0965,84.0,321.4,4,13,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772733612000-29,2026-03-05,SHORT,2026-03-05T18:03:12+00:00,70765.9,73526.0,70611.1,0.2187,session_low,0.2187,1,,blocked,0.2187,0,0.0966,78.0,296.32,4,13,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1772725116000-23,2026-03-05,SHORT,2026-03-05T16:18:17+00:00,70907.4,73526.0,70755.1,0.2148,session_low,0.2148,1,,blocked,0.2148,0,0.1017,50.0,317.56,2,12,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772726417000-26,2026-03-05,LONG,2026-03-05T16:21:40+00:00,70925.0,73526.0,70755.1,0.9517,hvn,0.9517,3,72400.0,hvn,2.0797,1,0.1024,43.0,609.53,5,12,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772727700000-27,2026-03-05,LONG,2026-03-05T16:47:40+00:00,71345.2,73526.0,70755.1,0.1486,swing_low,0.1486,9,72780.0,swing_low,2.0111,1,0.1023,54.0,258.68,5,12,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772755231000-1,2026-03-06,SHORT,2026-03-06T00:03:31+00:00,70827.1,70895.4,70793.8,0.305,swing_low,0.305,1,,blocked,0.305,0,0.0986,61.0,372.92,6,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772756173000-3,2026-03-06,SHORT,2026-03-06T00:19:13+00:00,70942.7,71026.2,70793.8,0.0602,hvn,0.0602,3,,blocked,0.0602,0,0.0969,77.0,529.4,10,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772755356000-2,2026-03-06,SHORT,2026-03-06T00:05:48+00:00,70845.6,70895.4,70793.8,0.0731,session_low,0.0731,1,,blocked,0.0731,0,0.0986,62.0,282.15,6,5,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772756699000-4,2026-03-06,LONG,2026-03-06T00:31:41+00:00,70881.4,71026.2,70793.8,0.2043,session_high,0.2043,8,,blocked,0.2043,0,0.0968,82.0,275.51,5,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772757101000-5,2026-03-06,LONG,2026-03-06T00:39:54+00:00,70934.2,71026.2,70793.8,0.05,swing_high,0.05,13,,blocked,0.05,0,0.0983,63.0,530.37,9,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772759770000-6,2026-03-06,LONG,2026-03-06T01:19:10+00:00,70853.4,71026.2,70702.1,0.0658,hvn,0.0658,9,,blocked,0.0658,0,0.1007,51.0,409.37,4,5,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772762906000-9,2026-03-06,SHORT,2026-03-06T02:17:32+00:00,71231.9,71346.0,70343.0,0.115,hvn,0.115,11,,blocked,0.115,0,0.0972,68.0,336.1,13,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772764396000-10,2026-03-06,LONG,2026-03-06T02:55:24+00:00,71195.1,71397.5,70343.0,0.0558,swing_high,0.0558,4,,blocked,0.0558,0,0.1035,57.0,282.26,6,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772767072000-11,2026-03-06,LONG,2026-03-06T03:27:57+00:00,71128.6,71397.5,70343.0,0.1004,swing_high,0.1004,10,,blocked,0.1004,0,0.0975,77.0,1069.55,12,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772761567000-8,2026-03-06,SHORT,2026-03-06T01:49:07+00:00,71067.0,71220.0,70343.0,0.1112,swing_high,0.1112,7,,blocked,0.1112,0,0.0984,68.0,284.21,8,6,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1772770545000-12,2026-03-06,LONG,2026-03-06T04:21:22+00:00,70907.3,71397.5,70343.0,0.1138,swing_high,0.1138,16,,blocked,0.1138,0,0.1009,55.0,335.87,11,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772760332000-7,2026-03-06,SHORT,2026-03-06T01:46:07+00:00,71082.8,71174.1,70343.0,0.0883,swing_high,0.0883,8,,blocked,0.0883,0,0.0942,67.0,3021.38,9,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772775022000-15,2026-03-06,SHORT,2026-03-06T05:34:35+00:00,70364.7,71397.5,70214.7,0.2132,session_low,0.2132,1,,blocked,0.2132,0,0.1047,42.0,212.69,11,6,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772775639000-16,2026-03-06,SHORT,2026-03-06T05:44:15+00:00,70217.8,71397.5,70134.1,0.1192,session_low,0.1192,1,,blocked,0.1192,0,0.0997,66.0,266.07,12,6,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1772776333000-19,2026-03-06,LONG,2026-03-06T06:33:35+00:00,70400.0,71397.5,70111.0,0.0896,swing_low,0.0896,12,,blocked,0.0896,0,0.0977,63.0,537.09,8,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772773475000-14,2026-03-06,LONG,2026-03-06T05:52:13+00:00,70197.6,71397.5,70111.0,0.502,hvn,0.502,21,,blocked,0.502,0,0.0991,61.0,329.69,13,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772775732000-17,2026-03-06,SHORT,2026-03-06T06:01:50+00:00,70390.0,71397.5,70111.0,0.0568,hvn,0.0568,3,,blocked,0.0568,0,0.0982,61.0,472.9,7,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1772775754000-18,2026-03-06,SHORT,2026-03-06T06:01:50+00:00,70390.0,71397.5,70111.0,0.0568,hvn,0.0568,3,,blocked,0.0568,0,0.0982,61.0,472.9,7,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1772780826000-20,2026-03-06,LONG,2026-03-06T07:16:08+00:00,70523.4,71397.5,70111.0,0.5879,swing_low,0.5879,7,,blocked,0.5879,0,0.0953,58.0,3005.79,6,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772783534000-22,2026-03-06,LONG,2026-03-06T07:57:01+00:00,71047.7,71397.5,70111.0,0.0736,hvn,0.0736,4,,blocked,0.0736,0,0.0958,75.0,1960.63,9,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772782005000-21,2026-03-06,LONG,2026-03-06T07:52:14+00:00,71088.8,71397.5,70111.0,0.1002,swing_low,0.1002,3,,blocked,0.1002,0,0.1004,48.0,295.09,9,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772772339000-13,2026-03-06,LONG,2026-03-06T04:58:18+00:00,70547.8,71397.5,70214.7,0.405,swing_low,0.405,16,,blocked,0.405,0,0.0988,61.0,1060.35,9,6,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772792968000-23,2026-03-06,LONG,2026-03-06T10:52:39+00:00,70554.9,71397.5,70111.0,0.0639,swing_low,0.0639,9,,blocked,0.0639,0,0.1019,44.0,336.52,11,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772798800000-24,2026-03-06,SHORT,2026-03-06T12:23:52+00:00,70078.4,71397.5,69744.9,0.4759,session_low,0.4759,1,,blocked,0.4759,0,0.094,97.0,690.33,5,7,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772800868000-26,2026-03-06,LONG,2026-03-06T12:44:19+00:00,69723.6,71397.5,69653.3,0.5532,swing_high,0.5532,14,71397.5,session_high,2.4008,1,0.0924,97.0,672.49,7,7,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772799229000-25,2026-03-06,LONG,2026-03-06T12:41:08+00:00,69742.1,71397.5,69653.3,0.711,swing_low,0.711,13,71397.5,session_high,2.3736,1,0.0942,93.0,486.58,7,7,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772806967000-29,2026-03-06,LONG,2026-03-06T14:28:22+00:00,68949.7,71397.5,68577.8,0.073,hvn,0.073,9,70450.0,hvn,2.1759,1,0.0953,83.0,832.92,5,12,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772806000000-27,2026-03-06,SHORT,2026-03-06T14:17:07+00:00,68720.0,71397.5,68577.8,0.2069,session_low,0.2069,1,,blocked,0.2069,0,0.0999,50.0,452.33,8,12,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772806627000-28,2026-03-06,SHORT,2026-03-06T14:45:06+00:00,68737.2,71397.5,68357.5,0.0541,hvn,0.0541,2,,blocked,0.0541,0,0.1016,50.0,248.12,5,13,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772808809000-30,2026-03-06,SHORT,2026-03-06T14:56:29+00:00,68396.5,71397.5,68262.4,0.057,swing_low,0.057,2,,blocked,0.057,0,0.0979,72.0,372.85,2,13,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772808921000-31,2026-03-06,SHORT,2026-03-06T14:58:21+00:00,68277.5,71397.5,68262.4,6.0,none_within_scan,6.0,0,66911.95,open_void_2pct,2.0,1,0.1005,51.0,276.02,6,13,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772813847000-35,2026-03-06,SHORT,2026-03-06T16:24:50+00:00,68356.1,71397.5,68120.4,0.0821,hvn,0.0821,2,,blocked,0.0821,0,0.098,54.0,381.03,3,13,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772812900000-34,2026-03-06,LONG,2026-03-06T16:06:33+00:00,68639.7,71397.5,68120.4,0.0879,hvn,0.0879,12,70100.0,hvn,2.1275,1,0.0949,87.0,1001.26,9,13,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1772811186000-32,2026-03-06,LONG,2026-03-06T16:01:40+00:00,68516.2,71397.5,68120.4,0.1603,swing_high,0.1603,8,69900.0,hvn,2.0197,1,0.0977,61.0,772.2,7,13,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772811246000-33,2026-03-06,LONG,2026-03-06T16:01:40+00:00,68516.2,71397.5,68120.4,0.1603,swing_high,0.1603,8,69900.0,hvn,2.0197,1,0.0977,61.0,772.2,7,13,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1772818299000-37,2026-03-06,LONG,2026-03-06T17:56:37+00:00,67996.5,71397.5,67707.2,0.4311,swing_low,0.4311,12,69850.0,hvn,2.7259,1,0.0955,68.0,555.52,4,14,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772819110000-38,2026-03-06,SHORT,2026-03-06T17:52:08+00:00,67878.6,71397.5,67707.2,0.2525,session_low,0.2525,1,,blocked,0.2525,0,0.1014,40.0,394.89,3,14,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-LONG-1772821141000-40,2026-03-06,LONG,2026-03-06T18:22:01+00:00,68342.7,71397.5,67707.2,0.0838,hvn,0.0838,10,69850.0,hvn,2.2055,1,0.0989,46.0,527.04,4,14,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1772819528000-39,2026-03-06,SHORT,2026-03-06T18:17:29+00:00,68254.9,71397.5,67707.2,0.8024,session_low,0.8024,1,,blocked,0.8024,0,0.0954,66.0,562.42,3,14,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1772829513000-41,2026-03-06,SHORT,2026-03-06T20:45:48+00:00,67990.7,71397.5,67707.2,0.417,session_low,0.417,1,,blocked,0.417,0,0.0988,61.0,381.31,4,12,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1772818252000-36,2026-03-06,LONG,2026-03-06T17:56:37+00:00,67996.5,71397.5,67707.2,0.4311,swing_low,0.4311,12,69850.0,hvn,2.7259,1,0.0955,68.0,555.52,4,14,BAD,missed_no_move_in_4h,absorption_reversal_long
