zone_id,date,direction,setup_type,setup_type_score,setup_confidence,watch_label
BTC-USDT-SWAP-LONG-1772409634000-1,2026-03-02,LONG,absorption_reversal_long,114.101,7.65,GOOD
BTC-USDT-SWAP-SHORT-1772410491000-2,2026-03-02,SHORT,absorption_reversal_short,551.882,7.815,GOOD
BTC-USDT-SWAP-SHORT-1772410502000-3,2026-03-02,SHORT,absorption_reversal_short,551.882,7.815,GOOD
BTC-USDT-SWAP-LONG-1772410803000-4,2026-03-02,LONG,absorption_reversal_long,9.051,7.715,GOOD
BTC-USDT-SWAP-SHORT-1772412598000-5,2026-03-02,SHORT,absorption_reversal_short,18.839,2.84,GOOD
BTC-USDT-SWAP-SHORT-1772412610000-6,2026-03-02,SHORT,absorption_reversal_short,18.839,2.84,GOOD
BTC-USDT-SWAP-SHORT-1772415850000-9,2026-03-02,SHORT,absorption_reversal_short,45.776,7.393,MID
BTC-USDT-SWAP-LONG-1772414212000-7,2026-03-02,LONG,absorption_reversal_long,120.789,7.85,BAD
BTC-USDT-SWAP-LONG-1772414223000-8,2026-03-02,LONG,absorption_reversal_long,120.789,7.85,BAD
BTC-USDT-SWAP-LONG-1772416021000-10,2026-03-02,LONG,retest_after_breakout_long,20.61,11.684,BAD
BTC-USDT-SWAP-SHORT-1772418726000-11,2026-03-02,SHORT,absorption_reversal_short,44.343,7.52,MID
BTC-USDT-SWAP-LONG-1772419889000-13,2026-03-02,LONG,retest_after_breakout_long,9.081,0.54,BAD
BTC-USDT-SWAP-LONG-1772420096000-14,2026-03-02,LONG,absorption_reversal_long,69.336,7.572,BAD
BTC-USDT-SWAP-SHORT-1772419273000-12,2026-03-02,SHORT,absorption_reversal_short,48.87,7.706,MID
BTC-USDT-SWAP-LONG-1772420976000-15,2026-03-02,LONG,absorption_reversal_long,18.822,7.784,BAD
BTC-USDT-SWAP-SHORT-1772422168000-17,2026-03-02,SHORT,retest_after_breakout_short,35.926,27.554,MID
BTC-USDT-SWAP-SHORT-1772421927000-16,2026-03-02,SHORT,absorption_reversal_short,88.445,7.592,MID
BTC-USDT-SWAP-LONG-1772423133000-18,2026-03-02,LONG,absorption_reversal_long,76.08,7.655,BAD
BTC-USDT-SWAP-SHORT-1772434429000-19,2026-03-02,SHORT,retest_after_breakout_short,119.758,36.104,MID
BTC-USDT-SWAP-SHORT-1772436650000-21,2026-03-02,SHORT,retest_after_breakout_short,32.666,24.158,BAD
BTC-USDT-SWAP-SHORT-1772436154000-20,2026-03-02,SHORT,absorption_reversal_short,46.434,2.592,MID
BTC-USDT-SWAP-SHORT-1772454967000-22,2026-03-02,SHORT,absorption_reversal_short,50.336,7.47,BAD
BTC-USDT-SWAP-LONG-1772461492000-27,2026-03-02,LONG,absorption_reversal_long,89.822,8.144,MID
BTC-USDT-SWAP-SHORT-1772459757000-24,2026-03-02,SHORT,absorption_reversal_short,205.822,8.002,BAD
BTC-USDT-SWAP-SHORT-1772460162000-25,2026-03-02,SHORT,absorption_reversal_short,43.982,8.024,BAD
BTC-USDT-SWAP-LONG-1772459159000-23,2026-03-02,LONG,retest_after_breakout_long,58.159,31.404,MID
BTC-USDT-SWAP-SHORT-1772461132000-26,2026-03-02,SHORT,retest_after_breakout_short,44.574,34.104,BAD
BTC-USDT-SWAP-LONG-1772464005000-28,2026-03-02,LONG,absorption_reversal_long,10.624,9.257,MID
BTC-USDT-SWAP-LONG-1772464013000-29,2026-03-02,LONG,absorption_reversal_long,10.624,9.257,MID
BTC-USDT-SWAP-LONG-1772465497000-30,2026-03-02,LONG,absorption_reversal_long,42.704,8.769,BAD
BTC-USDT-SWAP-LONG-1772468544000-32,2026-03-02,LONG,absorption_reversal_long,223.136,8.425,BAD
BTC-USDT-SWAP-SHORT-1772471902000-34,2026-03-02,SHORT,absorption_reversal_short,91.169,8.386,BAD
BTC-USDT-SWAP-SHORT-1772471938000-35,2026-03-02,SHORT,absorption_reversal_short,97.106,8.103,BAD
BTC-USDT-SWAP-LONG-1772470363000-33,2026-03-02,LONG,absorption_reversal_long,193.971,8.244,BAD
BTC-USDT-SWAP-SHORT-1772472002000-36,2026-03-02,SHORT,absorption_reversal_short,97.106,8.103,BAD
BTC-USDT-SWAP-SHORT-1772468028000-31,2026-03-02,SHORT,absorption_reversal_short,19.963,9.259,BAD
BTC-USDT-SWAP-SHORT-1772474203000-37,2026-03-02,SHORT,retest_after_breakout_short,46.019,15.825,BAD
BTC-USDT-SWAP-SHORT-1772496035000-1,2026-03-03,SHORT,absorption_reversal_short,141.24,7.41,GOOD
BTC-USDT-SWAP-SHORT-1772496525000-2,2026-03-03,SHORT,absorption_reversal_short,9.736,7.593,GOOD
BTC-USDT-SWAP-LONG-1772496994000-4,2026-03-03,LONG,absorption_reversal_long,79.48,7.592,BAD
BTC-USDT-SWAP-SHORT-1772496865000-3,2026-03-03,SHORT,retest_after_breakout_short,18.529,10.036,GOOD
BTC-USDT-SWAP-LONG-1772499219000-6,2026-03-03,LONG,absorption_reversal_long,8.168,7.162,BAD
BTC-USDT-SWAP-SHORT-1772498676000-5,2026-03-03,SHORT,retest_after_breakout_short,26.419,18.16,GOOD
BTC-USDT-SWAP-LONG-1772499903000-7,2026-03-03,LONG,absorption_reversal_long,28.924,5.102,BAD
BTC-USDT-SWAP-SHORT-1772504097000-10,2026-03-03,SHORT,absorption_reversal_short,65.083,7.61,MID
BTC-USDT-SWAP-SHORT-1772504005000-9,2026-03-03,SHORT,absorption_reversal_short,65.083,7.61,MID
BTC-USDT-SWAP-SHORT-1772505226000-11,2026-03-03,SHORT,absorption_reversal_short,9.246,7.162,MID
BTC-USDT-SWAP-LONG-1772505728000-12,2026-03-03,LONG,absorption_reversal_long,109.313,7.407,BAD
BTC-USDT-SWAP-LONG-1772513128000-13,2026-03-03,LONG,absorption_reversal_long,70.236,7.675,BAD
BTC-USDT-SWAP-SHORT-1772514107000-15,2026-03-03,SHORT,retest_after_breakout_short,19.649,3.608,MID
BTC-USDT-SWAP-LONG-1772513606000-14,2026-03-03,LONG,absorption_reversal_long,14.686,7.312,BAD
BTC-USDT-SWAP-LONG-1772503614000-8,2026-03-03,LONG,absorption_reversal_long,13.276,7.528,BAD
BTC-USDT-SWAP-SHORT-1772517366000-17,2026-03-03,SHORT,absorption_reversal_short,36.494,7.652,BAD
BTC-USDT-SWAP-SHORT-1772517425000-18,2026-03-03,SHORT,absorption_reversal_short,59.231,7.591,BAD
BTC-USDT-SWAP-SHORT-1772522407000-20,2026-03-03,SHORT,retest_after_breakout_short,24.965,8.876,BAD
BTC-USDT-SWAP-SHORT-1772521223000-19,2026-03-03,SHORT,absorption_reversal_short,35.01,7.463,BAD
BTC-USDT-SWAP-LONG-1772517197000-16,2026-03-03,LONG,retest_after_breakout_long,54.582,9.341,GOOD
BTC-USDT-SWAP-SHORT-1772527118000-21,2026-03-03,SHORT,absorption_reversal_short,17.245,8.246,BAD
BTC-USDT-SWAP-SHORT-1772528107000-22,2026-03-03,SHORT,absorption_reversal_short,9.202,8.147,BAD
BTC-USDT-SWAP-SHORT-1772528433000-23,2026-03-03,SHORT,absorption_reversal_short,86.297,8.137,BAD
BTC-USDT-SWAP-SHORT-1772531394000-26,2026-03-03,SHORT,absorption_reversal_short,71.691,7.578,GOOD
BTC-USDT-SWAP-SHORT-1772531452000-27,2026-03-03,SHORT,absorption_reversal_short,71.691,7.578,GOOD
BTC-USDT-SWAP-SHORT-1772530692000-25,2026-03-03,SHORT,absorption_reversal_short,125.449,7.603,GOOD
BTC-USDT-SWAP-LONG-1772536899000-31,2026-03-03,LONG,absorption_reversal_long,51.675,7.477,BAD
BTC-USDT-SWAP-LONG-1772535551000-30,2026-03-03,LONG,absorption_reversal_long,59.466,7.202,BAD
BTC-USDT-SWAP-SHORT-1772535110000-28,2026-03-03,SHORT,absorption_reversal_short,10.551,7.565,GOOD
BTC-USDT-SWAP-SHORT-1772535134000-29,2026-03-03,SHORT,absorption_reversal_short,10.551,7.565,GOOD
BTC-USDT-SWAP-LONG-1772541712000-33,2026-03-03,LONG,absorption_reversal_long,9.035,7.741,GOOD
BTC-USDT-SWAP-LONG-1772541572000-32,2026-03-03,LONG,absorption_reversal_long,9.035,7.741,GOOD
BTC-USDT-SWAP-LONG-1772544123000-35,2026-03-03,LONG,retest_after_breakout_long,44.411,32.462,GOOD
BTC-USDT-SWAP-SHORT-1772546176000-36,2026-03-03,SHORT,absorption_reversal_short,153.288,7.867,BAD
BTC-USDT-SWAP-LONG-1772543243000-34,2026-03-03,LONG,absorption_reversal_long,8.864,6.307,GOOD
BTC-USDT-SWAP-LONG-1772553323000-38,2026-03-03,LONG,absorption_reversal_long,147.308,8.259,BAD
BTC-USDT-SWAP-LONG-1772553506000-39,2026-03-03,LONG,absorption_reversal_long,12.124,8.39,BAD
BTC-USDT-SWAP-LONG-1772553549000-40,2026-03-03,LONG,absorption_reversal_long,12.037,8.372,BAD
BTC-USDT-SWAP-SHORT-1772551037000-37,2026-03-03,SHORT,absorption_reversal_short,10.421,8.769,GOOD
BTC-USDT-SWAP-LONG-1772554627000-41,2026-03-03,LONG,absorption_reversal_long,10.554,8.815,BAD
BTC-USDT-SWAP-LONG-1772560656000-43,2026-03-03,LONG,absorption_reversal_long,8.486,7.486,BAD
BTC-USDT-SWAP-LONG-1772564438000-46,2026-03-03,LONG,absorption_reversal_long,9.237,7.846,BAD
BTC-USDT-SWAP-LONG-1772563749000-45,2026-03-03,LONG,absorption_reversal_long,10.407,7.902,BAD
BTC-USDT-SWAP-SHORT-1772563179000-44,2026-03-03,SHORT,absorption_reversal_short,121.888,8.04,MID
BTC-USDT-SWAP-LONG-1772558132000-42,2026-03-03,LONG,absorption_reversal_long,8.507,7.292,BAD
BTC-USDT-SWAP-SHORT-1772582934000-2,2026-03-04,SHORT,absorption_reversal_short,9.056,7.45,GOOD
BTC-USDT-SWAP-SHORT-1772582797000-1,2026-03-04,SHORT,absorption_reversal_short,9.056,7.45,GOOD
BTC-USDT-SWAP-LONG-1772584188000-4,2026-03-04,LONG,retest_after_breakout_long,66.074,34.123,GOOD
BTC-USDT-SWAP-LONG-1772584858000-5,2026-03-04,LONG,absorption_reversal_long,8.309,7.193,GOOD
BTC-USDT-SWAP-SHORT-1772583941000-3,2026-03-04,SHORT,retest_after_breakout_short,20.929,12.815,GOOD
BTC-USDT-SWAP-SHORT-1772588463000-6,2026-03-04,SHORT,absorption_reversal_short,72.826,7.947,MID
BTC-USDT-SWAP-SHORT-1772589606000-9,2026-03-04,SHORT,absorption_reversal_short,9.286,7.998,MID
BTC-USDT-SWAP-LONG-1772589121000-7,2026-03-04,LONG,absorption_reversal_long,89.758,7.748,GOOD
BTC-USDT-SWAP-SHORT-1772591636000-10,2026-03-04,SHORT,absorption_reversal_short,8.719,7.074,BAD
BTC-USDT-SWAP-LONG-1772589296000-8,2026-03-04,LONG,absorption_reversal_long,43.313,7.675,GOOD
BTC-USDT-SWAP-LONG-1772596380000-13,2026-03-04,LONG,absorption_reversal_long,31.154,7.634,MID
BTC-USDT-SWAP-LONG-1772602176000-17,2026-03-04,LONG,absorption_reversal_long,99.48,7.499,MID
BTC-USDT-SWAP-SHORT-1772596014000-12,2026-03-04,SHORT,absorption_reversal_short,68.948,7.967,BAD
BTC-USDT-SWAP-SHORT-1772597735000-15,2026-03-04,SHORT,absorption_reversal_short,9.007,7.355,BAD
BTC-USDT-SWAP-SHORT-1772601616000-16,2026-03-04,SHORT,retest_after_breakout_short,18.925,9.215,BAD
BTC-USDT-SWAP-LONG-1772595707000-11,2026-03-04,LONG,absorption_reversal_long,208.557,7.94,MID
BTC-USDT-SWAP-LONG-1772606412000-18,2026-03-04,LONG,retest_after_breakout_long,46.111,21.189,MID
BTC-USDT-SWAP-LONG-1772608667000-20,2026-03-04,LONG,absorption_reversal_long,8.798,7.691,MID
BTC-USDT-SWAP-LONG-1772606902000-19,2026-03-04,LONG,absorption_reversal_long,8.909,7.691,MID
BTC-USDT-SWAP-LONG-1772611621000-23,2026-03-04,LONG,absorption_reversal_long,10.657,7.228,MID
BTC-USDT-SWAP-LONG-1772611599000-22,2026-03-04,LONG,absorption_reversal_long,10.657,7.228,MID
BTC-USDT-SWAP-SHORT-1772612635000-24,2026-03-04,SHORT,absorption_reversal_short,8.872,7.044,BAD
BTC-USDT-SWAP-SHORT-1772611107000-21,2026-03-04,SHORT,absorption_reversal_short,86.559,2.897,BAD
BTC-USDT-SWAP-LONG-1772613179000-25,2026-03-04,LONG,retest_after_breakout_long,83.808,47.144,MID
BTC-USDT-SWAP-LONG-1772616258000-27,2026-03-04,LONG,retest_after_breakout_long,74.742,19.046,MID
BTC-USDT-SWAP-LONG-1772616423000-28,2026-03-04,LONG,retest_after_breakout_long,37.775,28.972,MID
BTC-USDT-SWAP-SHORT-1772616143000-26,2026-03-04,SHORT,absorption_reversal_short,179.007,7.78,BAD
BTC-USDT-SWAP-SHORT-1772623278000-32,2026-03-04,SHORT,absorption_reversal_short,45.859,7.047,BAD
BTC-USDT-SWAP-SHORT-1772621703000-31,2026-03-04,SHORT,absorption_reversal_short,75.792,6.962,BAD
BTC-USDT-SWAP-LONG-1772617742000-30,2026-03-04,LONG,absorption_reversal_long,169.939,7.692,MID
BTC-USDT-SWAP-LONG-1772616656000-29,2026-03-04,LONG,retest_after_breakout_long,81.145,32.343,MID
BTC-USDT-SWAP-SHORT-1772626585000-34,2026-03-04,SHORT,retest_after_breakout_short,20.312,11.963,BAD
BTC-USDT-SWAP-SHORT-1772626670000-35,2026-03-04,SHORT,absorption_reversal_short,8.337,7.336,BAD
BTC-USDT-SWAP-SHORT-1772626743000-36,2026-03-04,SHORT,absorption_reversal_short,8.241,7.241,BAD
BTC-USDT-SWAP-SHORT-1772624824000-33,2026-03-04,SHORT,absorption_reversal_short,8.107,7.107,BAD
BTC-USDT-SWAP-LONG-1772631907000-37,2026-03-04,LONG,absorption_reversal_long,8.287,7.287,BAD
BTC-USDT-SWAP-LONG-1772632793000-38,2026-03-04,LONG,absorption_reversal_long,9.114,8.114,BAD
BTC-USDT-SWAP-SHORT-1772633530000-39,2026-03-04,SHORT,absorption_reversal_short,20.696,8.858,BAD
BTC-USDT-SWAP-LONG-1772637425000-40,2026-03-04,LONG,absorption_reversal_long,210.076,7.74,BAD
BTC-USDT-SWAP-SHORT-1772638974000-41,2026-03-04,SHORT,absorption_reversal_short,145.55,7.959,BAD
BTC-USDT-SWAP-SHORT-1772639088000-42,2026-03-04,SHORT,absorption_reversal_short,145.55,7.959,BAD
BTC-USDT-SWAP-LONG-1772642212000-44,2026-03-04,LONG,retest_after_breakout_long,13.231,4.393,BAD
BTC-USDT-SWAP-LONG-1772642290000-45,2026-03-04,LONG,absorption_reversal_long,59.467,7.831,BAD
BTC-USDT-SWAP-LONG-1772642329000-46,2026-03-04,LONG,absorption_reversal_long,8.794,7.794,BAD
