_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,date,direction,filter_dup_suppressed,filter_fast_ok,filter_kept,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,opp_dir_zones_active_60m,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,stage_reached,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
second,duplicate_reached_move,False,True,1,0.7576165659733526,0.5015804586436137,,0.6887423327030477,,0.6887423327030477,0,1,0.5015804586436137,,0,2026-03-29T07:18:26+00:00,16.516666666666666,16.516666666666666,38,991,0.4993362367317651,1,152.75,2026-03-29T07:34:57+00:00,2026-03-29,SHORT,False,False,False,0.1409,0.5114,0.2743,0.3522,0.000363,0.000341,0.000332,0.00033,0,-0.0345,-0.2746,0.0565,-0.0656,0,0.7127213948746192,1,0.033060866959629384,0.5017712504788865,1,triggered,169.26666666666668,0.05160654079764379,3.320627526941294,66480.45,0,2026-03-29T10:07:42+00:00,66683.05,BTC-USDT-SWAP-SHORT-1774768706000-17,66514.775975,66598.91298749999,0.25266782512139435
second,duplicate_reached_move,False,True,1,0.6234518076855408,0.5040693976181547,,0.5667743706232188,,0.5667743706232188,0,1,0.5040693976181547,,0,2026-03-29T10:11:02+00:00,3.0,3,145,180,0.501118741448365,1,7.583333333333333,2026-03-29T10:14:02+00:00,2026-03-29,SHORT,True,True,False,0.2003,0.4508,0.2209,0.3447,0.000293,0.000325,0.000249,0.000319,1,-0.1803,-0.1267,-0.1148,-0.2576,0,0.7056539890865017,1,-0.09625380728034316,0.5110390227844973,0.9674339938321079,triggered,10.583333333333334,0.07501278580137191,1.4008923685123904,66410.05,0,2026-03-29T10:21:37+00:00,66526.39657499999,BTC-USDT-SWAP-SHORT-1774779062000-19,66459.903425,66493.15,0.09999999999999218
second,failed_triggered,False,False,,0.6524933160358074,,0.5000658110690805,,0,0.593175741850734,0,1,0.5000658110690805,0.593175741850734,,2026-03-29T09:39:10+00:00,4.8,4.8,9,288,0.49882636078741954,1,80.81666666666666,2026-03-29T09:43:58+00:00,2026-03-29,LONG,False,False,False,0.2251,0.3863,0.2723,0.3402,0.000448,0.000335,0.000378,0.000358,0,-0.1043,-0.1046,-0.1352,-0.2148,0,0.6000848089060254,1,0.25828346638898514,0.4997167806503408,0.9946321774537836,triggered,85.61666666666666,0.07469637162167546,1.4859044568301232,66624.75,0,2026-03-29T11:04:47+00:00,66575.020875,BTC-USDT-SWAP-LONG-1774777150000-18,66508.479125,66541.75,0.10000000000000595
second,failed_triggered,False,False,,0.6853547420713673,,0.5005357335673765,,0,0.6230497655194247,0,1,0.5005357335673765,0.6230497655194247,,2026-03-29T10:38:26+00:00,14.283333333333333,14.283333333333333,44,857,0.4983652819754414,1,12.066666666666666,2026-03-29T10:52:43+00:00,2026-03-29,LONG,False,True,True,0.1542,0.5897,0.2766,0.3595,0.000296,0.000315,0.000288,0.000298,1,0.1067,-0.216,0.1513,-0.0919,0,0.6211636555957486,1,0.4448895558368958,0.4971777097280294,1,triggered,26.35,0.11435243239345326,2.125067023827858,66624.75,0,2026-03-29T11:04:47+00:00,66548.65,BTC-USDT-SWAP-LONG-1774780706000-20,66430.018375,66489.3341875,0.17842203783459945
second,failed_triggered,False,False,,0.7182518802705755,,0.5017820454393418,,0,0.6529562547914323,0,1,0.5017820454393418,0.6529562547914323,,2026-03-29T11:20:51+00:00,3.0,3,143,180,0.5007047672237644,1,22.516666666666666,2026-03-29T11:23:51+00:00,2026-03-29,LONG,True,True,False,0.1856,0.7011,0.5499,0.7011,0.000384,0.000343,0.000464,0.000383,0,0.0417,0.1615,0.3319,0.4571,1,0.6517773247426982,1,0.43545138584410975,0.5011071237348236,1,triggered,25.516666666666666,0.06192003298732201,2.5129709119520593,66889.75,0,2026-03-29T11:46:22+00:00,66848.357475,BTC-USDT-SWAP-LONG-1774783251000-21,66734.65,66791.5037375,0.17024242401681697
second,duplicate_reached_move,False,True,1,0.7437435441005481,0.5013609937595653,,0.6761304946368618,,0.6761304946368618,0,1,0.5013609937595653,,0,2026-03-29T02:55:23+00:00,3.0,3,87,180,0.5024063411705951,1,610.2,2026-03-29T02:58:23+00:00,2026-03-29,SHORT,False,False,False,0.2635,0.8705,0.4334,0.4869,0.000314,0.000358,0.000311,0.000303,0,0.0691,0.5954,0.1468,0.2896,2,0.7029383641544337,1,-0.1494652826206807,0.49972176288955594,1,triggered,613.2,0.2629242840860898,3.1096661051858034,66544.65,0,2026-03-29T13:08:35+00:00,66786.82672499999,BTC-USDT-SWAP-SHORT-1774752923000-8,66720.073275,66753.45,0.0999999999999839
second,invalidated_or_expired,False,False,,0.7436545333873944,,0.4994331957013757,,0,0.6760495758067221,0,1,0.4994331957013757,0.6760495758067221,,2026-03-29T11:38:32+00:00,15.983333333333333,15.983333333333333,22,959,0.4986106261995131,1,,2026-03-29T11:54:31+00:00,2026-03-29,LONG,,,,0.2844,0.8825,0.3838,0.731,0.000471,0.000375,0.000438,0.000452,0,-0.0344,0.2032,0.0941,0.4242,1,0.6782632214963461,1,-0.12739777215816253,0.5001828020100181,,confirmed,,,,,0,,66949.95,BTC-USDT-SWAP-LONG-1774784312000-22,66772.25,66861.1,0.26577486759864416
second,invalidated_or_expired,False,False,,0.6162066820739939,0.49828057483148874,,0.5601878927945398,,0.5601878927945398,0,1,0.49828057483148874,,0,2026-03-29T17:27:17+00:00,4.183333333333334,4.183333333333334,80,251,0.5002307066676297,1,,2026-03-29T17:31:28+00:00,2026-03-29,SHORT,,,,0.3915,0.8694,0.5992,0.7159,0.000729,0.000449,0.000572,0.000462,0,-0.2199,-0.4274,-0.3832,-0.5276,0,0.7680032418742633,1,0.12247777214950348,0.5017699314117176,,confirmed,,,,,0,,66257.45,BTC-USDT-SWAP-SHORT-1774805237000-23,66178.144375,66217.7971875,0.11976481907943053
second,failed_triggered,False,False,,0.6145047318642749,0.5002395439522587,,0.558640665331159,,0.558640665331159,0,1,0.5002395439522587,,0,2026-03-29T23:15:31+00:00,16.833333333333332,16.833333333333332,5,1010,0.5015043225902879,1,6.616666666666666,2026-03-29T23:32:21+00:00,2026-03-29,SHORT,False,True,True,0.5333,2.7606,0.5333,2.2627,0.000782,0.000923,0.000899,0.001419,0,-0.2963,-1.1228,-0.1921,-0.5623,0,0.6207788834752983,1,-0.10434458871443322,0.5019488812063407,0.9752920339995217,triggered,23.45,0.051427180099037795,1.426819956231258,65884.55,0,2026-03-29T23:38:58+00:00,66261.05,BTC-USDT-SWAP-SHORT-1774826131000-24,65918.45,66089.75,0.5183859826977796
second,duplicate_reached_move,False,True,1,0.713408428515135,,0.5029511733231553,,0,0.6485531168319408,0,1,0.5029511733231553,0.6485531168319408,,2026-03-30T00:07:48+00:00,3.0,3,153,180,0.5000347744048469,1,8.45,2026-03-30T00:10:48+00:00,2026-03-30,LONG,False,True,True,0.4373,0.4373,0.4373,0.4373,0.000787,0.000787,0.000787,0.000787,0,-0.2426,-0.2426,-0.2426,-0.2426,0,0.6843766384575446,1,0.44997464791793923,0.5011375401186597,1,triggered,11.45,0.68021591702215,1.7260150142622992,66427.85,0,2026-03-30T00:19:15+00:00,65979.05,BTC-USDT-SWAP-LONG-1774829268000-2,65813.35,65896.20000000001,0.25145607789219565
second,primary_unique_reached_move,True,True,1,0.6645552669105638,,0.4969703590501565,,0,0.6041411517368761,0,1,0.4969703590501565,0.6041411517368761,,2026-03-30T00:08:38+00:00,3.2333333333333334,3.2333333333333334,153,194,0.5001689534784989,1,7.383333333333334,2026-03-30T00:11:52+00:00,2026-03-30,LONG,False,True,True,0.4373,0.4373,0.4373,0.4373,0.000788,0.000788,0.000788,0.000788,0,-0.2298,-0.2298,-0.2298,-0.2298,1,0.7791983394069323,1,-0.05263888246449971,0.4998427139483106,1,triggered,10.616666666666667,0.6694186307449861,1.716569141176609,66427.85,0,2026-03-30T00:19:15+00:00,65986.12657499999,BTC-USDT-SWAP-LONG-1774829318000-3,65813.35,65899.73828749999,0.2621809729292268
second,duplicate_reached_move,False,True,1,0.6789320126258265,,0.500319103327759,,0,0.6172109205689331,0,1,0.500319103327759,0.6172109205689331,,2026-03-30T00:09:52+00:00,4.083333333333333,4.083333333333333,115,245,0.5015776479689216,1,5.3,2026-03-30T00:13:57+00:00,2026-03-30,LONG,False,True,True,0.4373,0.4373,0.4373,0.4373,0.000757,0.000757,0.000757,0.000757,0,-0.2276,-0.2276,-0.2276,-0.2276,2,0.7514547999933695,1,-0.056439884389517136,0.5002279750394559,1,triggered,9.383333333333333,0.8270345636232125,1.6528381579431912,66427.85,0,2026-03-30T00:19:15+00:00,65882.975025,BTC-USDT-SWAP-LONG-1774829392000-4,65801.95,65842.4625125,0.12305892262858113
second,failed_triggered,False,False,,0.6994816870433956,,0.5007009915691861,,0,0.6358924427667233,0,1,0.5007009915691861,0.6358924427667233,,2026-03-30T02:14:21+00:00,10.7,10.7,32,642,0.4993378387735833,1,19.033333333333335,2026-03-30T02:25:03+00:00,2026-03-30,LONG,False,True,True,0.3287,1.9387,0.5079,0.6387,0.000618,0.001002,0.000641,0.00074,0,0.0027,1.0708,0.1348,0.3865,2,0.6180391325585428,1,0.20843927160043133,0.5011548738878424,1,triggered,29.733333333333334,0.06582495498844697,3.374364010805263,66887.95,0,2026-03-30T02:44:05+00:00,66843.95,BTC-USDT-SWAP-LONG-1774836861000-8,66648.55,66746.25,0.29275052905593074
second,failed_triggered,False,False,,0.613626768155048,,0.49937201547999827,,0,0.557842516504589,0,1,0.49937201547999827,0.557842516504589,,2026-03-30T02:14:58+00:00,10.083333333333334,10.083333333333334,3,605,0.4993378387735833,1,19.033333333333335,2026-03-30T02:25:03+00:00,2026-03-30,LONG,False,True,True,0.3287,1.9387,0.5079,0.6387,0.000618,0.001002,0.000641,0.00074,0,0.0027,1.0708,0.1348,0.3865,2,0.6180391325585428,1,0.14102179709991108,0.5011548738878424,1,triggered,29.116666666666667,0.06582495498844697,2.998284040140301,66887.95,0,2026-03-30T02:44:05+00:00,66843.95,BTC-USDT-SWAP-LONG-1774836898000-9,66648.55,66746.25,0.29275052905593074
second,failed_triggered,False,False,,0.6163223856499939,,0.5001866091068282,,0,0.5602930778636307,0,1,0.5001866091068282,0.5602930778636307,,2026-03-30T01:30:20+00:00,3.0,3,126,180,0.49161020084643886,1,72.01666666666667,2026-03-30T01:33:20+00:00,2026-03-30,LONG,True,False,False,0.3542,1.9387,0.5627,0.8855,0.00082,0.001133,0.000913,0.000897,1,0.1868,0.8492,0.213,-0.0005,0,0.6541001672136847,1,0.21475692565862373,0.49914516658321334,0.9695727054326372,triggered,75.01666666666667,0.4620188272672111,1.4091220042944816,66971.95,0,2026-03-30T02:45:21+00:00,66663.95,BTC-USDT-SWAP-LONG-1774834220000-6,66494.08632500001,66579.0181625,0.25513094017907895
second,failed_triggered,False,False,,0.610235937268597,,0.4990776310994594,,0,0.5547599429714518,0,1,0.4990776310994594,0.5547599429714518,,2026-03-30T01:31:20+00:00,3.0,3,93,180,0.5021014890365977,1,71.01666666666667,2026-03-30T01:34:20+00:00,2026-03-30,LONG,True,False,False,0.3542,1.9387,0.5627,0.8855,0.000794,0.001128,0.000895,0.000889,1,0.1781,0.8785,0.0768,0.1804,1,0.7974593027643226,1,0.23573892741401573,0.5008588240426497,0.9670736237661307,triggered,74.01666666666667,0.4620188272672111,1.4016247592949622,66971.95,0,2026-03-30T02:45:21+00:00,66663.95,BTC-USDT-SWAP-LONG-1774834280000-7,66544.361175,66604.15558749999,0.17955159696138068
second,invalidated_or_expired,False,False,,0.6716934539004226,0.4998926730965415,,0.6106304126367478,,0.6106304126367478,0,1,0.4998926730965415,,0,2026-03-30T00:24:43+00:00,19.033333333333335,19.033333333333335,16,1142,0.49835963585455956,1,,2026-03-30T00:43:45+00:00,2026-03-30,SHORT,,,,0.8317,1.9387,1.9382,1.9387,0.001022,0.001362,0.001559,0.001362,3,-0.5463,0.4029,0.6317,0.4029,1,0.6007641175271782,1,-0.08321511307053682,0.4994582985274595,,confirmed,,,,,0,,66821.75,BTC-USDT-SWAP-SHORT-1774830283000-5,66150.95,66486.35,1.0089289004434787
second,invalidated_or_expired,False,False,,0.6641973430093112,0.5007797284845064,,0.6038157663721011,,0.6038157663721011,0,1,0.5007797284845064,,0,2026-03-30T00:00:39+00:00,24.066666666666666,24.066666666666666,6,1444,0.49965178737602856,1,,2026-03-30T00:24:43+00:00,2026-03-30,SHORT,,,,1.9382,1.9387,1.9387,1.9387,0.001819,0.001504,0.001504,0.001504,3,1.083,0.8698,0.8698,0.8698,0,0.6716934539004226,1,-0.1928109326674281,0.4998926730965415,,confirmed,,,,,0,,67026.65,BTC-USDT-SWAP-SHORT-1774828839000-1,65762.05,66394.35,1.9046801422108826
second,failed_triggered,False,False,,0.62394506751383,,0.5001400687778788,,0,0.5672227886489364,0,1,0.5001400687778788,0.5672227886489364,,2026-03-30T03:21:52+00:00,9.833333333333334,9.833333333333334,54,590,0.49996992857059847,1,35.75,2026-03-30T03:31:42+00:00,2026-03-30,LONG,False,True,True,0.403,2.1449,0.4976,1.4079,0.000632,0.000841,0.00059,0.000906,0,0.2988,0.8914,0.1761,0.7012,0,0.6525933135010935,1,0.06600397094937076,0.4995351667545566,0.9878857066125837,triggered,45.583333333333336,0.16590613964213605,1.4636819428279968,67378.55,0,2026-03-30T04:07:27+00:00,67266.95,BTC-USDT-SWAP-LONG-1774840912000-11,67025.02072500001,67145.98536250001,0.3603034100905479
second,failed_triggered,False,False,,0.6525933135010935,,0.4995351667545566,,0,0.5932666486373577,0,1,0.4995351667545566,0.5932666486373577,,2026-03-30T03:31:42+00:00,3.3666666666666667,3.3666666666666667,95,202,0.5004105856071485,1,37.75,2026-03-30T03:35:04+00:00,2026-03-30,LONG,True,True,False,0.328,2.1449,0.4963,1.4079,0.000621,0.000831,0.000583,0.000908,0,0.2222,1.1584,0.3945,0.901,1,0.721118558203235,1,0.1812941156718224,0.5035496230918937,1,triggered,41.11666666666667,0.2082290266078474,1.8680352923591388,67373.65,0,2026-03-30T04:12:49+00:00,67233.65002500001,BTC-USDT-SWAP-LONG-1774841502000-12,67147.55,67190.60001250001,0.12814296193811206
second,invalidated_or_expired,False,False,,0.6207542557016671,0.5004059773034154,,0.6126332663666357,,0.6126332663666357,0.001712185999967512,1,0.5004059773034154,,0.001712185999967512,2026-03-30T03:55:06+00:00,3.0,3,93,180,0.49865738219319955,1,,2026-03-30T03:58:06+00:00,2026-03-30,SHORT,,,,0.2979,1.9007,0.2979,0.5425,0.000492,0.00079,0.000498,0.000543,2,-0.0701,1.2365,-0.0814,0.0643,1,0.6062297744177378,1,-0.06529381379904053,0.4996511169823048,,confirmed,,,,,0,,67200.333375,BTC-USDT-SWAP-SHORT-1774842906000-13,67101.05,67150.6916875,0.14785160436177683
second,failed_triggered,False,False,,0.6110798084915683,,0.49934668972264773,,0,0.5555270986286984,0,1,0.49934668972264773,0.5555270986286984,,2026-03-30T04:07:49+00:00,4.633333333333334,4.633333333333334,44,278,0.5017028470946299,1,19.033333333333335,2026-03-30T04:12:27+00:00,2026-03-30,LONG,True,True,False,0.5368,1.818,0.5455,0.7701,0.000643,0.00076,0.000571,0.000558,2,0.398,1.3999,0.3173,0.6217,2,0.6042184344320194,1,0.032746762139565976,0.49861889680526816,0.9940638124957094,triggered,23.666666666666668,0.05039579224779315,1.478062476574553,67499.95,0,2026-03-30T04:31:29+00:00,67465.95,BTC-USDT-SWAP-LONG-1774843669000-14,67295.05,67380.5,0.2536342116784443
second,invalidated_or_expired,False,False,,0.6053939343788057,0.4982495395960278,,0.5503581221625506,,0.5503581221625506,0,1,0.4982495395960278,,0,2026-03-30T03:16:35+00:00,38.516666666666666,38.516666666666666,7,2311,0.5005705275464909,1,,2026-03-30T03:55:06+00:00,2026-03-30,SHORT,,,,0.2979,2.076,0.2979,0.5425,0.000485,0.000795,0.000524,0.000545,2,0.0256,1.5439,-0.0936,0.0429,0,0.6207542557016671,1,0.5962446307840678,0.5004059773034154,,confirmed,,,,,0,,67291.95,BTC-USDT-SWAP-SHORT-1774840595000-10,66966.450025,67129.20001249999,0.4848858245582967
second,failed_triggered,False,False,,0.6070903047365321,,0.49996786116169467,,0,0.551900277033211,0,1,0.49996786116169467,0.551900277033211,,2026-03-30T04:51:14+00:00,17.483333333333334,17.483333333333334,17,1049,0.5007285999378318,1,1.2666666666666666,2026-03-30T05:08:43+00:00,2026-03-30,LONG,True,True,False,0.3156,1.7517,0.5474,0.5813,0.000556,0.000694,0.000502,0.000565,3,0.087,1.2419,0.2687,0.2801,1,0.6966929068144312,1,0.07464568923326492,0.5037511467051525,1,triggered,18.75,0.07592975168461194,2.3515452579974134,67745.55,0,2026-03-30T05:09:59+00:00,67694.15,BTC-USDT-SWAP-LONG-1774846274000-16,67475.25,67584.7,0.3238898744834174
second,failed_triggered,False,False,,0.7512242924572134,0.5001460132383178,,0.6829311749611031,,0.6829311749611031,0,1,0.5001460132383178,,0,2026-03-30T04:57:01+00:00,3.0833333333333335,3.0833333333333335,69,185,0.4999893109767518,1,42.28333333333333,2026-03-30T05:00:06+00:00,2026-03-30,SHORT,False,True,True,0.3741,1.6738,0.4261,0.7622,0.000491,0.000701,0.000505,0.000579,1,0.2791,1.3973,0.2785,0.6228,1,0.6780272037578586,1,0.24690710348014847,0.5002964577590303,1,triggered,45.36666666666667,0.07163040757679352,1.758959242540658,67437.35,0,2026-03-30T05:42:23+00:00,67615.55,BTC-USDT-SWAP-SHORT-1774846621000-17,67485.690275,67550.6201375,0.192240611167849
second,failed_triggered,False,False,,0.6771811553081493,0.4991152425684728,,0.6156192320983175,,0.6156192320983175,0,1,0.4991152425684728,,0,2026-03-30T04:59:38+00:00,4.266666666666667,4.266666666666667,5,256,0.5002265835355774,1,38.483333333333334,2026-03-30T05:03:54+00:00,2026-03-30,SHORT,False,True,True,0.3705,1.7966,0.5474,0.7928,0.000563,0.000702,0.000498,0.000591,1,0.1304,1.3939,0.1924,0.5433,2,0.6699546041559705,1,0.23909910821364702,0.500665068973001,0.9822196430141397,triggered,42.75,0.17984863328867812,1.4471355379600153,67437.35,0,2026-03-30T05:42:23+00:00,67694.15,BTC-USDT-SWAP-SHORT-1774846778000-18,67558.85367499999,67626.50183749999,0.20006405968640384
second,failed_triggered,False,False,,0.6432643717062716,0.49989819580334455,,0.5847857924602469,,0.5847857924602469,0,1,0.49989819580334455,,0,2026-03-30T04:13:31+00:00,11.216666666666667,11.216666666666667,5,673,0.4990939156781742,1,114.35,2026-03-30T04:24:44+00:00,2026-03-30,SHORT,True,False,False,0.247,1.6022,0.5945,0.596,0.000558,0.000743,0.000573,0.00055,3,0.023,1.3534,0.2268,0.1757,2,0.6070033434703717,1,0.1031802096416758,0.5002660794887142,0.9712608622815684,triggered,125.56666666666666,0.11203588403768583,1.4134796644465988,67244.95,0,2026-03-30T06:19:05+00:00,67475.15,BTC-USDT-SWAP-SHORT-1774844011000-15,67320.372975,67397.7614875,0.22964713008857776
second,invalidated_or_expired,False,False,,0.6966929068144312,,0.5037511467051525,,0,0.6333571880131192,0,1,0.5037511467051525,0.6333571880131192,,2026-03-30T05:08:43+00:00,15.466666666666667,15.466666666666667,30,928,0.5003254403418154,1,,2026-03-30T05:24:11+00:00,2026-03-30,LONG,,,,0.3375,1.8463,0.409,0.6565,0.000754,0.000703,0.000663,0.000614,3,0.005,1.434,0.1243,0.4456,1,0.6122124046154724,1,0.45261095844436006,0.4987962542990261,,confirmed,,,,,0,,67774.95,BTC-USDT-SWAP-LONG-1774847323000-19,67567.85,67671.4,0.3060377057368272
second,failed_triggered,False,False,,0.6050068897788685,0.5015271214195424,,0.550006263435335,,0.550006263435335,0,1,0.5015271214195424,,0,2026-03-30T06:35:38+00:00,4.316666666666666,4.316666666666666,61,259,0.5006103253174377,1,23.85,2026-03-30T06:39:57+00:00,2026-03-30,SHORT,True,True,False,0.119,1.0253,0.3658,0.4878,0.000375,0.000532,0.000428,0.000456,0,-0.0086,0.1917,-0.2807,-0.356,0,0.6112487464320524,1,-0.10962787337746548,0.4998847469067728,1,triggered,28.166666666666668,0.058985190138221635,1.8545942166027063,67201.75,0,2026-03-30T07:03:48+00:00,67318.95,BTC-USDT-SWAP-SHORT-1774852538000-20,67241.412475,67280.1812375,0.11524571363189984
second,invalidated_or_expired,False,False,,0.6065342223947364,,0.4993844018528916,,0,0.5513947476315785,0,1,0.4993844018528916,0.5513947476315785,,2026-03-30T08:23:04+00:00,8.15,8.15,10,489,0.4987283293899191,1,,2026-03-30T08:31:13+00:00,2026-03-30,LONG,,,,0.2631,1.0471,0.4312,0.952,0.00048,0.000532,0.000738,0.000689,1,-0.1643,0.1433,0.1202,0.5382,0,0.6006998087573492,1,-0.1656550132782909,0.49906198916368166,,confirmed,,,,,0,,67784.925525,BTC-USDT-SWAP-LONG-1774858984000-22,67691.55,67738.23776250001,0.13784758518133264
second,failed_triggered,False,False,,0.6120011690342156,,0.5002141884186102,,0,0.5563646991220141,0,1,0.5002141884186102,0.5563646991220141,,2026-03-30T12:11:12+00:00,3.0,3,117,180,0.49931358937120945,1,9.25,2026-03-30T12:14:12+00:00,2026-03-30,LONG,False,True,True,0.3662,0.9713,0.4692,0.7499,0.000446,0.000548,0.000431,0.00082,0,0.3144,0.374,0.3835,0.407,0,0.7167585034013576,1,0.1533148641545281,0.5181213536228895,0.9745715661425773,triggered,12.25,0.1422331488724154,1.4222125291021424,67942.85,0,2026-03-30T12:23:27+00:00,67846.35,BTC-USDT-SWAP-LONG-1774872672000-23,67772.74667499999,67809.54833749999,0.10854419002126604
second,failed_triggered,False,False,,0.9226374608503788,,0.5099260408714671,,0,0.8387613280457988,0,1,0.5099260408714671,0.8387613280457988,,2026-03-30T12:19:00+00:00,3.0,3,182,180,0.5006619324792869,1,59.86666666666667,2026-03-30T12:22:00+00:00,2026-03-30,LONG,True,True,False,0.2302,0.9713,0.4821,0.7499,0.00043,0.000544,0.000432,0.000828,0,0.1475,0.4642,0.2927,0.5002,1,0.6906417066866861,1,0.5517930842047835,0.501919214372634,1,triggered,62.86666666666667,0.238681025497514,1.711501601692306,68062.95,0,2026-03-30T13:21:52+00:00,67900.883475,BTC-USDT-SWAP-LONG-1774873140000-24,67833.016525,67866.95,0.09999999999999411
second,primary_unique_reached_move,True,True,2,0.6221962885172021,0.48296046160309697,,0.7842904017281253,,0.7842904017281253,0.0077314235980720045,1,0.48296046160309697,,0.0077314235980720045,2026-03-30T12:38:23+00:00,3.0,3,180,180,0.5033762157863547,1,48.86666666666667,2026-03-30T12:41:23+00:00,2026-03-30,SHORT,False,True,True,0.1987,0.9713,0.2866,0.6461,0.000457,0.00056,0.000484,0.000463,2,-0.0174,0.5655,0.0319,0.4018,0,0.8173183449261405,1,-0.23507242574252896,0.4925078697420943,1,triggered,51.86666666666667,0.07020364218266342,2.2476560226398923,67755.15,0,2026-03-30T13:30:15+00:00,67943.904975,BTC-USDT-SWAP-SHORT-1774874303000-25,67802.75,67873.3274875,0.20796825531501115
second,duplicate_reached_move,False,True,2,0.674688812278179,0.4993370043067557,,0.6133534657074354,,0.6133534657074354,0,1,0.4993370043067557,,0,2026-03-30T08:08:54+00:00,19.233333333333334,19.233333333333334,60,1154,0.4991039902327392,1,332.45,2026-03-30T08:28:08+00:00,2026-03-30,SHORT,True,False,False,0.2785,1.0471,0.5532,0.952,0.000655,0.000533,0.000755,0.000693,0,-0.063,0.0872,0.2812,0.6461,0,0.6025669989101954,1,0.11227676028954851,0.4979380849480283,0.9664078300066865,triggered,351.68333333333334,0.16841097596376503,1.4006000618285195,67577.55,0,2026-03-30T14:00:35+00:00,67879.95,BTC-USDT-SWAP-SHORT-1774858134000-21,67691.55,67785.75,0.277934521636176
second,invalidated_or_expired,False,False,,0.6633146291952499,,0.5000769744270306,,0,0.603013299268409,0,1,0.5000769744270306,0.603013299268409,,2026-03-30T13:47:55+00:00,5.25,5.25,24,315,0.5003313951797556,1,,2026-03-30T13:53:10+00:00,2026-03-30,LONG,,,,0.5401,1.1269,0.7262,0.9083,0.000859,0.000682,0.000845,0.000731,0,-0.3145,0.4321,-0.4333,-0.1808,0,0.6098178493462972,1,-0.0858535736700862,0.5007771641145676,,confirmed,,,,,0,,67787.126625,BTC-USDT-SWAP-LONG-1774878475000-26,67585.05,67686.08831250001,0.2985497168443737
second,invalidated_or_expired,False,False,,0.6094658374585987,,0.4994247279646711,,0,0.5540598522350897,0,1,0.4994247279646711,0.5540598522350897,,2026-03-30T15:01:44+00:00,3.2666666666666666,3.2666666666666666,93,196,0.4995026219269267,1,,2026-03-30T15:05:00+00:00,2026-03-30,LONG,,,,0.9969,1.7071,1.194,1.194,0.000952,0.000744,0.000966,0.000898,0,0.8386,0.0465,0.6697,0.3242,0,0.6394268359427889,1,-0.16620851153333788,0.500479536618815,,confirmed,,,,,0,,67794.95,BTC-USDT-SWAP-LONG-1774882904000-27,67713.35,67754.15,0.12043542720260128
second,failed_triggered,False,False,,0.6188936206496107,0.5000934927071126,,0.5626305642269188,,0.5626305642269188,0,1,0.5000934927071126,,0,2026-03-30T17:20:37+00:00,14.833333333333334,14.833333333333334,50,890,0.5003273949711752,1,48.36666666666667,2026-03-30T17:35:27+00:00,2026-03-30,SHORT,False,True,True,0.7881,1.935,1.0898,1.3063,0.000833,0.000685,0.000689,0.000614,0,-0.5338,-0.7911,-0.6686,-0.9199,0,0.6988250145791628,1,-0.0029854783295776293,0.5012515764254192,1,triggered,63.2,0.05132495676022029,2.2264453566157547,66600.05,0,2026-03-30T18:23:49+00:00,67137.201825,BTC-USDT-SWAP-SHORT-1774891237000-28,66634.25,66885.7259125,0.751956890858834
second,failed_triggered,False,False,,0.6892483562147067,0.5016193802304657,,0.6265894147406424,,0.6265894147406424,0,1,0.5016193802304657,,0,2026-03-30T18:57:13+00:00,6.416666666666667,6.416666666666667,6,385,0.5007448188251168,1,2.933333333333333,2026-03-30T19:03:38+00:00,2026-03-30,SHORT,True,True,False,0.3668,1.5167,0.4979,0.622,0.000537,0.000585,0.000493,0.000562,0,-0.2439,-1.3243,-0.1743,-0.5024,1,0.7416721379200631,1,-0.05806301954580768,0.5013040313828928,0.9684844846633276,triggered,9.35,0.06674237817824,1.4001770825855058,66480.05,0,2026-03-30T19:06:34+00:00,66648.15,BTC-USDT-SWAP-SHORT-1774897033000-31,66524.45,66586.29999999999,0.18577395049732018
