zone_id,date,direction,tz_entry_ref_price,tz_target_type,tz_target_price,tz_target_distance_pct,tz_has_target_ge_2pct,tz_room_to_run_pct,tz_nearest_obstacle_type
BTC-USDT-SWAP-SHORT-1774269563000-23,2026-03-23,SHORT,70670.0,hvn,68650.0,2.8584,1,0.0991,hvn
BTC-USDT-SWAP-SHORT-1774273649000-27,2026-03-23,SHORT,71262.1,swing_low,68620.0,3.7076,1,0.0871,hvn
BTC-USDT-SWAP-LONG-1774275378000-30,2026-03-23,LONG,71586.1,blocked,,0.2667,0,0.2667,session_high
BTC-USDT-SWAP-LONG-1774276640000-31,2026-03-23,LONG,71336.0,blocked,,0.5075,0,0.5075,swing_high
BTC-USDT-SWAP-SHORT-1774279570000-32,2026-03-23,SHORT,70889.0,hvn,68500.0,3.3701,1,0.055,hvn
BTC-USDT-SWAP-SHORT-1774275173000-28,2026-03-23,SHORT,71483.0,swing_high,68558.1,4.0917,1,0.1861,hvn
BTC-USDT-SWAP-SHORT-1774275219000-29,2026-03-23,SHORT,71483.0,swing_high,68558.1,4.0917,1,0.1861,hvn
BTC-USDT-SWAP-SHORT-1774281621000-33,2026-03-23,SHORT,70390.6,swing_high,68466.4,2.7336,1,0.0577,hvn
BTC-USDT-SWAP-SHORT-1774281629000-34,2026-03-23,SHORT,70390.6,swing_high,68466.4,2.7336,1,0.0577,hvn
BTC-USDT-SWAP-LONG-1774288091000-35,2026-03-23,LONG,71031.1,blocked,,0.0704,0,0.0704,swing_low
BTC-USDT-SWAP-SHORT-1774288765000-36,2026-03-23,SHORT,70950.9,swing_high,68497.5,3.4579,1,0.0717,hvn
BTC-USDT-SWAP-LONG-1774289043000-37,2026-03-23,LONG,71052.5,blocked,,0.2076,0,0.2076,hvn
BTC-USDT-SWAP-LONG-1774310440000-1,2026-03-24,LONG,70929.0,blocked,,0.1001,0,0.1001,hvn
BTC-USDT-SWAP-SHORT-1774311890000-5,2026-03-24,SHORT,70705.6,blocked,,0.0786,0,0.0786,hvn
BTC-USDT-SWAP-LONG-1774310514000-2,2026-03-24,LONG,70881.3,blocked,,0.0969,0,0.0969,swing_high
BTC-USDT-SWAP-SHORT-1774311662000-4,2026-03-24,SHORT,70746.7,blocked,,0.0769,0,0.0769,swing_high
BTC-USDT-SWAP-LONG-1774310581000-3,2026-03-24,LONG,70899.9,blocked,,0.0707,0,0.0707,swing_high
BTC-USDT-SWAP-SHORT-1774312736000-6,2026-03-24,SHORT,70592.5,blocked,,0.2966,0,0.2966,session_low
BTC-USDT-SWAP-SHORT-1774327507000-10,2026-03-24,SHORT,70291.7,blocked,,0.0805,0,0.0805,session_low
BTC-USDT-SWAP-LONG-1774313004000-7,2026-03-24,LONG,70642.5,blocked,,0.0624,0,0.0624,swing_low
BTC-USDT-SWAP-SHORT-1774329160000-12,2026-03-24,SHORT,70180.6,blocked,,0.0809,0,0.0809,session_low
BTC-USDT-SWAP-SHORT-1774329743000-13,2026-03-24,SHORT,70141.5,blocked,,0.0691,0,0.0691,session_low
BTC-USDT-SWAP-SHORT-1774331704000-14,2026-03-24,SHORT,70330.6,blocked,,0.1516,0,0.1516,swing_low
BTC-USDT-SWAP-LONG-1774328942000-11,2026-03-24,LONG,70325.6,blocked,,0.1058,0,0.1058,hvn
BTC-USDT-SWAP-LONG-1774316785000-9,2026-03-24,LONG,70420.0,blocked,,0.3091,0,0.3091,swing_low
BTC-USDT-SWAP-LONG-1774315073000-8,2026-03-24,LONG,70387.7,blocked,,0.3727,0,0.3727,hvn
BTC-USDT-SWAP-LONG-1774337368000-16,2026-03-24,LONG,70881.1,blocked,,0.1466,0,0.1466,swing_high
BTC-USDT-SWAP-SHORT-1774339003000-17,2026-03-24,SHORT,71124.3,blocked,,0.4498,0,0.4498,swing_low
BTC-USDT-SWAP-LONG-1774340147000-19,2026-03-24,LONG,70894.1,blocked,,0.6783,0,0.6783,session_high
BTC-USDT-SWAP-LONG-1774346043000-20,2026-03-24,LONG,71299.8,blocked,,0.1055,0,0.1055,session_high
BTC-USDT-SWAP-LONG-1774346346000-21,2026-03-24,LONG,71242.2,blocked,,0.1864,0,0.1864,session_high
BTC-USDT-SWAP-LONG-1774339604000-18,2026-03-24,LONG,71055.9,blocked,,0.4491,0,0.4491,session_high
BTC-USDT-SWAP-SHORT-1774336685000-15,2026-03-24,SHORT,71007.5,blocked,,0.2218,0,0.2218,hvn
BTC-USDT-SWAP-SHORT-1774362766000-24,2026-03-24,SHORT,70047.1,blocked,,0.0672,0,0.0672,hvn
BTC-USDT-SWAP-SHORT-1774362129000-23,2026-03-24,SHORT,69948.5,blocked,,0.336,0,0.336,session_low
BTC-USDT-SWAP-LONG-1774363528000-25,2026-03-24,LONG,69750.1,hvn,71150.0,2.007,1,0.3583,hvn
BTC-USDT-SWAP-SHORT-1774369947000-26,2026-03-24,SHORT,69645.4,blocked,,0.2662,0,0.2662,session_low
BTC-USDT-SWAP-LONG-1774361880000-22,2026-03-24,LONG,69885.5,swing_high,71300.0,2.024,1,0.4815,swing_low
BTC-USDT-SWAP-SHORT-1774371172000-29,2026-03-24,SHORT,69426.3,blocked,,0.2814,0,0.2814,session_low
BTC-USDT-SWAP-SHORT-1774370927000-28,2026-03-24,SHORT,69565.9,blocked,,0.4816,0,0.4816,session_low
BTC-USDT-SWAP-SHORT-1774372444000-31,2026-03-24,SHORT,69156.3,blocked,,0.132,0,0.132,session_low
BTC-USDT-SWAP-SHORT-1774374739000-32,2026-03-24,SHORT,69000.5,blocked,,0.1919,0,0.1919,session_low
BTC-USDT-SWAP-SHORT-1774372202000-30,2026-03-24,SHORT,69191.3,blocked,,0.0597,0,0.0597,hvn
BTC-USDT-SWAP-SHORT-1774381867000-33,2026-03-24,SHORT,69296.7,blocked,,0.1395,0,0.1395,hvn
BTC-USDT-SWAP-LONG-1774385370000-34,2026-03-24,LONG,70061.7,blocked,,0.0547,0,0.0547,hvn
BTC-USDT-SWAP-SHORT-1774389025000-35,2026-03-24,SHORT,70248.8,blocked,,0.283,0,0.283,hvn
BTC-USDT-SWAP-LONG-1774370647000-27,2026-03-24,LONG,69235.7,swing_low,70833.0,2.307,1,0.5203,swing_high
BTC-USDT-SWAP-SHORT-1774389074000-36,2026-03-24,SHORT,70260.8,blocked,,0.1577,0,0.1577,hvn
BTC-USDT-SWAP-SHORT-1774396839000-1,2026-03-25,SHORT,70639.7,hvn,69200.0,2.0381,1,0.1227,swing_high
BTC-USDT-SWAP-SHORT-1774397648000-4,2026-03-25,SHORT,70548.0,blocked,,0.068,0,0.068,hvn
BTC-USDT-SWAP-LONG-1774397341000-2,2026-03-25,LONG,70682.0,blocked,,0.0686,0,0.0686,session_high
BTC-USDT-SWAP-LONG-1774397404000-3,2026-03-25,LONG,70695.1,blocked,,0.0501,0,0.0501,session_high
BTC-USDT-SWAP-LONG-1774400096000-6,2026-03-25,LONG,70870.2,blocked,,0.215,0,0.215,session_high
BTC-USDT-SWAP-LONG-1774407695000-9,2026-03-25,LONG,70451.8,blocked,,0.0684,0,0.0684,hvn
BTC-USDT-SWAP-LONG-1774405086000-8,2026-03-25,LONG,70563.9,blocked,,0.0512,0,0.0512,hvn
BTC-USDT-SWAP-LONG-1774401634000-7,2026-03-25,LONG,70700.0,blocked,,0.1414,0,0.1414,hvn
BTC-USDT-SWAP-SHORT-1774408213000-10,2026-03-25,SHORT,70719.9,swing_low,69260.9,2.0631,1,0.0988,hvn
BTC-USDT-SWAP-SHORT-1774416093000-12,2026-03-25,SHORT,71080.0,blocked,,0.362,0,0.362,swing_high
BTC-USDT-SWAP-LONG-1774419017000-14,2026-03-25,LONG,71070.0,blocked,,0.3447,0,0.3447,swing_high
BTC-USDT-SWAP-LONG-1774425909000-16,2026-03-25,LONG,71053.6,blocked,,0.0653,0,0.0653,hvn
BTC-USDT-SWAP-LONG-1774416472000-13,2026-03-25,LONG,71206.3,blocked,,0.1527,0,0.1527,session_high
BTC-USDT-SWAP-SHORT-1774399490000-5,2026-03-25,SHORT,70813.3,hvn,69300.0,2.137,1,0.0712,swing_high
BTC-USDT-SWAP-LONG-1774415629000-11,2026-03-25,LONG,71158.5,blocked,,0.2199,0,0.2199,session_high
BTC-USDT-SWAP-LONG-1774432966000-18,2026-03-25,LONG,71316.2,blocked,,0.2493,0,0.2493,session_high
BTC-USDT-SWAP-LONG-1774433029000-19,2026-03-25,LONG,71334.0,blocked,,0.2243,0,0.2243,session_high
BTC-USDT-SWAP-LONG-1774436211000-21,2026-03-25,LONG,71453.8,blocked,,0.0563,0,0.0563,swing_high
BTC-USDT-SWAP-SHORT-1774427887000-17,2026-03-25,SHORT,71204.5,blocked,,0.0765,0,0.0765,hvn
BTC-USDT-SWAP-LONG-1774437718000-22,2026-03-25,LONG,71653.9,blocked,,0.1301,0,0.1301,session_high
BTC-USDT-SWAP-SHORT-1774435972000-20,2026-03-25,SHORT,71523.2,blocked,,0.1023,0,0.1023,swing_high
BTC-USDT-SWAP-LONG-1774437958000-23,2026-03-25,LONG,71910.8,blocked,,0.0544,0,0.0544,session_high
BTC-USDT-SWAP-SHORT-1774439218000-24,2026-03-25,SHORT,71580.5,blocked,,0.2121,0,0.2121,swing_low
BTC-USDT-SWAP-LONG-1774445278000-26,2026-03-25,LONG,71900.0,blocked,,0.1238,0,0.1238,session_high
BTC-USDT-SWAP-SHORT-1774446087000-27,2026-03-25,SHORT,71474.1,blocked,,0.0635,0,0.0635,swing_low
BTC-USDT-SWAP-SHORT-1774439561000-25,2026-03-25,SHORT,71207.9,blocked,,0.0813,0,0.0813,hvn
BTC-USDT-SWAP-LONG-1774448158000-28,2026-03-25,LONG,71347.1,blocked,,0.0706,0,0.0706,swing_high
BTC-USDT-SWAP-SHORT-1774452639000-29,2026-03-25,SHORT,70865.7,blocked,,0.7104,0,0.7104,session_low
BTC-USDT-SWAP-SHORT-1774460558000-31,2026-03-25,SHORT,70872.1,blocked,,0.7193,0,0.7193,session_low
BTC-USDT-SWAP-SHORT-1774459290000-30,2026-03-25,SHORT,71022.8,blocked,,0.93,0,0.93,session_low
BTC-USDT-SWAP-SHORT-1774461630000-32,2026-03-25,SHORT,70757.1,blocked,,0.558,0,0.558,session_low
BTC-USDT-SWAP-LONG-1774480244000-33,2026-03-25,LONG,71263.0,blocked,,0.1922,0,0.1922,hvn
BTC-USDT-SWAP-LONG-1774483234000-1,2026-03-26,LONG,71218.4,blocked,,0.1043,0,0.1043,swing_low
BTC-USDT-SWAP-LONG-1774484096000-2,2026-03-26,LONG,71267.9,blocked,,0.1152,0,0.1152,hvn
BTC-USDT-SWAP-SHORT-1774485627000-4,2026-03-26,SHORT,71344.2,blocked,,0.0722,0,0.0722,swing_low
BTC-USDT-SWAP-SHORT-1774484401000-3,2026-03-26,SHORT,71310.1,blocked,,0.1642,0,0.1642,swing_low
BTC-USDT-SWAP-SHORT-1774487843000-6,2026-03-26,SHORT,71208.5,blocked,,0.1496,0,0.1496,session_low
BTC-USDT-SWAP-LONG-1774486088000-5,2026-03-26,LONG,71232.5,blocked,,0.165,0,0.165,hvn
BTC-USDT-SWAP-SHORT-1774493504000-10,2026-03-26,SHORT,70852.2,blocked,,0.2854,0,0.2854,session_low
BTC-USDT-SWAP-SHORT-1774492655000-8,2026-03-26,SHORT,70865.0,blocked,,0.0507,0,0.0507,swing_low
BTC-USDT-SWAP-SHORT-1774495702000-11,2026-03-26,SHORT,70733.2,blocked,,0.1176,0,0.1176,session_low
BTC-USDT-SWAP-SHORT-1774502716000-13,2026-03-26,SHORT,70508.2,blocked,,0.0923,0,0.0923,session_low
BTC-USDT-SWAP-SHORT-1774503105000-14,2026-03-26,SHORT,70543.0,blocked,,0.1416,0,0.1416,session_low
BTC-USDT-SWAP-LONG-1774492706000-9,2026-03-26,LONG,70800.0,blocked,,0.1008,0,0.1008,swing_low
BTC-USDT-SWAP-LONG-1774491706000-7,2026-03-26,LONG,70724.0,blocked,,0.0509,0,0.0509,swing_low
BTC-USDT-SWAP-SHORT-1774504288000-15,2026-03-26,SHORT,69900.1,blocked,,0.095,0,0.095,session_low
BTC-USDT-SWAP-SHORT-1774513471000-17,2026-03-26,SHORT,69795.0,blocked,,0.063,0,0.063,session_low
BTC-USDT-SWAP-SHORT-1774505134000-16,2026-03-26,SHORT,70005.3,blocked,,0.2451,0,0.2451,session_low
BTC-USDT-SWAP-LONG-1774501901000-12,2026-03-26,LONG,69972.3,hvn,71400.0,2.0404,1,1.02,swing_low
BTC-USDT-SWAP-SHORT-1774518380000-20,2026-03-26,SHORT,69480.0,blocked,,0.1639,0,0.1639,session_low
BTC-USDT-SWAP-LONG-1774520499000-23,2026-03-26,LONG,69655.6,session_high,71416.7,2.5283,1,0.3385,swing_high
BTC-USDT-SWAP-SHORT-1774518188000-19,2026-03-26,SHORT,69453.8,blocked,,0.0674,0,0.0674,session_low
BTC-USDT-SWAP-LONG-1774520436000-22,2026-03-26,LONG,69651.1,session_high,71416.7,2.5349,1,0.345,swing_high
BTC-USDT-SWAP-SHORT-1774527206000-27,2026-03-26,SHORT,69361.1,blocked,,0.2957,0,0.2957,session_low
BTC-USDT-SWAP-LONG-1774524970000-24,2026-03-26,LONG,69379.9,session_high,71416.7,2.9357,1,0.101,hvn
BTC-USDT-SWAP-LONG-1774526555000-25,2026-03-26,LONG,69315.7,swing_low,70799.7,2.1409,1,0.1938,hvn
BTC-USDT-SWAP-LONG-1774518751000-21,2026-03-26,LONG,69542.5,session_high,71416.7,2.695,1,0.3421,swing_low
BTC-USDT-SWAP-SHORT-1774526799000-26,2026-03-26,SHORT,69340.8,blocked,,0.2665,0,0.2665,session_low
BTC-USDT-SWAP-LONG-1774517981000-18,2026-03-26,LONG,69475.6,swing_high,70867.1,2.0029,1,0.3964,swing_low
BTC-USDT-SWAP-LONG-1774533115000-28,2026-03-26,LONG,69665.2,session_high,71416.7,2.5142,1,0.2983,swing_low
BTC-USDT-SWAP-SHORT-1774533389000-29,2026-03-26,SHORT,69615.8,blocked,,0.0945,0,0.0945,hvn
BTC-USDT-SWAP-SHORT-1774539002000-33,2026-03-26,SHORT,69056.1,blocked,,0.226,0,0.226,hvn
BTC-USDT-SWAP-SHORT-1774538608000-32,2026-03-26,SHORT,68965.5,blocked,,0.6821,0,0.6821,session_low
BTC-USDT-SWAP-LONG-1774540527000-34,2026-03-26,LONG,68999.9,session_high,71416.7,3.5026,1,0.08,swing_high
BTC-USDT-SWAP-LONG-1774538419000-30,2026-03-26,LONG,69030.5,session_high,71416.7,3.4567,1,0.4628,hvn
BTC-USDT-SWAP-LONG-1774538541000-31,2026-03-26,LONG,69030.5,session_high,71416.7,3.4567,1,0.4628,hvn
BTC-USDT-SWAP-SHORT-1774548203000-37,2026-03-26,SHORT,68388.1,blocked,,0.1654,0,0.1654,session_low
BTC-USDT-SWAP-SHORT-1774549562000-40,2026-03-26,SHORT,68371.9,blocked,,0.1353,0,0.1353,swing_high
BTC-USDT-SWAP-SHORT-1774548280000-38,2026-03-26,SHORT,68388.1,blocked,,0.1654,0,0.1654,session_low
BTC-USDT-SWAP-SHORT-1774548303000-39,2026-03-26,SHORT,68388.1,blocked,,0.1654,0,0.1654,session_low
BTC-USDT-SWAP-LONG-1774550123000-41,2026-03-26,LONG,68407.0,session_high,71416.7,4.3997,1,0.136,hvn
BTC-USDT-SWAP-LONG-1774547784000-35,2026-03-26,LONG,68520.6,session_high,71416.7,4.2266,1,0.4807,hvn
BTC-USDT-SWAP-SHORT-1774554260000-42,2026-03-26,SHORT,68618.5,blocked,,0.1727,0,0.1727,hvn
BTC-USDT-SWAP-LONG-1774548123000-36,2026-03-26,LONG,68362.6,session_high,71416.7,4.4675,1,0.627,swing_low
BTC-USDT-SWAP-LONG-1774557042000-45,2026-03-26,LONG,69129.9,session_high,71416.7,3.308,1,0.1014,hvn
BTC-USDT-SWAP-SHORT-1774564730000-48,2026-03-26,SHORT,68755.1,blocked,,0.371,0,0.371,hvn
BTC-USDT-SWAP-SHORT-1774556212000-43,2026-03-26,SHORT,69134.8,blocked,,0.0503,0,0.0503,hvn
BTC-USDT-SWAP-SHORT-1774556314000-44,2026-03-26,SHORT,69060.8,blocked,,0.0582,0,0.0582,swing_high
BTC-USDT-SWAP-LONG-1774558729000-46,2026-03-26,LONG,68989.6,session_high,71416.7,3.5181,1,0.0513,swing_high
BTC-USDT-SWAP-LONG-1774564434000-47,2026-03-26,LONG,68758.1,session_high,71416.7,3.8666,1,0.1337,hvn
BTC-USDT-SWAP-LONG-1774565554000-49,2026-03-26,LONG,68800.2,session_high,71416.7,3.803,1,0.0724,hvn
BTC-USDT-SWAP-SHORT-1774570637000-2,2026-03-27,SHORT,68856.8,blocked,,0.1406,0,0.1406,swing_low
BTC-USDT-SWAP-LONG-1774571281000-3,2026-03-27,LONG,68725.7,blocked,,0.101,0,0.101,swing_high
BTC-USDT-SWAP-LONG-1774570334000-1,2026-03-27,LONG,68745.1,blocked,,0.2253,0,0.2253,hvn
BTC-USDT-SWAP-SHORT-1774578177000-9,2026-03-27,SHORT,68980.1,blocked,,0.0599,0,0.0599,swing_high
BTC-USDT-SWAP-SHORT-1774577539000-8,2026-03-27,SHORT,69029.3,blocked,,0.0516,0,0.0516,swing_high
BTC-USDT-SWAP-LONG-1774576895000-6,2026-03-27,LONG,69086.4,blocked,,0.0921,0,0.0921,hvn
BTC-USDT-SWAP-SHORT-1774573301000-5,2026-03-27,SHORT,68829.0,blocked,,0.1002,0,0.1002,swing_low
BTC-USDT-SWAP-LONG-1774576961000-7,2026-03-27,LONG,68979.4,blocked,,0.1023,0,0.1023,swing_high
BTC-USDT-SWAP-SHORT-1774572338000-4,2026-03-27,SHORT,68744.1,blocked,,0.0642,0,0.0642,hvn
BTC-USDT-SWAP-LONG-1774587127000-12,2026-03-27,LONG,68561.1,blocked,,0.2026,0,0.2026,hvn
BTC-USDT-SWAP-LONG-1774585514000-10,2026-03-27,LONG,68512.0,blocked,,0.0863,0,0.0863,swing_low
BTC-USDT-SWAP-LONG-1774594419000-13,2026-03-27,LONG,68677.0,blocked,,0.1063,0,0.1063,hvn
BTC-USDT-SWAP-SHORT-1774585870000-11,2026-03-27,SHORT,68562.7,blocked,,0.4444,0,0.4444,session_low
BTC-USDT-SWAP-SHORT-1774598331000-14,2026-03-27,SHORT,68465.8,blocked,,0.3035,0,0.3035,swing_low
BTC-USDT-SWAP-SHORT-1774600484000-17,2026-03-27,SHORT,67736.8,blocked,,0.2369,0,0.2369,session_low
BTC-USDT-SWAP-SHORT-1774600392000-16,2026-03-27,SHORT,67736.8,blocked,,0.2369,0,0.2369,session_low
BTC-USDT-SWAP-LONG-1774599878000-15,2026-03-27,LONG,67817.6,blocked,,0.9325,0,0.9325,hvn
BTC-USDT-SWAP-LONG-1774610486000-20,2026-03-27,LONG,66638.2,hvn,68450.0,2.7189,1,0.3178,hvn
BTC-USDT-SWAP-LONG-1774612561000-21,2026-03-27,LONG,66639.9,swing_high,68501.0,2.7928,1,0.2402,hvn
BTC-USDT-SWAP-LONG-1774609222000-19,2026-03-27,LONG,66658.6,hvn,68450.0,2.6874,1,0.2871,hvn
BTC-USDT-SWAP-LONG-1774620007000-22,2026-03-27,LONG,66193.5,swing_low,67616.3,2.1495,1,0.1609,hvn
BTC-USDT-SWAP-LONG-1774623813000-24,2026-03-27,LONG,66207.9,swing_low,67576.3,2.0668,1,0.0636,hvn
BTC-USDT-SWAP-LONG-1774626472000-26,2026-03-27,LONG,66317.6,hvn,67700.0,2.0845,1,0.1243,hvn
BTC-USDT-SWAP-LONG-1774626322000-25,2026-03-27,LONG,66317.6,hvn,67700.0,2.0845,1,0.1243,hvn
BTC-USDT-SWAP-LONG-1774628406000-28,2026-03-27,LONG,65930.5,swing_low,67576.3,2.4963,1,0.2571,hvn
BTC-USDT-SWAP-LONG-1774628331000-27,2026-03-27,LONG,65930.5,swing_low,67576.3,2.4963,1,0.2571,hvn
BTC-USDT-SWAP-SHORT-1774620613000-23,2026-03-27,SHORT,65785.6,blocked,,0.1569,0,0.1569,session_low
BTC-USDT-SWAP-SHORT-1774634948000-30,2026-03-27,SHORT,65700.0,blocked,,0.2571,0,0.2571,session_low
BTC-USDT-SWAP-LONG-1774635434000-32,2026-03-27,LONG,65707.2,session_high,69164.0,5.2609,1,0.1412,hvn
BTC-USDT-SWAP-SHORT-1774635234000-31,2026-03-27,SHORT,65798.5,blocked,,0.1764,0,0.1764,swing_low
BTC-USDT-SWAP-SHORT-1774608293000-18,2026-03-27,SHORT,66360.4,blocked,,0.2206,0,0.2206,session_low
BTC-USDT-SWAP-LONG-1774633774000-29,2026-03-27,LONG,65647.5,swing_low,67654.0,3.0565,1,0.1264,swing_low
BTC-USDT-SWAP-LONG-1774655103000-33,2026-03-27,LONG,66280.7,session_high,69164.0,4.3501,1,4.3501,session_high
BTC-USDT-SWAP-LONG-1774657037000-3,2026-03-28,LONG,66300.9,blocked,,0.2249,0,0.2249,session_high
BTC-USDT-SWAP-SHORT-1774656577000-2,2026-03-28,SHORT,66425.5,blocked,,0.124,0,0.124,swing_high
BTC-USDT-SWAP-SHORT-1774656525000-1,2026-03-28,SHORT,66425.5,blocked,,0.124,0,0.124,swing_high
BTC-USDT-SWAP-SHORT-1774662687000-8,2026-03-28,SHORT,66130.9,blocked,,0.1223,0,0.1223,hvn
BTC-USDT-SWAP-LONG-1774659275000-4,2026-03-28,LONG,66352.6,blocked,,0.2038,0,0.2038,session_high
BTC-USDT-SWAP-LONG-1774664758000-10,2026-03-28,LONG,65998.5,blocked,,0.078,0,0.078,swing_high
BTC-USDT-SWAP-LONG-1774662071000-7,2026-03-28,LONG,66140.0,blocked,,0.0508,0,0.0508,swing_low
BTC-USDT-SWAP-SHORT-1774665979000-11,2026-03-28,SHORT,66097.7,blocked,,0.0722,0,0.0722,swing_high
BTC-USDT-SWAP-LONG-1774679676000-13,2026-03-28,LONG,66412.4,blocked,,0.0504,0,0.0504,swing_high
BTC-USDT-SWAP-LONG-1774660665000-6,2026-03-28,LONG,66236.3,blocked,,0.1028,0,0.1028,swing_low
BTC-USDT-SWAP-SHORT-1774686604000-15,2026-03-28,SHORT,66513.1,blocked,,0.0949,0,0.0949,hvn
BTC-USDT-SWAP-LONG-1774690718000-16,2026-03-28,LONG,66262.8,blocked,,0.0561,0,0.0561,hvn
BTC-USDT-SWAP-SHORT-1774672561000-12,2026-03-28,SHORT,66241.1,blocked,,0.062,0,0.062,hvn
BTC-USDT-SWAP-LONG-1774685109000-14,2026-03-28,LONG,66457.5,blocked,,0.1271,0,0.1271,swing_high
BTC-USDT-SWAP-LONG-1774660589000-5,2026-03-28,LONG,66236.3,blocked,,0.1028,0,0.1028,swing_low
BTC-USDT-SWAP-SHORT-1774663765000-9,2026-03-28,SHORT,65973.3,blocked,,0.0582,0,0.0582,swing_low
BTC-USDT-SWAP-LONG-1774706385000-19,2026-03-28,LONG,66778.4,blocked,,0.3318,0,0.3318,hvn
BTC-USDT-SWAP-LONG-1774706252000-18,2026-03-28,LONG,66777.6,blocked,,0.333,0,0.333,hvn
BTC-USDT-SWAP-LONG-1774712731000-20,2026-03-28,LONG,66985.7,blocked,,0.4608,0,0.4608,swing_high
BTC-USDT-SWAP-LONG-1774716427000-21,2026-03-28,LONG,66859.9,blocked,,0.06,0,0.06,hvn
BTC-USDT-SWAP-SHORT-1774705080000-17,2026-03-28,SHORT,66771.2,blocked,,0.3433,0,0.3433,swing_high
BTC-USDT-SWAP-LONG-1774735104000-22,2026-03-28,LONG,66593.4,blocked,,0.2602,0,0.2602,swing_low
BTC-USDT-SWAP-LONG-1774736087000-23,2026-03-28,LONG,66735.9,blocked,,0.0743,0,0.0743,swing_low
BTC-USDT-SWAP-SHORT-1774742430000-1,2026-03-29,SHORT,66404.7,blocked,,0.0824,0,0.0824,hvn
BTC-USDT-SWAP-LONG-1774742870000-3,2026-03-29,LONG,66316.9,blocked,,0.1253,0,0.1253,hvn
BTC-USDT-SWAP-LONG-1774743999000-4,2026-03-29,LONG,66375.4,blocked,,0.1031,0,0.1031,swing_high
BTC-USDT-SWAP-SHORT-1774742801000-2,2026-03-29,SHORT,66424.9,blocked,,0.1128,0,0.1128,hvn
BTC-USDT-SWAP-LONG-1774753216000-9,2026-03-29,LONG,66761.5,blocked,,0.0833,0,0.0833,swing_high
BTC-USDT-SWAP-SHORT-1774746731000-5,2026-03-29,SHORT,66508.3,blocked,,0.0851,0,0.0851,swing_high
BTC-USDT-SWAP-SHORT-1774750254000-6,2026-03-29,SHORT,66642.0,blocked,,0.1381,0,0.1381,hvn
BTC-USDT-SWAP-SHORT-1774751295000-7,2026-03-29,SHORT,66550.8,blocked,,0.1489,0,0.1489,swing_high
BTC-USDT-SWAP-SHORT-1774757504000-12,2026-03-29,SHORT,66763.3,blocked,,0.0628,0,0.0628,swing_low
BTC-USDT-SWAP-SHORT-1774760707000-14,2026-03-29,SHORT,66657.1,blocked,,0.0558,0,0.0558,swing_high
BTC-USDT-SWAP-LONG-1774754966000-10,2026-03-29,LONG,66952.2,blocked,,0.242,0,0.242,session_high
BTC-USDT-SWAP-LONG-1774762457000-15,2026-03-29,LONG,66609.1,blocked,,0.0614,0,0.0614,hvn
BTC-USDT-SWAP-LONG-1774760584000-13,2026-03-29,LONG,66685.4,blocked,,0.0819,0,0.0819,swing_low
BTC-USDT-SWAP-SHORT-1774763331000-16,2026-03-29,SHORT,66759.5,blocked,,0.0559,0,0.0559,swing_low
BTC-USDT-SWAP-LONG-1774755666000-11,2026-03-29,LONG,66877.0,blocked,,0.1503,0,0.1503,swing_high
BTC-USDT-SWAP-SHORT-1774768706000-17,2026-03-29,SHORT,66608.5,blocked,,0.0878,0,0.0878,hvn
BTC-USDT-SWAP-SHORT-1774779062000-19,2026-03-29,SHORT,66474.9,blocked,,0.3398,0,0.3398,session_low
BTC-USDT-SWAP-LONG-1774777150000-18,2026-03-29,LONG,66556.6,blocked,,0.0652,0,0.0652,hvn
BTC-USDT-SWAP-LONG-1774780706000-20,2026-03-29,LONG,66522.6,blocked,,0.0726,0,0.0726,swing_low
BTC-USDT-SWAP-LONG-1774783251000-21,2026-03-29,LONG,66743.9,blocked,,0.0787,0,0.0787,swing_high
BTC-USDT-SWAP-SHORT-1774752923000-8,2026-03-29,SHORT,66735.0,blocked,,0.0595,0,0.0595,swing_low
BTC-USDT-SWAP-LONG-1774784312000-22,2026-03-29,LONG,66809.5,blocked,,0.4561,0,0.4561,session_high
BTC-USDT-SWAP-SHORT-1774805237000-23,2026-03-29,SHORT,66213.2,blocked,,0.1362,0,0.1362,session_low
BTC-USDT-SWAP-SHORT-1774826131000-24,2026-03-29,SHORT,65929.3,blocked,,0.1961,0,0.1961,hvn
BTC-USDT-SWAP-LONG-1774829268000-2,2026-03-30,LONG,65860.5,blocked,,0.1359,0,0.1359,hvn
BTC-USDT-SWAP-LONG-1774829318000-3,2026-03-30,LONG,65848.4,blocked,,0.1543,0,0.1543,hvn
BTC-USDT-SWAP-LONG-1774829392000-4,2026-03-30,LONG,65850.0,blocked,,0.1519,0,0.1519,hvn
BTC-USDT-SWAP-LONG-1774836861000-8,2026-03-30,LONG,66706.8,blocked,,0.4949,0,0.4949,session_high
BTC-USDT-SWAP-LONG-1774836898000-9,2026-03-30,LONG,66706.8,blocked,,0.4949,0,0.4949,session_high
BTC-USDT-SWAP-LONG-1774834220000-6,2026-03-30,LONG,66561.6,blocked,,0.0577,0,0.0577,hvn
BTC-USDT-SWAP-LONG-1774834280000-7,2026-03-30,LONG,66575.0,blocked,,0.0676,0,0.0676,swing_low
BTC-USDT-SWAP-SHORT-1774830283000-5,2026-03-30,SHORT,66266.0,blocked,,0.0996,0,0.0996,hvn
