date,zone_id,direction,watch_label,coverage_class,lead_min_before_move,matched_move_size_pct,_half
2026-03-22,BTC-USDT-SWAP-SHORT-1774169697000-17,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774168475000-14,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774168425000-13,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774168517000-15,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774169205000-16,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774168383000-12,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774179056000-18,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774180644000-22,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774180005000-20,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774183232000-23,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774179961000-19,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774185495000-24,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774186750000-25,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774207344000-27,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774209401000-29,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774204867000-26,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774208087000-28,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774180468000-21,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774213405000-30,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-SHORT-1774213492000-31,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-22,BTC-USDT-SWAP-LONG-1774214168000-32,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774224201000-1,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774224316000-2,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774224466000-3,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774224518000-4,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774228686000-7,LONG,GOOD,covered_watch_early,222.5,2.1612,second
2026-03-23,BTC-USDT-SWAP-LONG-1774230340000-9,LONG,GOOD,covered_watch_early,190.22,2.1612,second
2026-03-23,BTC-USDT-SWAP-LONG-1774228797000-8,LONG,GOOD,covered_watch_early,220.65,2.1612,second
2026-03-23,BTC-USDT-SWAP-LONG-1774233261000-11,LONG,GOOD,covered_watch_early,143.08,2.1612,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774236610000-13,SHORT,GOOD,covered_watch_early,141.23,2.0389,second
2026-03-23,BTC-USDT-SWAP-LONG-1774237251000-14,LONG,GOOD,covered_watch_early,79.37,2.1612,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774233098000-10,SHORT,GOOD,covered_watch_early,201.73,2.0389,second
2026-03-23,BTC-USDT-SWAP-LONG-1774226586000-5,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774226641000-6,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774240874000-15,LONG,MID,covered_mid,-10.48,2.1612,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774235188000-12,SHORT,GOOD,covered_watch_early,149.15,2.0389,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774244879000-18,SHORT,MID,covered_mid,-14.63,2.0389,second
2026-03-23,BTC-USDT-SWAP-LONG-1774242845000-17,LONG,MID,covered_mid,-19.5,2.1612,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774242344000-16,SHORT,GOOD,covered_watch_early,38.08,2.0389,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774247388000-19,SHORT,BAD,covered_late,-56.28,2.0389,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774265760000-20,SHORT,BAD,covered_late,-31.57,2.561,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774267628000-21,SHORT,BAD,wrong_direction,,3.0447,second
2026-03-23,BTC-USDT-SWAP-LONG-1774270395000-24,LONG,BAD,covered_late,-65.25,3.0447,second
2026-03-23,BTC-USDT-SWAP-LONG-1774270406000-25,LONG,BAD,covered_late,-65.25,3.0447,second
2026-03-23,BTC-USDT-SWAP-LONG-1774270541000-26,LONG,BAD,covered_late,-65.25,3.0447,second
2026-03-23,BTC-USDT-SWAP-LONG-1774268722000-22,LONG,MID,covered_mid,-28.27,3.0447,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774269563000-23,SHORT,BAD,wrong_direction,,3.0447,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774273649000-27,SHORT,BAD,wrong_direction,,3.0447,second
2026-03-23,BTC-USDT-SWAP-LONG-1774275378000-30,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774276640000-31,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774279570000-32,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774275173000-28,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774275219000-29,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774281621000-33,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774281629000-34,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774288091000-35,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-SHORT-1774288765000-36,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-23,BTC-USDT-SWAP-LONG-1774289043000-37,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-LONG-1774310440000-1,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774311890000-5,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-LONG-1774310514000-2,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774311662000-4,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-LONG-1774310581000-3,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774312736000-6,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774327507000-10,SHORT,GOOD,covered_watch_early,190.93,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774313004000-7,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774329160000-12,SHORT,GOOD,covered_watch_early,162.82,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774329743000-13,SHORT,GOOD,covered_watch_early,150.18,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774331704000-14,SHORT,GOOD,covered_watch_early,111.33,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774328942000-11,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774316785000-9,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-LONG-1774315073000-8,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-LONG-1774337368000-16,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774339003000-17,SHORT,MID,covered_mid,-13.5,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774340147000-19,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774346043000-20,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774346346000-21,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774339604000-18,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774336685000-15,SHORT,GOOD,covered_watch_early,2.33,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774362766000-24,SHORT,BAD,covered_late,-397.22,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774362129000-23,SHORT,BAD,covered_late,-393.72,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774363528000-25,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774369947000-26,SHORT,BAD,covered_late,-516.93,3.5123,second
2026-03-24,BTC-USDT-SWAP-LONG-1774361880000-22,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774371172000-29,SHORT,BAD,covered_late,-536.82,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774370927000-28,SHORT,BAD,covered_late,-533.72,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774372444000-31,SHORT,BAD,covered_late,-572.45,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774374739000-32,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774372202000-30,SHORT,BAD,covered_late,-555.02,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774381867000-33,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-LONG-1774385370000-34,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774389025000-35,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-24,BTC-USDT-SWAP-LONG-1774370647000-27,LONG,BAD,wrong_direction,,3.5123,second
2026-03-24,BTC-USDT-SWAP-SHORT-1774389074000-36,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774396839000-1,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774397648000-4,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774397341000-2,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774397404000-3,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774400096000-6,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774407695000-9,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774405086000-8,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774401634000-7,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774408213000-10,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774416093000-12,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774419017000-14,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774425909000-16,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774416472000-13,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774399490000-5,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774415629000-11,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774432966000-18,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774433029000-19,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774436211000-21,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774427887000-17,SHORT,MID,noisy_partial_1_5,,1.9989,second
2026-03-25,BTC-USDT-SWAP-LONG-1774437718000-22,LONG,MID,noisy_partial_1_5,,1.6595,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774435972000-20,SHORT,MID,noisy_partial_1_5,,1.9989,second
2026-03-25,BTC-USDT-SWAP-LONG-1774437958000-23,LONG,MID,noisy_partial_1_5,,1.6595,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774439218000-24,SHORT,MID,noisy_partial_1_5,,1.9989,second
2026-03-25,BTC-USDT-SWAP-LONG-1774445278000-26,LONG,MID,noisy_partial_1_5,,1.6595,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774446087000-27,SHORT,MID,noisy_partial_1_5,,1.9989,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774439561000-25,SHORT,MID,noisy_partial_1_5,,1.9989,second
2026-03-25,BTC-USDT-SWAP-LONG-1774448158000-28,LONG,MID,noisy_partial_1_5,,1.6595,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774452639000-29,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774460558000-31,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774459290000-30,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-SHORT-1774461630000-32,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-25,BTC-USDT-SWAP-LONG-1774480244000-33,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774483234000-1,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774484096000-2,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774485627000-4,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774484401000-3,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774487843000-6,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774486088000-5,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774493504000-10,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774492655000-8,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774495702000-11,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774502716000-13,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774503105000-14,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774492706000-9,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774491706000-7,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774504288000-15,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774513471000-17,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774505134000-16,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774501901000-12,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774518380000-20,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774520499000-23,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774518188000-19,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774520436000-22,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774527206000-27,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774524970000-24,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774526555000-25,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774518751000-21,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774526799000-26,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774517981000-18,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774533115000-28,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774533389000-29,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774539002000-33,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774538608000-32,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774540527000-34,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774538419000-30,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774538541000-31,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774548203000-37,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774549562000-40,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774548280000-38,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774548303000-39,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774550123000-41,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774547784000-35,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774554260000-42,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774548123000-36,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774557042000-45,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774564730000-48,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774556212000-43,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-SHORT-1774556314000-44,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774558729000-46,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774564434000-47,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-26,BTC-USDT-SWAP-LONG-1774565554000-49,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774570637000-2,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774571281000-3,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774570334000-1,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774578177000-9,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774577539000-8,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774576895000-6,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774573301000-5,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774576961000-7,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774572338000-4,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774587127000-12,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774585514000-10,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774594419000-13,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774585870000-11,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774598331000-14,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774600484000-17,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774600392000-16,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774599878000-15,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774610486000-20,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774612561000-21,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774609222000-19,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774620007000-22,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774623813000-24,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774626472000-26,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774626322000-25,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774628406000-28,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774628331000-27,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774620613000-23,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774634948000-30,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774635434000-32,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774635234000-31,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-SHORT-1774608293000-18,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774633774000-29,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-27,BTC-USDT-SWAP-LONG-1774655103000-33,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774657037000-3,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774656577000-2,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774656525000-1,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774662687000-8,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774659275000-4,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774664758000-10,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774662071000-7,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774665979000-11,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774679676000-13,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774660665000-6,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774686604000-15,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774690718000-16,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774672561000-12,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774685109000-14,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774660589000-5,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774663765000-9,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774706385000-19,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774706252000-18,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774712731000-20,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774716427000-21,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-SHORT-1774705080000-17,SHORT,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774735104000-22,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-28,BTC-USDT-SWAP-LONG-1774736087000-23,LONG,BAD,missed_no_move_in_4h,,,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774742430000-1,SHORT,GOOD,covered_watch_early,189.6,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774742870000-3,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774743999000-4,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774742801000-2,SHORT,GOOD,covered_watch_early,185.05,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774753216000-9,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774746731000-5,SHORT,GOOD,covered_watch_early,117.58,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774750254000-6,SHORT,GOOD,covered_watch_early,48.03,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774751295000-7,SHORT,GOOD,covered_watch_early,39.32,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774757504000-12,SHORT,MID,covered_mid,-83.1,3.2533,second
2026-03-29,BTC-USDT-SWAP-SHORT-1774760707000-14,SHORT,MID,covered_mid,-118.12,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774754966000-10,LONG,BAD,wrong_direction,,3.2533,second
2026-03-29,BTC-USDT-SWAP-LONG-1774762457000-15,LONG,BAD,wrong_direction,,3.2533,second
