id,_date,direction,sim_label,sim_outcome,sim_pnl_after_cost,explainable_score,dist_to_recent_swing_high_pct,dl2_supp_minus_opp_net_flow_15m__pctile_prior,dl2_supp_minus_opp_net_flow_15m__z_prior,dl2_supp_minus_opp_net_flow_15m__pctile_7d,dl2_supp_minus_opp_net_flow_15m__pctile_day,dl2_supp_minus_opp_net_flow_15m__pctile_60m,dl2_supp_minus_opp_net_flow_15m__pctile_180m,dl2_supp_minus_opp_net_flow_15m__z_60m,dl2_supp_minus_opp_net_flow_15m__z_180m,dl2_supp_minus_opp_net_flow_15m__over_med_prior,dl2_supp_minus_opp_net_flow_15m__over_mad_prior,dl2_supp_minus_opp_net_flow_5m__pctile_prior,dl2_supp_minus_opp_net_flow_5m__z_prior,dl2_supp_minus_opp_net_flow_5m__pctile_7d,dl2_supp_minus_opp_net_flow_5m__pctile_day,dl2_supp_minus_opp_net_flow_5m__pctile_60m,dl2_supp_minus_opp_net_flow_5m__pctile_180m,dl2_supp_minus_opp_net_flow_5m__z_60m,dl2_supp_minus_opp_net_flow_5m__z_180m,dl2_supp_minus_opp_net_flow_5m__over_med_prior,dl2_supp_minus_opp_net_flow_5m__over_mad_prior,dl2_microprice_aligned_delta_5m_bps__pctile_prior,dl2_microprice_aligned_delta_5m_bps__z_prior,dl2_microprice_aligned_delta_5m_bps__pctile_7d,dl2_microprice_aligned_delta_5m_bps__pctile_day,dl2_microprice_aligned_delta_5m_bps__pctile_60m,dl2_microprice_aligned_delta_5m_bps__pctile_180m,dl2_microprice_aligned_delta_5m_bps__z_60m,dl2_microprice_aligned_delta_5m_bps__z_180m,dl2_microprice_aligned_delta_5m_bps__over_med_prior,dl2_microprice_aligned_delta_5m_bps__over_mad_prior,dl2_microprice_aligned_delta_15m_bps__pctile_prior,dl2_microprice_aligned_delta_15m_bps__z_prior,dl2_microprice_aligned_delta_15m_bps__pctile_7d,dl2_microprice_aligned_delta_15m_bps__pctile_day,dl2_microprice_aligned_delta_15m_bps__pctile_60m,dl2_microprice_aligned_delta_15m_bps__pctile_180m,dl2_microprice_aligned_delta_15m_bps__z_60m,dl2_microprice_aligned_delta_15m_bps__z_180m,dl2_microprice_aligned_delta_15m_bps__over_med_prior,dl2_microprice_aligned_delta_15m_bps__over_mad_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__z_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_7d,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_day,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_60m,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_180m,dl2_top1_supportive_persistence_ge_50_5m_sec__z_60m,dl2_top1_supportive_persistence_ge_50_5m_sec__z_180m,dl2_top1_supportive_persistence_ge_50_5m_sec__over_med_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__over_mad_prior,dl2_spread_now_bps__pctile_prior,dl2_spread_now_bps__z_prior,dl2_spread_now_bps__pctile_7d,dl2_spread_now_bps__pctile_day,dl2_spread_now_bps__pctile_60m,dl2_spread_now_bps__pctile_180m,dl2_spread_now_bps__z_60m,dl2_spread_now_bps__z_180m,dl2_spread_now_bps__over_med_prior,dl2_spread_now_bps__over_mad_prior,eng_ofi__pctile_prior,eng_ofi__z_prior,eng_ofi__pctile_7d,eng_ofi__pctile_day,eng_ofi__pctile_60m,eng_ofi__pctile_180m,eng_ofi__z_60m,eng_ofi__z_180m,eng_ofi__over_med_prior,eng_ofi__over_mad_prior,eng_refill__pctile_prior,eng_refill__z_prior,eng_refill__pctile_7d,eng_refill__pctile_day,eng_refill__pctile_60m,eng_refill__pctile_180m,eng_refill__z_60m,eng_refill__z_180m,eng_refill__over_med_prior,eng_refill__over_mad_prior,eng_absorption__pctile_prior,eng_absorption__z_prior,eng_absorption__pctile_7d,eng_absorption__pctile_day,eng_absorption__pctile_60m,eng_absorption__pctile_180m,eng_absorption__z_60m,eng_absorption__z_180m,eng_absorption__over_med_prior,eng_absorption__over_mad_prior,eng_void__pctile_prior,eng_void__z_prior,eng_void__pctile_7d,eng_void__pctile_day,eng_void__pctile_60m,eng_void__pctile_180m,eng_void__z_60m,eng_void__z_180m,eng_void__over_med_prior,eng_void__over_mad_prior,supportive_taker_imb_15m__pctile_prior,supportive_taker_imb_15m__z_prior,supportive_taker_imb_15m__pctile_7d,supportive_taker_imb_15m__pctile_day,supportive_taker_imb_15m__pctile_60m,supportive_taker_imb_15m__pctile_180m,supportive_taker_imb_15m__z_60m,supportive_taker_imb_15m__z_180m,supportive_taker_imb_15m__over_med_prior,supportive_taker_imb_15m__over_mad_prior,taker_imbalance_15m__pctile_prior,taker_imbalance_15m__z_prior,taker_imbalance_15m__pctile_7d,taker_imbalance_15m__pctile_day,taker_imbalance_15m__pctile_60m,taker_imbalance_15m__pctile_180m,taker_imbalance_15m__z_60m,taker_imbalance_15m__z_180m,taker_imbalance_15m__over_med_prior,taker_imbalance_15m__over_mad_prior,explainable_score__pctile_prior,explainable_score__z_prior,explainable_score__pctile_7d,explainable_score__pctile_day,explainable_score__pctile_60m,explainable_score__pctile_180m,explainable_score__z_60m,explainable_score__z_180m,explainable_score__over_med_prior,explainable_score__over_mad_prior
BTC-USDT-SWAP-LONG-1773406983000-18,2026-03-13,LONG,NOISE,LOSS,-1.64,1.3009,0.1487,88.6,1.027,87.1,94.1,,85.7,,0.989,4.654,1.653,97.9,2.078,98.4,100.0,,100.0,,3.0,9.197,3.931,76.3,0.036,75.9,70.6,,71.4,,0.338,3.647,2.647,70.2,0.283,66.7,41.2,,42.9,,0.542,,0.717,57.6,0.376,46.6,23.5,,42.9,,-0.041,1.011,0.25,49.0,-0.095,53.6,100.0,,100.0,,,0.933,-0.078,93.6,1.428,94.0,94.1,,100.0,,1.683,18.306,1.989,89.1,0.758,86.7,88.2,,71.4,,0.857,1.003,2.02,39.2,-0.515,32.1,47.1,,57.1,,-0.291,0.985,-0.365,100.0,,100.0,100.0,,100.0,,,,,45.6,-0.114,45.8,29.4,,42.9,,-0.137,1.515,-0.215,30.3,-0.546,30.9,29.4,,14.3,,-1.079,-3.917,-0.769,85.6,1.075,85.5,76.5,,100.0,,2.636,1.808,1.439
BTC-USDT-SWAP-SHORT-1773406290000-16,2026-03-13,SHORT,NOISE,LOSS,-1.64,0.3273,0.2334,8.0,-1.282,9.7,13.3,,14.3,,-1.809,-4.146,-2.337,22.2,-0.646,23.9,33.3,,28.6,,-0.639,-1.482,-1.19,27.5,-0.508,23.9,6.7,,0.0,,-0.983,0.146,-0.854,3.0,-1.637,2.9,13.3,,0.0,,-3.527,,-3.749,73.2,0.461,64.4,60.0,,57.1,,0.387,1.038,0.833,48.7,-0.096,53.2,100.0,,100.0,,,0.933,-0.077,14.9,-1.158,17.0,6.7,,0.0,,-1.748,-13.654,-1.684,6.6,-1.087,8.1,20.0,,14.3,,-1.283,0.996,-3.046,45.8,-0.431,39.3,66.7,,57.1,,-0.19,0.991,-0.222,100.0,,100.0,100.0,,100.0,,,,,13.0,-1.156,14.2,0.0,,0.0,,-2.083,5.153,-1.735,89.7,1.288,88.3,86.7,,100.0,,1.474,13.261,1.919,26.3,-0.682,23.1,6.7,,0.0,,-1.679,0.453,-0.981
BTC-USDT-SWAP-SHORT-1773407290000-19,2026-03-13,SHORT,NOISE,LOSS,-1.64,0.4815,0.2925,26.1,-0.514,26.8,38.9,33.3,25.0,-0.796,-0.597,-1.222,-1.005,33.0,-0.361,33.2,38.9,33.3,37.5,-0.833,-0.685,-0.342,-0.656,31.9,-0.485,29.2,22.2,66.7,25.0,-0.582,-0.779,0.286,-0.714,65.2,0.167,60.3,33.3,66.7,37.5,0.713,0.338,,0.447,70.9,0.447,61.6,38.9,33.3,50.0,-0.362,0.328,1.034,0.75,49.1,-0.095,53.8,100.0,100.0,100.0,,,0.933,-0.078,33.2,-0.416,36.0,22.2,33.3,25.0,-0.495,-0.742,-4.387,-0.63,62.7,0.19,60.0,61.1,33.3,37.5,0.297,-0.12,1.001,0.456,56.6,-0.141,52.0,72.2,66.7,75.0,-0.447,0.087,1.012,0.299,100.0,,100.0,100.0,100.0,100.0,,,,,63.2,0.373,64.0,50.0,100.0,75.0,2.39,0.467,-0.179,0.494,45.2,-0.176,45.2,55.6,66.7,37.5,-0.069,-0.473,-0.469,-0.228,34.5,-0.406,32.0,16.7,33.3,25.0,-0.744,-0.953,0.668,-0.593
BTC-USDT-SWAP-SHORT-1773408336000-22,2026-03-13,SHORT,GOOD,WIN,1.86,1.2159,0.3961,94.1,1.325,93.3,90.0,60.0,71.4,0.549,0.767,5.819,2.176,96.4,1.779,97.2,95.0,80.0,85.7,1.387,1.681,7.9,3.375,80.3,0.26,78.6,75.0,80.0,85.7,0.731,0.764,5.088,4.088,85.2,0.743,82.3,75.0,100.0,100.0,1.476,1.15,,1.782,57.5,0.373,46.4,25.0,20.0,14.3,-1.318,-1.487,1.009,0.208,49.4,-0.095,54.2,100.0,100.0,100.0,,,0.933,-1.0,12.0,-1.284,13.5,5.0,0.0,0.0,-1.538,-1.594,-14.936,-1.867,43.9,-0.072,42.1,45.0,20.0,14.3,-0.388,-0.579,1.0,-0.279,44.6,-0.454,38.5,60.0,40.0,42.9,-0.525,-0.48,0.99,-0.256,100.0,,100.0,100.0,100.0,100.0,,,,,39.1,-0.268,38.9,30.0,60.0,42.9,0.51,0.154,2.054,-0.442,66.3,0.438,65.9,65.0,60.0,71.4,0.181,0.346,5.376,0.678,81.4,0.922,80.2,70.0,80.0,85.7,1.588,1.669,1.694,1.238
BTC-USDT-SWAP-SHORT-1773408172000-20,2026-03-13,SHORT,GOOD,WIN,1.86,0.6168,0.3227,97.5,1.88,96.4,94.7,75.0,87.5,1.238,1.698,7.908,3.124,85.5,0.841,85.3,84.2,75.0,87.5,0.472,0.932,4.372,1.617,87.7,0.849,87.3,84.2,100.0,87.5,5.168,2.006,8.874,7.874,3.5,-1.596,3.2,15.8,25.0,12.5,-1.668,-2.524,,-3.662,95.9,0.613,94.0,100.0,100.0,100.0,1.611,1.091,1.087,1.917,49.2,-0.095,54.0,100.0,100.0,100.0,,,0.933,-2.0,56.2,0.199,57.0,57.9,75.0,50.0,0.237,-0.041,3.147,0.247,93.4,0.975,91.2,94.7,100.0,87.5,1.411,1.285,1.003,2.61,35.4,-0.601,27.5,42.1,0.0,37.5,-0.783,-0.464,0.979,-0.518,100.0,,100.0,100.0,100.0,100.0,,,,,5.7,-1.614,6.0,0.0,0.0,0.0,-2.137,-2.32,6.719,-2.396,95.2,1.73,94.4,100.0,100.0,100.0,2.118,2.318,17.714,2.564,43.5,-0.161,38.6,36.8,50.0,25.0,-0.238,-0.609,0.857,-0.254
BTC-USDT-SWAP-SHORT-1773408283000-21,2026-03-13,SHORT,GOOD,WIN,1.86,1.2159,0.3961,94.1,1.32,93.3,90.5,66.7,75.0,0.489,0.693,5.819,2.173,96.4,1.771,97.2,95.2,83.3,87.5,1.102,1.352,7.741,3.361,80.3,0.26,78.7,76.2,83.3,87.5,0.64,0.69,5.074,4.074,85.3,0.741,82.4,76.2,100.0,100.0,1.154,0.997,,1.781,57.6,0.373,46.6,28.6,33.3,25.0,-1.06,-1.231,1.008,0.167,49.5,-0.095,54.4,100.0,100.0,100.0,,,0.933,-1.0,77.2,0.761,79.8,76.2,83.3,75.0,1.045,0.878,10.058,1.041,44.0,-0.072,42.3,47.6,33.3,25.0,-0.35,-0.53,1.0,-0.265,44.7,-0.454,38.7,61.9,50.0,50.0,-0.469,-0.443,0.99,-0.25,100.0,,100.0,100.0,100.0,100.0,,,,,39.3,-0.267,39.1,33.3,66.7,50.0,0.456,0.144,2.049,-0.441,66.4,0.437,66.0,66.7,66.7,75.0,0.165,0.321,5.325,0.677,81.5,0.92,80.2,71.4,83.3,87.5,1.216,1.345,1.69,1.228
BTC-USDT-SWAP-LONG-1773410785000-23,2026-03-13,LONG,NOISE,LOSS,-1.64,0.9498,0.2617,80.2,0.722,79.1,68.2,20.0,37.5,-0.34,-0.056,3.538,1.146,94.6,1.534,94.9,86.4,40.0,62.5,0.368,0.821,6.873,2.917,98.0,3.226,99.2,100.0,100.0,100.0,7.066,7.069,23.985,22.985,57.7,-0.01,51.8,27.3,20.0,25.0,-0.089,0.094,,0.035,79.7,0.492,72.4,68.2,80.0,75.0,0.619,0.321,1.045,1.0,49.6,-0.095,54.6,100.0,100.0,100.0,,,0.933,-1.0,83.8,0.992,85.8,81.8,80.0,75.0,0.913,0.935,12.727,1.371,82.2,0.607,81.5,77.3,60.0,62.5,0.581,0.539,1.002,1.619,0.0,-1.021,0.0,0.0,0.0,0.0,-3.78,-1.154,0.951,-1.252,100.0,,100.0,100.0,100.0,100.0,,,,,47.7,-0.034,48.4,40.9,80.0,75.0,0.517,0.597,1.243,-0.104,31.5,-0.477,32.7,31.8,20.0,25.0,-1.099,-0.83,-3.082,-0.675,65.5,0.437,64.2,59.1,40.0,62.5,-0.048,0.318,1.318,0.568
BTC-USDT-SWAP-SHORT-1773417139000-25,2026-03-13,SHORT,GOOD,WIN,1.86,0.4417,2.9678,96.6,1.656,95.2,91.7,,83.3,,0.955,7.112,2.755,99.1,2.301,99.2,100.0,,100.0,,1.545,9.792,4.367,49.9,-0.378,50.0,29.2,,16.7,,-0.963,0.967,-0.033,43.7,-0.114,45.3,25.0,,16.7,,-0.417,,-0.198,79.8,0.491,71.8,70.8,,83.3,,0.596,1.045,1.0,49.9,-0.095,56.8,100.0,,100.0,,,0.933,-1.0,16.4,-1.041,18.1,12.5,,16.7,,-1.502,-11.726,-1.519,94.6,1.038,92.3,95.8,,100.0,,1.794,1.003,2.777,37.2,-0.559,30.2,45.8,,50.0,,0.141,0.984,-0.42,100.0,,100.0,100.0,,100.0,,,,,79.4,0.839,78.2,79.2,,100.0,,1.741,-1.767,1.202,27.6,-0.623,28.2,16.7,,0.0,,-1.353,-4.383,-0.893,32.7,-0.482,28.2,16.7,,16.7,,-1.116,0.613,-0.695
BTC-USDT-SWAP-SHORT-1773418383000-26,2026-03-13,SHORT,MID,TIMEOUT,1.3607,0.8465,3.1298,9.8,-1.145,11.6,16.0,,14.3,,-1.583,-3.607,-2.076,18.3,-0.779,17.3,16.0,,0.0,,-1.794,-1.877,-1.424,90.8,1.17,90.4,84.0,,71.4,,-0.019,10.831,9.831,88.1,0.881,88.2,84.0,,85.7,,0.607,,2.121,40.7,0.287,27.3,8.0,,0.0,,-1.597,0.981,-0.417,50.0,-0.094,57.0,100.0,,100.0,,,0.966,-1.0,7.8,-1.44,8.8,4.0,,0.0,,-1.701,-16.577,-2.09,80.3,0.548,78.3,68.0,,57.1,,0.44,1.002,1.425,93.5,1.812,92.0,96.0,,100.0,,8.342,1.15,3.951,100.0,,100.0,100.0,,100.0,,,,,89.3,1.205,86.7,80.0,,100.0,,1.865,-3.034,1.753,15.9,-0.975,17.3,8.0,,0.0,,-1.596,-7.885,-1.409,57.7,0.253,53.8,48.0,,57.1,,0.259,1.177,0.317
BTC-USDT-SWAP-SHORT-1773424644000-29,2026-03-13,SHORT,MID,TIMEOUT,0.479,0.8147,4.0367,80.9,0.764,78.6,64.3,,25.0,,0.083,3.71,1.224,37.8,-0.268,37.5,39.3,,25.0,,-0.695,0.069,-0.463,8.5,-0.553,9.3,0.0,,0.0,,-0.985,-0.119,-1.119,76.2,0.421,74.3,60.7,,75.0,,0.877,,1.023,96.9,0.622,95.2,100.0,,100.0,,3.283,1.086,1.917,50.4,-0.094,58.5,100.0,,100.0,,,1.0,0.0,90.4,1.282,91.9,92.9,,100.0,,2.813,16.203,1.777,28.2,-0.312,25.4,17.9,,0.0,,-5.839,0.999,-0.928,20.7,-0.854,14.5,32.1,,0.0,,-1.103,0.962,-0.961,100.0,,100.0,100.0,,100.0,,,,,55.1,0.165,57.3,50.0,,50.0,,-0.081,0.551,0.195,52.7,0.022,51.2,53.6,,50.0,,0.081,1.368,0.061,56.0,0.197,51.6,46.4,,75.0,,1.507,1.135,0.246
BTC-USDT-SWAP-SHORT-1773426956000-31,2026-03-13,SHORT,MID,TIMEOUT,0.7022,0.7167,2.4472,93.6,1.303,92.3,83.3,,83.3,,0.608,5.739,2.133,73.2,0.438,73.4,63.3,,66.7,,-0.029,2.753,0.872,47.0,-0.396,46.4,26.7,,16.7,,-0.536,0.845,-0.155,27.1,-0.434,28.6,26.7,,50.0,,-0.429,,-0.91,57.1,0.367,43.5,30.0,,16.7,,-0.733,1.008,0.167,50.6,-0.094,59.4,100.0,,100.0,,,1.0,0.0,27.7,-0.579,29.8,23.3,,66.7,,-0.237,-6.391,-0.862,92.5,0.932,89.9,90.0,,83.3,,1.068,1.003,2.453,80.3,0.773,75.8,90.0,,83.3,,0.907,1.076,1.93,100.0,,100.0,100.0,,100.0,,,,,17.3,-0.942,19.4,6.7,,0.0,,-1.374,4.36,-1.46,86.3,1.083,83.5,83.3,,100.0,,1.374,9.994,1.6,50.0,0.018,44.0,46.7,,66.7,,0.502,0.999,-0.003
BTC-USDT-SWAP-SHORT-1773425887000-30,2026-03-13,SHORT,MID,TIMEOUT,0.7049,0.7039,3.3058,90.2,1.125,88.7,82.8,,80.0,,0.451,5.08,1.844,89.8,1.053,90.7,79.3,,80.0,,0.67,5.08,2.036,58.0,-0.276,57.9,44.8,,40.0,,-0.362,1.593,0.593,10.6,-0.928,11.1,17.2,,0.0,,-1.56,,-2.027,93.3,0.573,89.9,79.3,,80.0,,1.235,1.071,1.583,50.5,-0.094,59.2,100.0,,100.0,,,1.0,0.0,23.3,-0.772,24.7,17.2,,40.0,,-0.497,-8.59,-1.14,43.5,-0.078,41.7,37.9,,20.0,,-1.351,1.0,-0.295,62.7,0.047,57.5,82.8,,80.0,,0.07,1.025,0.649,100.0,,100.0,100.0,,100.0,,,,,23.7,-0.675,25.5,10.3,,0.0,,-1.24,3.439,-1.06,80.9,0.828,78.9,75.9,,100.0,,1.24,8.157,1.235,48.3,-0.005,42.1,41.4,,60.0,,0.47,0.978,-0.039
BTC-USDT-SWAP-SHORT-1773413760000-24,2026-03-13,SHORT,GOOD,WIN,1.86,0.3981,1.9698,7.0,-1.519,8.0,4.3,,0.0,,-2.165,-5.022,-2.722,28.3,-0.486,29.2,26.1,,12.5,,-1.42,-0.768,-0.875,99.1,5.092,99.6,100.0,,100.0,,4.093,35.277,34.277,97.5,1.99,98.4,91.3,,100.0,,2.436,,4.686,42.2,0.3,29.2,8.7,,0.0,,-1.775,0.985,-0.333,49.7,-0.095,55.9,100.0,,100.0,,,0.933,-1.0,65.2,0.435,63.6,60.9,,62.5,,0.397,5.891,0.582,19.3,-0.424,18.8,17.4,,12.5,,-1.014,0.998,-1.23,7.9,-0.981,6.0,17.4,,12.5,,-0.863,0.954,-1.183,100.0,,100.0,100.0,,100.0,,,,,53.9,0.152,55.6,43.5,,87.5,,1.021,0.6,0.174,53.3,0.035,51.6,56.5,,50.0,,-0.185,1.561,0.088,29.0,-0.562,25.2,13.0,,12.5,,-1.309,0.551,-0.806
BTC-USDT-SWAP-SHORT-1773419298000-27,2026-03-13,SHORT,GOOD,WIN,1.86,0.5072,2.6965,90.0,1.104,88.4,80.8,,75.0,,0.9,5.012,1.805,62.3,0.259,61.0,50.0,,50.0,,-0.29,2.067,0.525,62.0,-0.25,60.2,50.0,,25.0,,-1.226,1.78,0.78,17.8,-0.618,17.9,19.2,,0.0,,-1.541,,-1.367,60.0,0.382,47.4,34.6,,50.0,,-0.091,1.011,0.25,50.1,-0.094,57.4,100.0,,100.0,,,1.0,0.0,27.5,-0.608,30.1,19.2,,50.0,,-0.347,-6.763,-0.906,84.6,0.692,83.1,76.9,,75.0,,0.471,1.002,1.804,52.7,-0.249,47.0,69.2,,75.0,,-0.052,1.006,0.144,100.0,,100.0,100.0,,100.0,,,,,27.7,-0.564,28.5,15.4,,0.0,,-2.186,3.061,-0.879,77.2,0.722,75.1,73.1,,100.0,,3.379,8.013,1.094,36.8,-0.364,32.1,23.1,,50.0,,-0.626,0.704,-0.536
BTC-USDT-SWAP-SHORT-1773419322000-28,2026-03-13,SHORT,GOOD,WIN,1.86,0.5072,2.6965,90.0,1.102,88.4,81.5,66.7,80.0,0.469,0.747,5.006,1.804,62.4,0.258,61.2,51.9,66.7,60.0,-0.26,-0.257,2.067,0.528,62.1,-0.25,60.4,51.9,66.7,40.0,-0.612,-0.961,1.767,0.767,18.0,-0.617,18.2,22.2,33.3,20.0,-1.071,-1.135,,-1.352,60.1,0.382,47.6,37.0,66.7,60.0,-0.048,-0.081,1.011,0.25,50.2,-0.094,57.6,100.0,100.0,100.0,,,1.0,0.0,63.9,0.421,61.6,63.0,100.0,60.0,4.277,0.822,5.831,0.555,84.6,0.691,83.2,77.8,66.7,80.0,-0.323,0.412,1.002,1.794,52.8,-0.249,47.2,70.4,66.7,80.0,-0.553,-0.046,1.005,0.123,100.0,,100.0,100.0,100.0,100.0,,,,,27.8,-0.563,28.8,18.5,33.3,20.0,-1.386,-1.398,3.054,-0.892,77.3,0.721,75.2,74.1,100.0,100.0,1.386,1.668,7.936,1.088,37.0,-0.363,32.4,25.9,66.7,60.0,-0.514,-0.539,0.705,-0.536
BTC-USDT-SWAP-SHORT-1773441907000-32,2026-03-13,SHORT,MID,TIMEOUT,-0.1332,0.8213,1.0967,64.7,0.356,65.2,51.6,,,,,2.147,0.514,83.0,0.679,83.0,71.0,,,,,3.664,1.333,66.4,-0.165,64.8,61.3,,,,,2.277,1.277,44.4,-0.099,46.7,35.5,,,,,,-0.163,77.3,0.475,67.6,61.3,,,,,1.041,0.917,50.7,-0.094,60.1,100.0,,,,,1.0,0.0,13.9,-1.213,15.0,9.7,,,,,-14.326,-1.76,94.0,1.015,91.9,93.5,,,,,1.003,2.677,21.0,-0.847,15.4,32.3,,,,,0.963,-0.952,100.0,,100.0,100.0,,,,,,,69.1,0.515,69.2,67.7,,,,,-0.642,0.714,37.7,-0.315,38.1,32.3,,,,,-1.424,-0.445,56.5,0.209,52.2,51.6,,,,,1.146,0.269
BTC-USDT-SWAP-SHORT-1773446937000-1,2026-03-14,SHORT,NOISE,TIMEOUT,-0.4648,1.1539,0.1202,49.8,0.051,50.6,,,,,,0.987,-0.006,83.0,0.711,83.0,,,,,,3.792,1.391,36.4,-0.467,34.4,,,,,,0.407,-0.593,26.5,-0.45,27.9,,,,,,,-0.961,94.5,0.583,92.3,,,,,,1.075,1.667,50.9,-0.094,60.5,,,,,,1.0,0.0,18.9,-0.944,20.6,,,,,,-12.726,-1.362,95.2,1.15,93.1,,,,,,1.004,3.041,98.2,2.723,98.0,,,,,,1.211,5.392,100.0,,100.0,,,,,,,,7.0,-1.524,8.5,,,,,,6.358,-2.328,94.3,1.64,92.3,,,,,,14.573,2.415,78.2,0.816,77.7,,,,,,1.607,1.124
BTC-USDT-SWAP-SHORT-1773450492000-5,2026-03-14,SHORT,NOISE,TIMEOUT,-0.368,0.7643,0.2465,41.7,-0.113,42.1,25.0,33.3,20.0,-0.673,-0.983,0.381,-0.288,74.7,0.472,74.9,25.0,33.3,20.0,-0.324,-0.53,2.704,0.926,54.0,-0.348,54.7,50.0,33.3,40.0,-0.781,-0.557,1.147,0.147,33.9,-0.33,36.9,75.0,66.7,60.0,0.425,0.233,,-0.698,83.6,0.507,77.3,25.0,33.3,40.0,-0.373,-0.336,1.053,1.167,51.3,-0.093,62.2,100.0,100.0,100.0,,,1.0,0.0,3.5,-1.803,4.9,25.0,33.3,20.0,-0.578,-0.83,-30.884,-2.548,98.0,1.678,97.2,100.0,100.0,100.0,1.843,1.515,1.006,4.452,86.0,1.153,82.2,75.0,100.0,80.0,1.509,0.625,1.103,2.618,100.0,,100.0,100.0,100.0,100.0,,,,,19.9,-0.816,21.9,75.0,66.7,60.0,0.793,0.038,3.846,-1.243,84.5,0.966,82.2,50.0,66.7,60.0,0.911,0.666,9.096,1.436,52.4,0.098,47.0,25.0,33.3,20.0,-0.696,-0.768,1.061,0.112
BTC-USDT-SWAP-SHORT-1773449958000-4,2026-03-14,SHORT,NOISE,TIMEOUT,-0.4972,0.591,0.3195,58.0,0.201,56.1,66.7,66.7,50.0,0.712,0.367,1.563,0.257,90.2,1.074,91.1,100.0,100.0,100.0,2.213,2.204,5.059,2.067,28.5,-0.507,25.2,0.0,0.0,0.0,-0.956,-0.882,0.173,-0.827,19.2,-0.601,20.2,33.3,33.3,25.0,-0.31,-0.556,,-1.322,56.7,0.362,43.1,0.0,0.0,0.0,-6.768,-2.949,1.008,0.167,51.2,-0.093,62.1,100.0,100.0,100.0,,,1.0,0.0,5.3,-1.58,5.7,33.3,33.3,25.0,-0.579,-0.615,-25.828,-2.225,48.4,-0.008,48.8,33.3,33.3,25.0,-0.784,-1.009,1.0,-0.085,84.7,1.064,81.7,66.7,66.7,75.0,0.419,0.653,1.097,2.476,100.0,,100.0,100.0,100.0,100.0,,,,,5.9,-1.548,6.9,0.0,0.0,0.0,-1.502,-1.177,6.405,-2.303,95.0,1.668,93.5,100.0,100.0,100.0,1.436,1.661,15.343,2.462,41.6,-0.218,36.2,0.0,0.0,0.0,-2.392,-1.826,0.819,-0.335
BTC-USDT-SWAP-LONG-1773448191000-2,2026-03-14,LONG,MID,TIMEOUT,0.1241,1.6228,0.1042,63.1,0.314,63.4,100.0,,,,,1.99,0.45,80.4,0.629,80.9,0.0,,,,,3.484,1.233,94.5,1.901,95.1,100.0,,,,,15.032,14.032,60.5,0.053,57.2,100.0,,,,,,0.18,98.0,0.643,97.6,100.0,,,,,1.094,2.083,51.0,-0.094,61.2,100.0,,,,,1.0,0.0,52.3,0.077,51.2,100.0,,,,,2.066,0.088,95.8,1.306,93.9,100.0,,,,,1.004,3.463,31.4,-0.678,26.8,0.0,,,,,0.974,-0.653,100.0,,100.0,100.0,,,,,,,20.4,-0.801,21.5,100.0,,,,,3.89,-1.256,9.9,-1.223,10.6,0.0,,,,,-8.625,-1.767,95.8,1.671,95.1,100.0,,,,,2.256,2.304
BTC-USDT-SWAP-LONG-1773448333000-3,2026-03-14,LONG,MID,TIMEOUT,0.2995,0.9695,0.3887,33.1,-0.307,34.8,0.0,,0.0,,-4.052,-0.341,-0.616,54.6,0.105,55.5,0.0,,0.0,,-16.976,1.494,0.248,74.7,-0.01,74.9,50.0,,66.7,,-0.408,3.233,2.233,8.7,-1.009,9.0,0.0,,0.0,,-4.007,,-2.277,98.9,0.678,98.8,100.0,,100.0,,1.611,1.105,2.333,51.1,-0.093,61.4,100.0,,100.0,,,1.0,0.0,0.9,-2.253,1.6,0.0,,0.0,,-2.817,-31.307,-3.205,15.1,-0.528,15.8,0.0,,0.0,,-13.898,0.998,-1.485,14.3,-0.915,10.1,0.0,,0.0,,-0.801,0.958,-1.074,100.0,,100.0,100.0,,100.0,,,,,17.8,-0.906,19.4,50.0,,33.3,,-0.364,4.237,-1.39,8.1,-1.322,8.9,0.0,,0.0,,-1.138,-9.758,-1.909,67.8,0.473,67.6,0.0,,33.3,,-0.699,1.345,0.633
