zone_id,venue,symbol,date,confirmedTs,confirmed_iso,direction,setup_type,regime,prior_move_1d,prior_move_60m_pct,eng_ofi,supportive_taker_imb_15m,microprice_aligned_5m,eng_void,thin_path_score,large_walls,reclaim_zoneMid,buyer_absorption,conf_rejection,conf_taker_sell,conf_microprice,conf_thin,confluence_count,cluster_id,cooldown_state,zoneLow,zoneHigh,hypo_entry,tp_2pct,sl_1_5pct,mandatory_pass,reject_reasons,hybrid_decision,m4_thin_decision,final_shadow_decision
BTC-USDT-SWAP-LONG-1774783251000-21,OKX_MARCH,BTC-USDT-SWAP,2026-03-29,1774783431000,2026-03-29T11:23:51+00:00,LONG,ACCUMULATION,RANGE,0.7846,0.4573,0.43545138584410975,-0.0478,0.366,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_668,CLEAR,66734.65,66848.357475,66889.75,65551.96,67893.1,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774784312000-22,OKX_MARCH,BTC-USDT-SWAP,2026-03-29,1774785271000,2026-03-29T11:54:31+00:00,LONG,ACCUMULATION,RANGE,0.7536,0.4242,-0.12739777215816253,0.1161,-0.358,1,,,0,0,0,1,0,1,2,OKX_MARCH_LONG_668,CLEAR,66772.25,66949.95,66861.1,65523.88,67864.02,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774805237000-23,OKX_MARCH,BTC-USDT-SWAP,2026-03-29,1774805488000,2026-03-29T17:31:28+00:00,SHORT,DISTRIBUTION,RANGE,-0.7471,-0.5276,0.12247777214950348,0.1311,0.155,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_662,CLEAR,66178.144375,66257.45,66217.8,64893.44,67211.06,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774826131000-24,OKX_MARCH,BTC-USDT-SWAP,2026-03-29,1774827141000,2026-03-29T23:32:21+00:00,SHORT,DISTRIBUTION,RANGE,-0.7618,-0.5836,-0.10434458871443322,0.0923,-0.0,1,,,1,0,1,1,0,1,3,OKX_MARCH_SHORT_658,CLEAR,65918.45,66261.05,65884.55,64566.86,66872.82,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774829268000-2,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774829448000,2026-03-30T00:10:48+00:00,LONG,ACCUMULATION,RANGE,-0.7514,-0.2068,0.44997464791793923,-0.3138,9.88,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_664,CLEAR,65813.35,65979.05,66427.85,65099.29,67424.27,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774829318000-3,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774829512000,2026-03-30T00:11:52+00:00,LONG,ACCUMULATION,RANGE,-0.8645,-0.2294,-0.05263888246449971,-0.339,0.9,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_664,CLEAR,65813.35,65986.12657499999,66427.85,65099.29,67424.27,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774829392000-4,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774829637000,2026-03-30T00:13:57+00:00,LONG,ACCUMULATION,RANGE,-0.8072,-0.3716,-0.056439884389517136,-0.3426,-0.217,1,,,1,1,1,0,0,1,2,OKX_MARCH_LONG_664,CLEAR,65801.95,65882.975025,66427.85,65099.29,67424.27,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774828839000-1,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774830283000,2026-03-30T00:24:43+00:00,SHORT,DISTRIBUTION,RANGE,0.3935,0.7732,-0.1928109326674281,-0.1902,6.414,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_663,CLEAR,65762.05,67026.65,66394.35,65066.46,67390.27,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774830283000-5,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774831425000,2026-03-30T00:43:45+00:00,SHORT,DISTRIBUTION,RANGE,-0.1788,0.4764,-0.08321511307053682,0.0665,0.906,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_664,CLEAR,66150.95,66821.75,66486.35,65156.62,67483.65,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774834220000-6,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774834400000,2026-03-30T01:33:20+00:00,LONG,ACCUMULATION,RANGE,0.119,0.0011,0.21475692565862373,0.0231,6.275,1,,,0,1,0,1,1,1,3,OKX_MARCH_LONG_669,CLEAR,66494.08632500001,66663.95,66971.95,65632.51,67976.53,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774834280000-7,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774834460000,2026-03-30T01:34:20+00:00,LONG,ACCUMULATION,RANGE,0.1629,0.173,0.23573892741401573,-0.0091,0.602,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_669,CLEAR,66544.361175,66663.95,66971.95,65632.51,67976.53,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774836861000-8,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774837503000,2026-03-30T02:25:03+00:00,LONG,ACCUMULATION,RANGE,0.0933,0.3865,0.20843927160043133,-0.0112,0.117,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_668,CLEAR,66648.55,66843.95,66887.95,65550.19,67891.27,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774836898000-9,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774837503000,2026-03-30T02:25:03+00:00,LONG,ACCUMULATION,RANGE,0.0933,0.3865,0.14102179709991108,-0.0112,0.117,1,,,0,0,0,0,1,1,2,OKX_MARCH_LONG_668,CLEAR,66648.55,66843.95,66887.95,65550.19,67891.27,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774840912000-11,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774841502000,2026-03-30T03:31:42+00:00,LONG,ACCUMULATION,RANGE,0.3677,0.701,0.06600397094937076,-0.0314,3.52,1,,,1,0,1,0,1,1,3,OKX_MARCH_LONG_673,CLEAR,67025.02072500001,67266.95,67378.55,66030.98,68389.23,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774841502000-12,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774841704000,2026-03-30T03:35:04+00:00,LONG,ACCUMULATION,RANGE,0.5045,0.901,0.1812941156718224,-0.0538,0.432,1,,,1,0,1,0,1,1,3,OKX_MARCH_LONG_673,CLEAR,67147.55,67233.65002500001,67373.65,66026.18,68384.25,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774840595000-10,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774842906000,2026-03-30T03:55:06+00:00,SHORT,DISTRIBUTION,RANGE,0.4056,0.038,0.5962446307840678,-0.0239,-0.175,1,,,0,1,0,0,0,1,1,OKX_MARCH_SHORT_671,CLEAR,66966.450025,67291.95,67129.2,65786.62,68136.14,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774842906000-13,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774843086000,2026-03-30T03:58:06+00:00,SHORT,DISTRIBUTION,RANGE,0.3677,0.0687,-0.06529381379904053,0.0101,12.946,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_671,CLEAR,67101.05,67200.333375,67150.69,65807.68,68157.95,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774843669000-14,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774843947000,2026-03-30T04:12:27+00:00,LONG,ACCUMULATION,RANGE,0.7859,0.6217,0.032746762139565976,0.021,0.239,1,,,0,0,0,1,1,1,3,OKX_MARCH_LONG_674,CLEAR,67295.05,67465.95,67499.95,66149.95,68512.45,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774844011000-15,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774844684000,2026-03-30T04:24:44+00:00,SHORT,DISTRIBUTION,RANGE,0.8424,0.1757,0.1031802096416758,-0.0155,0.555,1,,,1,0,1,0,1,1,3,OKX_MARCH_SHORT_672,CLEAR,67320.372975,67475.15,67244.95,65900.05,68253.62,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774846621000-17,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774846806000,2026-03-30T05:00:06+00:00,SHORT,DISTRIBUTION,RANGE,1.347,0.6228,0.24690710348014847,-0.1796,0.066,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_674,CLEAR,67485.690275,67615.55,67437.35,66088.6,68448.91,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774846778000-18,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774847034000,2026-03-30T05:03:54+00:00,SHORT,DISTRIBUTION,RANGE,1.2996,0.5397,0.23909910821364702,-0.2852,-0.24,1,,,1,1,1,0,0,1,2,OKX_MARCH_SHORT_674,CLEAR,67558.85367499999,67694.15,67437.35,66088.6,68448.91,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774846274000-16,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774847323000,2026-03-30T05:08:43+00:00,LONG,ACCUMULATION,RANGE,1.4584,0.2803,0.07464568923326492,0.2424,1.797,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_677,CLEAR,67475.25,67694.15,67745.55,66390.64,68761.73,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774847323000-19,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774848251000,2026-03-30T05:24:11+00:00,LONG,ACCUMULATION,RANGE,1.5015,0.4456,0.45261095844436006,0.2223,1.408,1,,,0,1,0,1,1,1,3,OKX_MARCH_LONG_676,CLEAR,67567.85,67774.95,67671.4,66317.97,68686.47,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774852538000-20,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774852797000,2026-03-30T06:39:57+00:00,SHORT,DISTRIBUTION,RANGE,0.9643,-0.3559,-0.10962787337746548,0.0555,1.097,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_672,CLEAR,67241.412475,67318.95,67201.75,65857.71,68209.78,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774858134000-21,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774859288000,2026-03-30T08:28:08+00:00,SHORT,DISTRIBUTION,RANGE,1.6459,0.6461,0.11227676028954851,0.0455,1.889,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_675,CLEAR,67691.55,67879.95,67577.55,66226.0,68591.21,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774858984000-22,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774859473000,2026-03-30T08:31:13+00:00,LONG,ACCUMULATION,RANGE,1.6257,0.5382,-0.1656550132782909,-0.0838,3.47,1,,,0,0,0,0,1,1,2,OKX_MARCH_LONG_677,CLEAR,67691.55,67784.925525,67738.24,66383.47,68754.31,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774872672000-23,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774872852000,2026-03-30T12:14:12+00:00,LONG,ACCUMULATION,RANGE,1.5691,0.407,0.1533148641545281,0.1222,1.78,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_679,CLEAR,67772.74667499999,67846.35,67942.85,66583.99,68961.99,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774873140000-24,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774873320000,2026-03-30T12:22:00+00:00,LONG,ACCUMULATION,RANGE,1.7073,0.5004,0.5517930842047835,-0.3472,10.006,1,,,1,1,1,0,1,1,3,OKX_MARCH_LONG_680,CLEAR,67833.016525,67900.883475,68062.95,66701.69,69083.89,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774874303000-25,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774874483000,2026-03-30T12:41:23+00:00,SHORT,DISTRIBUTION,RANGE,1.6105,0.4067,-0.23507242574252896,-0.2151,8.629,1,,,1,1,1,0,1,1,3,OKX_MARCH_SHORT_677,CLEAR,67802.75,67943.904975,67755.15,66400.05,68771.48,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774878475000-26,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774878790000,2026-03-30T13:53:10+00:00,LONG,ACCUMULATION,RANGE,1.6897,-0.1905,-0.0858535736700862,-0.2184,8.042,1,,,1,1,1,0,1,1,3,OKX_MARCH_LONG_676,CLEAR,67585.05,67787.126625,67686.09,66332.37,68701.38,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774882904000-27,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774883100000,2026-03-30T15:05:00+00:00,LONG,ACCUMULATION,RANGE,1.7892,0.3418,-0.16620851153333788,0.1076,1.441,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_677,CLEAR,67713.35,67794.95,67754.15,66399.07,68770.46,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774891237000-28,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774892127000,2026-03-30T17:35:27+00:00,SHORT,DISTRIBUTION,RANGE,0.7938,-0.9109,-0.0029854783295776293,0.2672,0.944,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_666,CLEAR,66634.25,67137.201825,66600.05,65268.05,67599.05,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774891865000-29,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774893201000,2026-03-30T17:53:21+00:00,LONG,ACCUMULATION,RANGE,0.7006,-0.753,0.40101720715338846,0.3117,-0.273,1,,,0,1,0,1,0,1,2,OKX_MARCH_LONG_668,CLEAR,66740.95,66956.45,66848.7,65511.73,67851.43,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774896600000-30,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774897033000,2026-03-30T18:57:13+00:00,SHORT,DISTRIBUTION,RANGE,0.2408,-0.3408,-0.08879539534255117,0.1084,3.112,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_664,CLEAR,66483.05,66647.557125,66447.15,65118.21,67443.86,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774897033000-31,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774897418000,2026-03-30T19:03:38+00:00,SHORT,DISTRIBUTION,RANGE,0.2383,-0.5074,-0.05806301954580768,0.1134,3.551,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_664,CLEAR,66524.45,66648.15,66480.05,65150.45,67477.25,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774898345000-34,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774898653000,2026-03-30T19:24:13+00:00,SHORT,DISTRIBUTION,RANGE,-0.1354,-0.5531,-0.005541285229088051,0.0248,13.057,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_663,CLEAR,66290.05,66418.24252500001,66354.15,65027.06,67349.46,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774898653000-35,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774898833000,2026-03-30T19:27:13+00:00,SHORT,DISTRIBUTION,RANGE,-0.1193,-0.4451,-0.2689397538651416,-0.1161,8.776,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_662,CLEAR,66211.45,66346.55,66279.0,64953.42,67273.18,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774898021000-32,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774899606000,2026-03-30T19:40:06+00:00,LONG,ACCUMULATION,RANGE,-0.0436,-0.5338,0.2741284294204941,0.3666,0.245,1,,,0,1,0,1,1,1,3,OKX_MARCH_LONG_665,CLEAR,66211.45,66963.25,66587.35,65255.6,67586.16,0,not_TREND_DOWN;not_SHORT;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774898078000-33,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774899606000,2026-03-30T19:40:06+00:00,LONG,ACCUMULATION,RANGE,-0.0436,-0.5338,0.11434445049280678,0.3666,0.245,1,,,0,0,0,1,1,1,3,OKX_MARCH_LONG_665,CLEAR,66211.45,66963.25,66587.35,65255.6,67586.16,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774900481000-36,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774901058000,2026-03-30T20:04:18+00:00,LONG,ACCUMULATION,RANGE,0.1744,-0.0745,-0.26680988458692495,0.0989,3.041,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_666,CLEAR,66434.915925,66576.95,66696.15,65362.23,67696.59,0,not_TREND_DOWN;not_SHORT,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774900746000-37,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774902338000,2026-03-30T20:25:38+00:00,SHORT,DISTRIBUTION,RANGE,-0.0919,0.4894,-0.2162657251930744,0.2295,0.056,1,,,1,0,1,1,1,1,4,OKX_MARCH_SHORT_666,CLEAR,66380.15,66963.25,66671.7,65338.27,67671.78,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774906773000-38,OKX_MARCH,BTC-USDT-SWAP,2026-03-30,1774907448000,2026-03-30T21:50:48+00:00,LONG,ACCUMULATION,RANGE,0.3589,0.4246,0.11311315391620039,0.0042,0.268,1,,,0,0,0,1,1,1,3,OKX_MARCH_LONG_668,CLEAR,66822.35,66949.85,66886.1,65548.38,67889.39,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774915354000-1,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774915534000,2026-03-31T00:05:34+00:00,LONG,ACCUMULATION,RANGE,1.418,0.4165,0.2700139207774936,-0.3477,3.337,1,,,0,1,0,0,1,1,2,OKX_MARCH_LONG_668,CLEAR,66691.85,66795.95,66844.15,65507.27,67846.81,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774916222000-2,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774917130000,2026-03-31T00:32:10+00:00,SHORT,DISTRIBUTION,RANGE,0.1646,0.1088,-0.06235675313437483,-0.1588,0.264,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_666,CLEAR,66510.05,66818.35,66664.2,65330.92,67664.16,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774917130000-4,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774917363000,2026-03-31T00:36:03+00:00,SHORT,DISTRIBUTION,RANGE,0.519,0.1496,-0.08093641967816728,-0.3256,-0.574,1,,,0,1,0,0,0,1,1,OKX_MARCH_SHORT_667,CLEAR,66706.679975,66836.25,66771.46,65436.04,67773.04,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774916501000-3,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774917842000,2026-03-31T00:44:02+00:00,LONG,ACCUMULATION,RANGE,0.8932,0.1749,0.08839320400807363,0.4756,0.291,1,,,1,0,1,1,1,1,4,OKX_MARCH_LONG_670,CLEAR,66557.85,66922.05,67042.25,65701.4,68047.88,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774918719000-6,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774920546000,2026-03-31T01:29:06+00:00,SHORT,DISTRIBUTION,RANGE,1.7132,1.3984,0.11306481525257257,-0.1855,0.017,1,,,0,1,0,0,1,1,2,OKX_MARCH_SHORT_674,CLEAR,67020.05,67845.95,67433.0,66084.34,68444.49,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774917842000-5,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774920704000,2026-03-31T01:31:44+00:00,LONG,ACCUMULATION,RANGE,1.7803,1.504,0.4371789345976404,0.1225,1.586,1,,,1,1,1,1,1,1,4,OKX_MARCH_LONG_679,CLEAR,66814.526025,67845.95,67908.95,66550.77,68927.58,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-LONG-1774920704000-8,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774921704000,2026-03-31T01:48:24+00:00,LONG,ACCUMULATION,RANGE,1.6887,1.1499,0.22422095230571357,0.1301,0.217,1,,,0,1,0,1,1,1,3,OKX_MARCH_LONG_680,CLEAR,67752.85,68387.95,68070.4,66708.99,69091.46,0,not_TREND_DOWN;not_SHORT;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774920546000-7,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774922015000,2026-03-31T01:53:35+00:00,SHORT,DISTRIBUTION,RANGE,1.9515,1.2442,0.20252765974602444,0.1377,0.496,1,,,1,1,1,1,1,1,4,OKX_MARCH_SHORT_668,CLEAR,67686.989575,68387.95,66833.35,65496.68,67835.85,0,not_TREND_DOWN;prior_60m_not_negative;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774922015000-9,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774922237000,2026-03-31T01:57:17+00:00,SHORT,DISTRIBUTION,RANGE,2.0334,1.2975,0.015100800088953011,-0.0543,-0.485,1,,,0,0,0,0,0,1,1,OKX_MARCH_SHORT_676,CLEAR,67874.95,68039.55,67656.85,66303.71,68671.7,0,not_TREND_DOWN;prior_60m_not_negative,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774928879000-10,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774931116000,2026-03-31T04:25:16+00:00,SHORT,DISTRIBUTION,RANGE,0.4952,-0.124,-0.021809557716450885,-0.1007,-0.141,1,,,0,1,0,0,0,1,1,OKX_MARCH_SHORT_675,CLEAR,67560.45,67840.85,67516.25,66165.93,68528.99,0,not_TREND_DOWN;buyer_absorption,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774933202000-11,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774933716000,2026-03-31T05:08:36+00:00,SHORT,DISTRIBUTION,RANGE,-0.1345,-0.3251,0.1292831363524144,-0.0508,0.484,1,,,1,0,1,0,1,1,3,OKX_MARCH_SHORT_673,CLEAR,67423.95,67598.95,67387.35,66039.6,68398.16,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
BTC-USDT-SWAP-SHORT-1774933245000-12,OKX_MARCH,BTC-USDT-SWAP,2026-03-31,1774933716000,2026-03-31T05:08:36+00:00,SHORT,DISTRIBUTION,RANGE,-0.1345,-0.3251,-0.15097240859013783,-0.0508,0.484,1,,,1,0,1,0,1,1,3,OKX_MARCH_SHORT_673,CLEAR,67423.95,67598.95,67390.05,66042.25,68400.9,0,not_TREND_DOWN,HYBRID_REJECT,M4_THIN_ONLY_PASS,REJECT
