regime,window_id,ts_iso,families,outcome,ret_30m,ret_60m,ret_180m,ret_360m,ret_1d,price_vs_sma180_pct,cvd_30m,cvd_60m,cvd_180m,net_taker_60m,up_from_recent_low_pct,range_180m_pct,bounce_danger,chop,uptrend,seller_control,downside_background,allow_GATE_1_STRICT_DOWNTREND,allow_GATE_2_SELLER_CONTROL,allow_GATE_3_NO_UPTREND,allow_GATE_4_NO_CHOP,allow_GATE_5_COMBINED
TREND_DOWN,DOWN_APR,2024-04-12T21:03:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.593,0.069,-1.879,-3.575,,-0.257,-36070.0,-36101.0,-249786.0,-29482.0,0.069,4.012,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_APR,2024-04-12T21:04:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.625,-0.139,-2.014,-3.553,,-0.255,-38346.0,-47604.0,-258133.0,-36101.0,0.0,4.012,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:05:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.639,-0.243,-1.982,-3.611,,-0.343,-40928.0,-52821.0,-267851.0,-47604.0,0.0,4.012,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:06:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.607,-0.347,-2.045,-3.442,,-0.285,-39960.0,-57134.0,-266824.0,-52821.0,0.047,4.012,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:07:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.518,-0.343,-1.944,-3.578,,-0.234,-33790.0,-45230.0,-259038.0,-57134.0,0.086,4.012,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:08:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.57,-0.421,-2.057,-3.489,,-0.288,-33280.0,-43172.0,-260447.0,-45230.0,0.021,4.012,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:09:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.556,-0.314,-2.119,-3.618,,-0.264,-30746.0,-39481.0,-261784.0,-43172.0,0.034,4.012,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:10:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.545,-0.514,-2.092,-3.473,,-0.157,-33780.0,-51837.0,-266575.0,-39481.0,0.13,4.012,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:11:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.672,-0.43,-2.11,-3.473,,-0.228,-33199.0,-41501.0,-263126.0,-51837.0,0.046,3.944,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:12:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.767,-0.602,-1.942,-3.497,,-0.179,-35581.0,-43410.0,-259606.0,-41501.0,0.084,3.806,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:13:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.799,-0.53,-1.867,-3.729,,-0.197,-38998.0,-42947.0,-251639.0,-43410.0,0.055,3.732,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:14:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.628,-0.64,-1.9,-3.637,,-0.185,-32156.0,-46177.0,-252550.0,-42947.0,0.056,3.732,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:31:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.286,-0.709,-1.0,-3.9,,-0.183,-10228.0,-39240.0,-145092.0,-41292.0,0.0,2.653,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T21:32:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.149,-0.58,0.233,-3.833,,-0.052,-5936.0,-39278.0,-24339.0,-39240.0,0.126,2.58,False,True,False,True,False,False,True,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T21:33:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.11,-0.703,0.439,-3.967,,-0.103,-344.0,-36414.0,10025.0,-39278.0,0.075,2.58,False,True,False,True,False,False,True,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T21:34:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.098,-0.723,0.52,-4.052,,-0.102,628.0,-37718.0,6090.0,-36414.0,0.079,2.58,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T21:39:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.124,-0.68,1.11,-4.087,,-0.227,-6550.0,-37296.0,56821.0,-36791.0,0.0,2.072,False,False,True,True,False,False,True,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T21:40:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.252,-0.796,0.458,-4.142,,-0.265,-5196.0,-38976.0,45649.0,-37296.0,0.0,1.874,False,True,False,True,False,False,True,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T21:41:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.223,-0.893,0.372,-4.252,,-0.322,-9561.0,-42760.0,44566.0,-38976.0,0.0,1.874,False,True,False,True,False,False,True,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T21:42:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.241,-1.006,0.282,-4.201,,-0.305,-6490.0,-42071.0,38694.0,-42760.0,0.019,1.874,False,True,False,True,False,False,True,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T21:43:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.185,-0.983,0.266,-4.132,,-0.279,-6247.0,-45245.0,34138.0,-42071.0,0.047,1.874,False,True,False,True,False,False,True,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T21:44:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.101,-0.729,0.402,-3.987,,-0.196,-3741.0,-35897.0,41094.0,-45245.0,0.131,1.874,False,True,False,True,False,False,True,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T22:31:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.226,0.479,-0.131,-2.653,,0.095,11103.0,25512.0,-26502.0,24204.0,0.579,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:32:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.163,0.258,-0.245,-2.88,,0.001,5870.0,21910.0,-36993.0,25512.0,0.484,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:33:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.224,0.249,-0.418,-3.019,,-0.056,2131.0,16906.0,-35803.0,21910.0,0.425,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:34:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.197,0.309,-0.142,-2.846,,0.009,-110.0,16874.0,-26580.0,16906.0,0.489,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:35:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.221,0.26,0.036,-2.893,,0.04,86.0,14275.0,-18621.0,16874.0,0.519,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:36:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.157,0.284,0.008,-2.793,,0.016,-724.0,15509.0,-24084.0,14275.0,0.495,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:37:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.114,0.37,0.072,-2.734,,0.006,-2527.0,16648.0,-25484.0,15509.0,0.484,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:39:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.08,0.491,0.257,-2.564,,0.096,3416.0,24034.0,-15278.0,23796.0,0.578,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:40:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,0.086,0.498,0.356,-2.689,,0.07,3769.0,24871.0,-13811.0,24034.0,0.553,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:45:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.296,0.258,-0.063,-2.766,,-0.088,-13579.0,11199.0,-19920.0,17024.0,0.258,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:46:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.425,0.112,0.024,-2.731,,-0.143,-18977.0,7484.0,-17956.0,11199.0,0.181,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:47:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.447,0.217,0.091,-2.672,,-0.107,-18495.0,8798.0,-12759.0,7484.0,0.217,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:49:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.292,0.061,-0.084,-2.662,,-0.139,-12117.0,6905.0,-14240.0,8586.0,0.171,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:51:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.342,0.062,0.211,-2.55,,-0.1,-15064.0,3757.0,-11335.0,2925.0,0.209,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:53:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.169,0.137,0.285,-2.548,,-0.015,-13674.0,3905.0,-12604.0,3569.0,0.296,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:54:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.284,0.127,0.091,-2.667,,-0.045,-13091.0,3695.0,-17019.0,3905.0,0.268,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:55:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.287,0.121,-0.072,-2.618,,-0.112,-14203.0,2861.0,-18068.0,3695.0,0.202,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:56:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.186,0.217,-0.168,-2.667,,-0.096,-11095.0,3740.0,-18212.0,2861.0,0.217,1.039,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-12T22:57:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.238,0.091,-0.071,-2.698,,-0.087,-11056.0,-184.0,-12121.0,3740.0,0.204,1.039,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_APR,2024-04-12T23:05:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.217,0.003,-0.121,-2.957,,-0.195,-5704.0,-5618.0,-35601.0,-5978.0,0.03,1.039,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_APR,2024-04-12T23:06:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.244,-0.088,-0.323,-2.843,,-0.245,-5989.0,-6713.0,-41421.0,-5618.0,0.0,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:07:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.263,-0.149,-0.386,-2.88,,-0.272,-6037.0,-8564.0,-36731.0,-6713.0,0.0,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:08:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.328,-0.129,-0.324,-2.954,,-0.194,-9729.0,-6125.0,-32616.0,-8564.0,0.076,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:09:00+00:00,ACTIVE_MARKDOWN_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.386,-0.306,-0.335,-2.966,,-0.298,-10849.0,-7433.0,-32846.0,-6125.0,0.0,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:10:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.309,-0.223,-0.578,-2.879,,-0.244,-14429.0,-10660.0,-46591.0,-7433.0,0.053,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:11:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.327,-0.29,-0.386,-2.787,,-0.216,-15809.0,-12683.0,-38423.0,-10660.0,0.077,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:13:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.222,-0.357,-0.44,-2.536,,-0.155,-13791.0,-18230.0,-40751.0,-15508.0,0.133,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:14:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.16,-0.327,-0.57,-2.485,,-0.173,-10631.0,-16714.0,-43525.0,-18230.0,0.113,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:15:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.159,-0.454,-0.659,-2.575,,-0.232,-7066.0,-20645.0,-40256.0,-16714.0,0.05,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:16:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.127,-0.551,-0.811,-2.504,,-0.252,-5473.0,-24450.0,-43080.0,-20645.0,0.027,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-12T23:17:00+00:00,CVD_BREAKDOWN_EVENT,LOSS,-0.199,-0.645,-0.691,-2.438,,-0.283,-8331.0,-26826.0,-42345.0,-24450.0,0.0,1.039,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T00:21:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.292,0.117,0.287,-1.248,-4.613,0.006,15204.0,13975.0,12814.0,13234.0,0.183,0.831,False,False,True,False,False,False,False,False,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:22:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.346,0.161,0.302,-1.186,-4.712,-0.017,-694.0,-787.0,2784.0,13975.0,0.161,0.831,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:23:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.445,0.032,0.148,-1.179,-4.818,-0.092,-11837.0,-2740.0,1660.0,-787.0,0.032,0.831,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:24:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.418,-0.032,0.116,-1.333,-4.811,-0.101,-12123.0,-2965.0,362.0,-2740.0,0.0,0.831,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:25:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.428,-0.016,-0.058,-1.162,-4.782,-0.108,-11533.0,-739.0,-608.0,-2965.0,0.0,0.831,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T00:26:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.337,-0.006,0.019,-1.121,-4.721,-0.048,-10186.0,-1356.0,1309.0,-739.0,0.059,0.831,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:27:00+00:00,ACTIVE_MARKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,TIMEOUT,-0.365,0.002,0.09,-0.963,-4.687,-0.084,-7647.0,-843.0,9387.0,-1356.0,0.024,0.831,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:41:00+00:00,CVD_BREAKDOWN_EVENT,LOSS,-0.341,-0.377,0.201,0.574,-4.891,-0.246,-16699.0,-8265.0,9988.0,125.0,0.0,0.831,False,False,False,False,False,False,False,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:42:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.38,-0.459,0.122,0.404,-4.917,-0.307,-25749.0,-17488.0,-4118.0,-8265.0,0.0,0.812,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:43:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.279,-0.542,0.089,0.356,-4.961,-0.312,-23260.0,-18338.0,-4996.0,-17488.0,0.0,0.784,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:44:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.228,-0.468,0.022,0.424,-4.882,-0.296,-21541.0,-11568.0,-4471.0,-18338.0,0.017,0.699,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:45:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.242,-0.458,0.044,0.812,-4.873,-0.264,-22529.0,-11783.0,-5671.0,-11568.0,0.049,0.694,False,False,False,True,False,False,True,True,True,False
TREND_DOWN,DOWN_APR,2024-04-13T00:46:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.205,-0.405,-0.04,1.012,-4.893,-0.257,-21866.0,-6562.0,-6353.0,-11783.0,0.056,0.694,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T00:47:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.25,-0.474,-0.01,0.982,-4.884,-0.295,-22219.0,-7638.0,-6647.0,-6562.0,0.018,0.694,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T00:48:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.176,-0.38,-0.036,0.952,-4.883,-0.23,-22542.0,-7665.0,-7583.0,-7638.0,0.083,0.694,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T00:49:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.103,-0.388,-0.059,0.73,-4.888,-0.219,-21352.0,-8212.0,-9493.0,-7665.0,0.094,0.694,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T00:50:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.181,-0.405,-0.138,0.712,-4.864,-0.204,-23654.0,-8104.0,-13856.0,-8212.0,0.108,0.694,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T00:53:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.066,-0.511,-0.069,0.547,-4.907,-0.178,-6799.0,-18636.0,-11290.0,-8881.0,0.134,0.694,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:10:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.26,-0.454,-0.423,-0.047,-5.043,-0.397,-14470.0,-23433.0,-21021.0,-21398.0,0.0,0.788,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:11:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.359,-0.7,-0.714,-0.102,-5.257,-0.595,-28640.0,-45339.0,-43974.0,-23433.0,0.0,0.992,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:12:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.316,-0.694,-0.763,0.11,-5.335,-0.608,-21998.0,-47747.0,-50161.0,-45339.0,0.0,1.008,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:13:00+00:00,FORCED_UNWIND_EVENT|CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.403,-0.681,-0.944,-0.02,-5.406,-0.695,-34005.0,-57265.0,-65674.0,-47747.0,0.0,1.101,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:14:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.44,-0.668,-0.915,-0.111,-5.321,-0.711,-35091.0,-56632.0,-62669.0,-57265.0,0.0,1.123,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:15:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.38,-0.622,-0.888,0.101,-5.234,-0.613,-33342.0,-55871.0,-63791.0,-56632.0,0.093,1.123,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:16:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.346,-0.55,-0.919,0.163,-5.177,-0.567,-31856.0,-53722.0,-64670.0,-55871.0,0.135,1.123,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:17:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.366,-0.615,-1.035,0.094,-5.198,-0.621,-32418.0,-54637.0,-66358.0,-53722.0,0.076,1.123,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:18:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.266,-0.442,-0.789,-0.1,-4.976,-0.451,-30356.0,-52898.0,-63561.0,-54637.0,0.241,1.076,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:19:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.335,-0.437,-0.745,-0.252,-5.027,-0.503,-29599.0,-50951.0,-58114.0,-52898.0,0.184,1.076,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:20:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.46,-0.641,-0.84,-0.324,-5.171,-0.611,-32812.0,-56466.0,-60271.0,-50951.0,0.071,1.076,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:21:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.525,-0.653,-0.951,-0.449,-5.196,-0.613,-33150.0,-56399.0,-63698.0,-56466.0,0.064,1.076,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:22:00+00:00,CVD_BREAKDOWN_EVENT|SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.583,-0.723,-1.011,-0.514,-5.317,-0.698,-43255.0,-51442.0,-73202.0,-56399.0,0.0,1.103,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:23:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.575,-0.641,-0.946,-0.485,-5.283,-0.684,-38922.0,-45721.0,-67791.0,-51442.0,0.009,1.103,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:24:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.656,-0.641,-1.042,-0.53,-5.306,-0.687,-40684.0,-44673.0,-66689.0,-45721.0,0.0,1.103,False,False,False,True,True,True,True,True,True,True
TREND_DOWN,DOWN_APR,2024-04-13T01:25:00+00:00,SELL_PRESSURE_NO_ABSORPTION_EVENT,LOSS,-0.667,-0.65,-0.993,-0.621,-5.282,-0.696,-41749.0,-47717.0,-68219.0,-44673.0,0.0,1.118,False,False,False,True,True,True,True,True,True,True
