event_id,event_family,exchange,window_id,ts_iso,price,outcome,hit2,hit2_5,hit3,loss,timeout,mfe,mae,time_to_2,time_to_2_5,time_to_3
By-W1_NOVEMBER-SELL-2446,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T16:46:00+00:00,88069.55,WIN,1,0,0,0,0,2.035,0.315,127,,
By-W1_NOVEMBER-SELL-2477,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T17:17:00+00:00,86860.45,LOSS,0,0,0,1,0,0.882,1.503,,,
By-W1_NOVEMBER-SELL-2544,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T18:24:00+00:00,86915.25,TIMEOUT,0,0,0,0,1,0.944,1.448,,,
By-W1_NOVEMBER-SELL-2575,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T18:55:00+00:00,86366.65,LOSS,0,0,0,1,0,0.315,1.509,,,
By-W1_NOVEMBER-SELL-2618,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T19:38:00+00:00,86450.05,LOSS,0,0,0,1,0,0.186,1.504,,,
By-W1_NOVEMBER-SELL-2653,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T20:13:00+00:00,86365.25,LOSS,0,0,0,1,0,0.088,1.511,,,
By-W1_NOVEMBER-SELL-2688,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T20:48:00+00:00,86535.55,LOSS,0,0,0,1,0,0.146,1.522,,,
By-W1_NOVEMBER-SELL-2738,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T21:38:00+00:00,87225.25,WIN,1,0,0,0,0,2.088,1.087,321,,
By-W1_NOVEMBER-SELL-2797,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T22:37:00+00:00,87666.75,WIN,1,0,0,0,0,2.062,0.562,247,,
By-W1_NOVEMBER-SELL-2830,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T23:10:00+00:00,87545.45,WIN,1,0,0,0,0,2.145,0.184,222,,
By-W1_NOVEMBER-SELL-2862,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-20T23:42:00+00:00,86976.05,WIN,1,0,0,0,0,2.137,0.536,458,,
By-W1_NOVEMBER-SELL-2913,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T00:33:00+00:00,87112.55,WIN,1,0,0,0,0,2.29,0.378,407,,
By-W1_NOVEMBER-SELL-2949,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T01:09:00+00:00,87162.25,WIN,1,0,0,0,0,2.017,0.197,110,,
By-W1_NOVEMBER-SELL-2980,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T01:40:00+00:00,87036.65,WIN,1,0,0,0,0,2.205,0.296,340,,
By-W1_NOVEMBER-SELL-3013,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T02:13:00+00:00,86415.15,WIN,1,1,1,0,0,3.834,0.337,320,320,320
By-W1_NOVEMBER-SELL-3047,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T02:47:00+00:00,86115.95,WIN,1,1,1,0,0,3.5,0.213,286,286,286
By-W1_NOVEMBER-SELL-3082,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T03:22:00+00:00,85749.25,WIN,1,1,1,0,0,3.088,0.642,251,251,251
By-W1_NOVEMBER-SELL-3123,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T04:03:00+00:00,85786.85,WIN,1,1,1,0,0,3.13,0.598,210,210,210
By-W1_NOVEMBER-SELL-3221,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T05:41:00+00:00,85887.75,WIN,1,1,1,0,0,3.244,0.334,112,112,112
By-W1_NOVEMBER-SELL-3252,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T06:12:00+00:00,85957.35,WIN,1,1,1,0,0,3.322,0.0,81,81,81
By-W1_NOVEMBER-SELL-3303,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T07:03:00+00:00,85589.35,WIN,1,1,0,0,0,2.907,0.064,30,30,
By-W1_NOVEMBER-SELL-3336,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T07:36:00+00:00,83475.65,WIN,1,0,0,0,0,2.476,1.39,285,,
By-W1_NOVEMBER-SELL-3388,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T08:28:00+00:00,84257.95,WIN,1,0,0,0,0,2.076,0.157,73,,
By-W1_NOVEMBER-SELL-3439,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T09:19:00+00:00,83611.55,WIN,1,0,0,0,0,2.034,0.0,44,,
By-W1_NOVEMBER-SELL-3472,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T09:52:00+00:00,82239.55,LOSS,0,0,0,1,0,1.873,1.569,,,
By-W1_NOVEMBER-SELL-3535,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T10:55:00+00:00,82701.55,WIN,1,0,0,0,0,2.028,0.671,92,,
By-W1_NOVEMBER-SELL-3571,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T11:31:00+00:00,82894.25,WIN,1,0,0,0,0,2.153,0.188,52,,
By-W1_NOVEMBER-SELL-3623,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T12:23:00+00:00,81109.75,LOSS,0,0,0,1,0,0.506,1.701,,,
By-W1_NOVEMBER-SELL-3692,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T13:32:00+00:00,83407.95,LOSS,0,0,0,1,0,0.0,1.563,,,
By-W1_NOVEMBER-SELL-3723,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T14:03:00+00:00,83880.55,LOSS,0,0,0,1,0,0.419,1.501,,,
By-W1_NOVEMBER-SELL-3786,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T15:06:00+00:00,84630.45,WIN,1,0,0,0,0,2.036,0.0,33,,
By-W1_NOVEMBER-SELL-3821,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T15:41:00+00:00,82948.55,LOSS,0,0,0,1,0,0.634,1.781,,,
By-W1_NOVEMBER-SELL-3938,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T17:38:00+00:00,85107.35,WIN,1,0,0,0,0,2.118,0.245,42,,
By-W1_NOVEMBER-SELL-3970,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T18:10:00+00:00,83924.45,LOSS,0,0,0,1,0,0.739,1.55,,,
By-W1_NOVEMBER-SELL-4025,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T19:05:00+00:00,84632.85,TIMEOUT,0,0,0,0,1,1.416,1.006,,,
By-W1_NOVEMBER-SELL-4059,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T19:39:00+00:00,84708.55,TIMEOUT,0,0,0,0,1,1.505,0.915,,,
By-W1_NOVEMBER-SELL-4090,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T20:10:00+00:00,83979.05,LOSS,0,0,0,1,0,0.649,1.544,,,
By-W1_NOVEMBER-SELL-4152,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T21:12:00+00:00,84492.05,TIMEOUT,0,0,0,0,1,0.802,1.174,,,
By-W1_NOVEMBER-SELL-4197,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T21:57:00+00:00,85161.45,TIMEOUT,0,0,0,0,1,1.582,0.379,,,
By-W1_NOVEMBER-SELL-4229,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T22:29:00+00:00,84795.05,TIMEOUT,0,0,0,0,1,1.157,0.812,,,
By-W1_NOVEMBER-SELL-4261,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-21T23:01:00+00:00,84165.05,LOSS,0,0,0,1,0,0.095,1.567,,,
By-W1_NOVEMBER-SELL-4321,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T00:01:00+00:00,85094.85,TIMEOUT,0,0,0,0,1,1.505,0.457,,,
By-W1_NOVEMBER-SELL-4352,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T00:32:00+00:00,85081.05,TIMEOUT,0,0,0,0,1,1.489,0.176,,,
By-W1_NOVEMBER-SELL-4430,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T01:50:00+00:00,85028.65,TIMEOUT,0,0,0,0,1,1.428,0.171,,,
By-W1_NOVEMBER-SELL-4462,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T02:22:00+00:00,84585.75,TIMEOUT,0,0,0,0,1,0.912,0.184,,,
By-W1_NOVEMBER-SELL-4522,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T03:22:00+00:00,84330.55,TIMEOUT,0,0,0,0,1,0.968,0.488,,,
By-W1_NOVEMBER-SELL-4569,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T04:09:00+00:00,84223.85,TIMEOUT,0,0,0,0,1,0.842,0.615,,,
By-W1_NOVEMBER-SELL-4600,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T04:40:00+00:00,83909.25,TIMEOUT,0,0,0,0,1,0.47,0.992,,,
By-W1_NOVEMBER-SELL-4635,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T05:15:00+00:00,84013.85,TIMEOUT,0,0,0,0,1,0.594,0.866,,,
By-W1_NOVEMBER-SELL-4730,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T06:50:00+00:00,84499.85,TIMEOUT,0,0,0,0,1,1.166,0.233,,,
By-W1_NOVEMBER-SELL-4765,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T07:25:00+00:00,84378.95,TIMEOUT,0,0,0,0,1,1.024,0.281,,,
By-W1_NOVEMBER-SELL-4802,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T08:02:00+00:00,84461.05,TIMEOUT,0,0,0,0,1,1.121,0.184,,,
By-W1_NOVEMBER-SELL-4833,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T08:33:00+00:00,84008.15,TIMEOUT,0,0,0,0,1,0.588,0.724,,,
By-W1_NOVEMBER-SELL-4891,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T09:31:00+00:00,83942.65,TIMEOUT,0,0,0,0,1,0.51,1.017,,,
By-W1_NOVEMBER-SELL-4947,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T10:27:00+00:00,83714.25,TIMEOUT,0,0,0,0,1,0.239,1.292,,,
By-W1_NOVEMBER-SELL-5032,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T11:52:00+00:00,84162.45,TIMEOUT,0,0,0,0,1,0.689,0.753,,,
By-W1_NOVEMBER-SELL-5125,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T13:25:00+00:00,83776.95,TIMEOUT,0,0,0,0,1,0.098,1.216,,,
By-W1_NOVEMBER-SELL-5230,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T15:10:00+00:00,84317.15,TIMEOUT,0,0,0,0,1,0.375,0.987,,,
By-W1_NOVEMBER-SELL-5262,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T15:42:00+00:00,84035.85,TIMEOUT,0,0,0,0,1,0.041,1.325,,,
By-W1_NOVEMBER-SELL-5343,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T17:03:00+00:00,84490.75,TIMEOUT,0,0,0,0,1,0.325,0.779,,,
By-W1_NOVEMBER-SELL-5426,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T18:26:00+00:00,84546.75,TIMEOUT,0,0,0,0,1,0.391,0.712,,,
By-W1_NOVEMBER-SELL-5490,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T19:30:00+00:00,84530.75,TIMEOUT,0,0,0,0,1,0.373,0.731,,,
By-W1_NOVEMBER-SELL-5558,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T20:38:00+00:00,84561.35,TIMEOUT,0,0,0,0,1,0.409,0.695,,,
By-W1_NOVEMBER-SELL-5616,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T21:36:00+00:00,84279.85,TIMEOUT,0,0,0,0,1,0.049,1.031,,,
By-W1_NOVEMBER-SELL-5709,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T23:09:00+00:00,84874.25,TIMEOUT,0,0,0,0,1,0.291,0.16,,,
By-W1_NOVEMBER-SELL-5748,SELL_PRESSURE_NO_ABSORPTION_EVENT,Bybit,W1_NOVEMBER,2025-11-22T23:48:00+00:00,84767.15,TIMEOUT,0,0,0,0,1,0.165,0.0,,,
By-W1_NOVEMBER-CVD_-70,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T01:10:00+00:00,92070.95,WIN,1,0,0,0,0,2.056,0.797,276,,
By-W1_NOVEMBER-CVD_-199,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T03:19:00+00:00,92142.05,WIN,1,0,0,0,0,2.131,0.126,147,,
By-W1_NOVEMBER-CVD_-230,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T03:50:00+00:00,91696.55,TIMEOUT,0,0,0,0,1,1.844,0.275,,,
By-W1_NOVEMBER-CVD_-272,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T04:32:00+00:00,91479.95,TIMEOUT,0,0,0,0,1,1.611,0.513,,,
By-W1_NOVEMBER-CVD_-303,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T05:03:00+00:00,91061.05,TIMEOUT,0,0,0,0,1,1.159,0.975,,,
By-W1_NOVEMBER-CVD_-335,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T05:35:00+00:00,90580.05,LOSS,0,0,0,1,0,0.634,1.511,,,
By-W1_NOVEMBER-CVD_-520,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T08:40:00+00:00,91504.25,WIN,1,0,0,0,0,2.02,0.866,465,,
By-W1_NOVEMBER-CVD_-558,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T09:18:00+00:00,91220.55,WIN,1,0,0,0,0,2.052,1.18,474,,
By-W1_NOVEMBER-CVD_-659,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T10:59:00+00:00,91262.85,WIN,1,0,0,0,0,2.002,1.133,337,,
By-W1_NOVEMBER-CVD_-757,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T12:37:00+00:00,91294.45,WIN,1,0,0,0,0,2.036,1.098,239,,
By-W1_NOVEMBER-CVD_-815,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T13:35:00+00:00,91480.65,WIN,1,0,0,0,0,2.095,0.892,171,,
By-W1_NOVEMBER-CVD_-846,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T14:06:00+00:00,91199.95,WIN,1,0,0,0,0,2.03,1.203,186,,
By-W1_NOVEMBER-CVD_-945,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T15:45:00+00:00,90453.25,WIN,1,0,0,0,0,2.037,0.0,264,,
By-W1_NOVEMBER-CVD_-985,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T16:25:00+00:00,89655.55,LOSS,0,0,0,1,0,1.188,1.616,,,
By-W1_NOVEMBER-CVD_-1125,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T18:45:00+00:00,88849.85,LOSS,0,0,0,1,0,0.292,1.716,,,
By-W1_NOVEMBER-CVD_-1178,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-19T19:38:00+00:00,88735.85,LOSS,0,0,0,1,0,0.164,1.847,,,
By-W1_NOVEMBER-CVD_-1583,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T02:23:00+00:00,92472.65,TIMEOUT,0,0,0,0,1,1.088,0.701,,,
By-W1_NOVEMBER-CVD_-1681,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T04:01:00+00:00,92412.65,TIMEOUT,0,0,0,0,1,1.042,0.766,,,
By-W1_NOVEMBER-CVD_-1715,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T04:35:00+00:00,92280.05,TIMEOUT,0,0,0,0,1,0.899,0.911,,,
By-W1_NOVEMBER-CVD_-1834,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T06:34:00+00:00,92245.45,TIMEOUT,0,0,0,0,1,1.805,0.177,,,
By-W1_NOVEMBER-CVD_-1866,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T07:06:00+00:00,91837.95,TIMEOUT,0,0,0,0,1,1.369,0.622,,,
By-W1_NOVEMBER-CVD_-1971,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T08:51:00+00:00,92100.05,WIN,1,0,0,0,0,2.01,0.058,403,,
By-W1_NOVEMBER-CVD_-2007,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T09:27:00+00:00,91807.05,WIN,1,0,0,0,0,2.013,0.378,391,,
By-W1_NOVEMBER-CVD_-2049,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T10:09:00+00:00,91635.05,WIN,1,0,0,0,0,2.032,0.566,351,,
By-W1_NOVEMBER-CVD_-2085,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T10:45:00+00:00,91703.55,WIN,1,0,0,0,0,2.066,0.491,314,,
By-W1_NOVEMBER-CVD_-2127,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T11:27:00+00:00,91450.15,WIN,1,0,0,0,0,2.123,0.769,276,,
By-W1_NOVEMBER-CVD_-2280,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T14:00:00+00:00,91246.55,WIN,1,0,0,0,0,2.097,0.307,124,,
By-W1_NOVEMBER-CVD_-2355,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T15:15:00+00:00,90266.95,WIN,1,0,0,0,0,2.223,0.511,67,,
By-W1_NOVEMBER-CVD_-2396,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T15:56:00+00:00,90038.45,WIN,1,0,0,0,0,2.005,0.127,44,,
By-W1_NOVEMBER-CVD_-2495,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T17:35:00+00:00,86655.55,LOSS,0,0,0,1,0,0.647,1.647,,,
By-W1_NOVEMBER-CVD_-2572,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T18:52:00+00:00,86442.95,LOSS,0,0,0,1,0,0.403,1.512,,,
By-W1_NOVEMBER-CVD_-2653,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T20:13:00+00:00,86365.25,LOSS,0,0,0,1,0,0.088,1.511,,,
By-W1_NOVEMBER-CVD_-2760,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T22:00:00+00:00,87166.45,WIN,1,0,0,0,0,2.022,1.156,299,,
By-W1_NOVEMBER-CVD_-2795,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T22:35:00+00:00,87702.75,WIN,1,0,0,0,0,2.102,0.521,249,,
By-W1_NOVEMBER-CVD_-2831,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T23:11:00+00:00,87389.95,WIN,1,0,0,0,0,2.057,0.362,225,,
By-W1_NOVEMBER-CVD_-2869,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-20T23:49:00+00:00,86787.65,WIN,1,0,0,0,0,2.314,0.754,463,,
By-W1_NOVEMBER-CVD_-2959,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T01:19:00+00:00,86894.95,WIN,1,0,0,0,0,2.045,0.505,361,,
By-W1_NOVEMBER-CVD_-3000,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T02:00:00+00:00,86997.75,WIN,1,0,0,0,0,2.161,0.0,320,,
By-W1_NOVEMBER-CVD_-3041,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T02:41:00+00:00,86400.95,WIN,1,1,1,0,0,3.819,0.0,292,292,292
By-W1_NOVEMBER-CVD_-3258,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T06:18:00+00:00,85730.05,WIN,1,1,1,0,0,3.066,0.068,75,75,75
By-W1_NOVEMBER-CVD_-3316,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T07:16:00+00:00,85414.45,WIN,1,1,0,0,0,2.708,0.031,17,17,
By-W1_NOVEMBER-CVD_-3440,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T09:20:00+00:00,83473.55,WIN,1,0,0,0,0,2.474,0.0,181,,
By-W1_NOVEMBER-CVD_-3472,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T09:52:00+00:00,82239.55,LOSS,0,0,0,1,0,1.873,1.569,,,
By-W1_NOVEMBER-CVD_-3578,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T11:38:00+00:00,82617.75,WIN,1,0,0,0,0,2.322,0.0,50,,
By-W1_NOVEMBER-CVD_-3621,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T12:21:00+00:00,81408.65,LOSS,0,0,0,1,0,0.872,1.631,,,
By-W1_NOVEMBER-CVD_-3725,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T14:05:00+00:00,83727.15,LOSS,0,0,0,1,0,0.237,1.683,,,
By-W1_NOVEMBER-CVD_-3797,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T15:17:00+00:00,83923.65,LOSS,0,0,0,1,0,1.789,1.735,,,
By-W1_NOVEMBER-CVD_-3832,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T15:52:00+00:00,82815.95,LOSS,0,0,0,1,0,0.475,1.944,,,
By-W1_NOVEMBER-CVD_-3952,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T17:52:00+00:00,84984.15,TIMEOUT,0,0,0,0,1,1.976,0.588,,,
By-W1_NOVEMBER-CVD_-4066,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T19:46:00+00:00,84236.75,TIMEOUT,0,0,0,0,1,0.953,1.48,,,
By-W1_NOVEMBER-CVD_-4230,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-21T22:30:00+00:00,84554.25,TIMEOUT,0,0,0,0,1,0.875,1.099,,,
By-W1_NOVEMBER-CVD_-4367,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T00:47:00+00:00,84785.55,TIMEOUT,0,0,0,0,1,1.146,0.459,,,
By-W1_NOVEMBER-CVD_-4454,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T02:14:00+00:00,84688.55,TIMEOUT,0,0,0,0,1,1.033,0.063,,,
By-W1_NOVEMBER-CVD_-4516,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T03:16:00+00:00,84462.55,TIMEOUT,0,0,0,0,1,1.122,0.331,,,
By-W1_NOVEMBER-CVD_-4547,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T03:47:00+00:00,84320.15,TIMEOUT,0,0,0,0,1,0.955,0.5,,,
By-W1_NOVEMBER-CVD_-4578,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T04:18:00+00:00,83910.25,TIMEOUT,0,0,0,0,1,0.472,0.991,,,
By-W1_NOVEMBER-CVD_-4610,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T04:50:00+00:00,83965.35,TIMEOUT,0,0,0,0,1,0.537,0.925,,,
By-W1_NOVEMBER-CVD_-4820,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T08:20:00+00:00,84214.95,TIMEOUT,0,0,0,0,1,0.832,0.476,,,
By-W1_NOVEMBER-CVD_-4902,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T09:42:00+00:00,83886.55,TIMEOUT,0,0,0,0,1,0.443,1.084,,,
By-W1_NOVEMBER-CVD_-4944,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T10:24:00+00:00,83795.65,TIMEOUT,0,0,0,0,1,0.335,1.194,,,
By-W1_NOVEMBER-CVD_-5047,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T12:07:00+00:00,83926.35,TIMEOUT,0,0,0,0,1,0.41,1.036,,,
By-W1_NOVEMBER-CVD_-5135,CVD_BREAKDOWN_EVENT,Bybit,W1_NOVEMBER,2025-11-22T13:35:00+00:00,83793.15,TIMEOUT,0,0,0,0,1,0.117,1.197,,,
