regime,window_id,ts_iso,outcome,ret_30m,ret_60m,ret_180m,ret_360m,price_vs_vwap180_pct,cvd_60m,cvd_180m,net_taker_60m,up_from_recent_low_pct,range_180m_pct,buy_recovery,downside_progress,weak_bounce,bounce_danger,chop,uptrend_danger,downtrend_perm,seller_ctrl_strict
TREND_DOWN,DOWN_APR,2024-04-12T16:15:00+00:00,WIN,-0.355,-0.371,-1.58,-2.266,-0.763,-72009.0,-134114.0,-72334.0,0.0,1.639,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:16:00+00:00,WIN,-0.449,-0.477,-1.64,-2.25,-0.79,-76492.0,-142186.0,-72009.0,0.0,1.68,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:17:00+00:00,WIN,-0.572,-0.378,-1.657,-2.293,-0.818,-85223.0,-155138.0,-76492.0,0.0,1.719,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:18:00+00:00,WIN,-0.719,-0.675,-1.809,-2.487,-0.941,-113265.0,-181380.0,-85223.0,0.0,1.856,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:19:00+00:00,WIN,-0.849,-0.778,-1.928,-2.582,-1.066,-148641.0,-216117.0,-113265.0,0.0,2.003,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:20:00+00:00,WIN,-0.921,-1.074,-1.945,-2.736,-1.183,-153648.0,-204855.0,-148641.0,0.0,2.166,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:21:00+00:00,WIN,-1.021,-1.141,-2.019,-2.822,-1.191,-155423.0,-207956.0,-153648.0,0.0,2.208,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:22:00+00:00,WIN,-0.701,-0.855,-1.723,-2.623,-0.933,-138500.0,-194762.0,-155423.0,0.228,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:23:00+00:00,WIN,-0.76,-0.941,-1.739,-2.701,-1.0,-140704.0,-199181.0,-138500.0,0.145,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:24:00+00:00,WIN,-0.667,-0.809,-1.63,-2.614,-0.866,-129152.0,-186020.0,-140704.0,0.265,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:25:00+00:00,WIN,-0.512,-0.727,-1.455,-2.457,-0.716,-128211.0,-170712.0,-129152.0,0.405,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:26:00+00:00,WIN,-0.363,-0.731,-1.483,-2.357,-0.616,-120787.0,-165975.0,-128211.0,0.49,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:27:00+00:00,WIN,-0.619,-0.936,-1.589,-2.433,-0.721,-131821.0,-169489.0,-120787.0,0.375,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:28:00+00:00,WIN,-0.498,-0.908,-1.637,-2.395,-0.639,-133814.0,-172872.0,-131821.0,0.453,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:29:00+00:00,WIN,-0.533,-1.053,-1.695,-2.515,-0.759,-146283.0,-180818.0,-133814.0,0.326,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:30:00+00:00,WIN,-0.615,-1.066,-1.841,-2.553,-0.825,-143528.0,-179673.0,-146283.0,0.255,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:31:00+00:00,WIN,-0.808,-1.097,-2.015,-2.556,-0.923,-137636.0,-185326.0,-143528.0,0.148,2.208,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:32:00+00:00,WIN,-0.899,-1.079,-1.972,-2.523,-0.886,-135021.0,-171385.0,-137636.0,0.173,2.188,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:40:00+00:00,WIN,-0.819,-1.06,-1.608,-2.849,-0.928,-167274.0,-148275.0,-160077.0,0.087,1.937,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:41:00+00:00,WIN,-0.603,-1.076,-1.606,-2.945,-0.985,-161528.0,-151434.0,-167274.0,0.011,1.937,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:42:00+00:00,WIN,-0.7,-0.96,-1.463,-2.897,-0.936,-152853.0,-141804.0,-161528.0,0.047,1.937,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:43:00+00:00,WIN,-0.679,-0.874,-1.519,-2.943,-0.979,-138185.0,-133607.0,-152853.0,0.0,1.943,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:44:00+00:00,WIN,-0.598,-1.01,-1.535,-2.934,-0.993,-139606.0,-112354.0,-138185.0,0.0,1.967,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:45:00+00:00,WIN,-0.41,-0.764,-1.164,-2.779,-0.803,-130310.0,-73606.0,-139606.0,0.176,1.967,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:48:00+00:00,WIN,-0.311,-1.028,-1.381,-2.853,-0.882,-129044.0,-91265.0,-132281.0,0.062,1.967,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T16:49:00+00:00,WIN,-0.101,-0.95,-1.2,-2.841,-0.81,-125937.0,-87204.0,-129044.0,0.128,1.967,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:50:00+00:00,WIN,0.098,-0.825,-1.186,-2.708,-0.765,-121737.0,-79805.0,-125937.0,0.168,1.967,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T16:51:00+00:00,WIN,0.105,-0.917,-1.322,-2.759,-0.793,-118627.0,-84114.0,-121737.0,0.134,1.967,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:05:00+00:00,WIN,-0.596,-1.437,-2.062,-3.27,-1.059,-163211.0,-183586.0,-98276.0,0.0,2.105,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:06:00+00:00,WIN,-0.348,-1.276,-1.835,-3.21,-0.841,-150282.0,-168320.0,-163211.0,0.163,2.035,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:07:00+00:00,WIN,-0.364,-1.267,-1.874,-3.179,-0.902,-148581.0,-176232.0,-150282.0,0.091,2.013,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:08:00+00:00,WIN,-0.354,-1.223,-1.715,-3.19,-0.859,-143130.0,-171607.0,-148581.0,0.12,2.013,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:09:00+00:00,WIN,-0.359,-1.222,-1.804,-3.256,-0.949,-140964.0,-180472.0,-143130.0,0.024,2.013,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:10:00+00:00,WIN,-0.438,-1.253,-1.713,-3.377,-1.042,-143760.0,-163772.0,-140964.0,0.0,2.095,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:11:00+00:00,WIN,-0.262,-0.863,-1.558,-3.205,-0.922,-123095.0,-170691.0,-143760.0,0.101,2.095,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:12:00+00:00,WIN,-0.27,-0.969,-1.56,-3.173,-0.871,-122885.0,-168833.0,-123095.0,0.129,2.095,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:13:00+00:00,WIN,-0.26,-0.937,-1.737,-3.2,-0.906,-112640.0,-173587.0,-122885.0,0.087,2.095,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:14:00+00:00,WIN,-0.22,-0.817,-1.709,-3.181,-0.88,-90217.0,-173141.0,-112640.0,0.103,2.095,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:15:00+00:00,WIN,-0.371,-0.78,-1.555,-3.2,-0.851,-88374.0,-170960.0,-90217.0,0.127,2.095,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:16:00+00:00,WIN,-0.322,-0.782,-1.628,-3.257,-0.886,-83740.0,-171811.0,-88374.0,0.085,2.095,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:17:00+00:00,WIN,-0.323,-0.651,-1.557,-3.191,-0.785,-57756.0,-157231.0,-83740.0,0.178,2.095,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:18:00+00:00,WIN,-0.068,-0.379,-1.505,-3.034,-0.639,-25836.0,-159228.0,-57756.0,0.317,2.095,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:19:00+00:00,WIN,-0.338,-0.439,-1.771,-3.241,-0.835,3213.0,-160312.0,-25836.0,0.112,2.095,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T17:22:00+00:00,WIN,-0.863,-0.926,-2.393,-3.633,-1.232,-51166.0,-214999.0,-22062.0,0.0,2.452,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:23:00+00:00,WIN,-0.788,-0.727,-2.243,-3.472,-1.084,-37837.0,-202411.0,-51166.0,0.118,2.424,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:24:00+00:00,WIN,-1.009,-0.973,-2.356,-3.656,-1.189,-43891.0,-197121.0,-37837.0,0.0,2.435,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:25:00+00:00,WIN,-1.277,-1.358,-2.504,-3.859,-1.418,-76999.0,-219404.0,-43891.0,0.0,2.692,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:26:00+00:00,WIN,-1.132,-1.377,-2.395,-3.78,-1.318,-72807.0,-203965.0,-76999.0,0.066,2.692,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:27:00+00:00,WIN,-1.323,-1.434,-2.507,-3.905,-1.466,-90515.0,-225467.0,-72807.0,0.0,2.803,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:28:00+00:00,WIN,-1.857,-2.005,-3.019,-4.395,-1.927,-149413.0,-286170.0,-90515.0,0.0,3.321,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:29:00+00:00,WIN,-1.384,-1.575,-2.648,-4.118,-1.41,-109820.0,-251932.0,-149413.0,0.312,3.321,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:30:00+00:00,WIN,-1.643,-1.754,-3.031,-4.39,-1.595,-120420.0,-265808.0,-109820.0,0.059,3.321,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:31:00+00:00,WIN,-1.613,-1.47,-2.889,-4.205,-1.361,-113214.0,-260378.0,-120420.0,0.241,3.321,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:32:00+00:00,WIN,-1.53,-1.503,-2.967,-4.214,-1.344,-116904.0,-261394.0,-113214.0,0.233,3.321,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:33:00+00:00,WIN,-1.537,-1.649,-3.032,-4.281,-1.363,-131577.0,-276395.0,-116904.0,0.188,3.321,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T17:35:00+00:00,WIN,-1.832,-2.013,-3.246,-4.661,-1.705,-163836.0,-305271.0,-131577.0,0.0,3.355,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:36:00+00:00,WIN,-1.411,-1.999,-3.152,-4.601,-1.609,-162700.0,-301005.0,-161164.0,0.063,3.32,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T17:40:00+00:00,WIN,-0.911,-1.255,-2.452,-3.949,-0.929,-122460.0,-276015.0,-160028.0,0.735,3.267,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T17:41:00+00:00,WIN,-0.742,-1.104,-2.239,-3.799,-0.818,-117859.0,-271800.0,-163172.0,0.834,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T17:50:00+00:00,WIN,-0.628,-0.886,-2.137,-3.959,-0.699,-163037.0,-291746.0,-173123.0,0.865,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T17:56:00+00:00,WIN,-0.682,-1.018,-1.992,-3.95,-0.687,-166428.0,-288469.0,-180479.0,0.836,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T17:57:00+00:00,WIN,-0.663,-1.116,-1.831,-3.993,-0.745,-167944.0,-274983.0,-182535.0,0.776,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:00:00+00:00,WIN,-0.483,-1.267,-1.915,-4.065,-0.799,-185923.0,-292205.0,-186638.0,0.691,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:01:00+00:00,WIN,-0.343,-1.348,-1.97,-4.108,-0.775,-200477.0,-306710.0,-202030.0,0.702,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:02:00+00:00,WIN,-0.081,-1.357,-1.922,-4.104,-0.754,-209832.0,-308136.0,-216584.0,0.715,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:03:00+00:00,WIN,0.079,-1.054,-1.728,-3.906,-0.524,-180555.0,-284832.0,-225939.0,0.942,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:19:00+00:00,WIN,-0.35,-0.915,-2.187,-4.21,-0.756,-138984.0,-311620.0,-137603.0,0.616,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:20:00+00:00,WIN,-0.137,-0.764,-1.939,-4.089,-0.639,-144848.0,-309621.0,-155091.0,0.726,3.19,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:21:00+00:00,WIN,-0.503,-1.059,-2.215,-4.267,-0.913,-174432.0,-336983.0,-160955.0,0.444,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:22:00+00:00,WIN,-0.762,-1.166,-2.301,-4.24,-0.985,-202222.0,-362605.0,-190539.0,0.359,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:23:00+00:00,WIN,-0.553,-1.205,-2.445,-4.334,-1.05,-201863.0,-362095.0,-218329.0,0.278,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:24:00+00:00,WIN,-0.5,-1.149,-2.164,-4.167,-0.892,-213865.0,-356844.0,-217970.0,0.427,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:25:00+00:00,WIN,-0.608,-1.464,-2.5,-4.326,-1.066,-226237.0,-365338.0,-229972.0,0.247,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:26:00+00:00,WIN,-0.566,-1.244,-2.442,-4.389,-1.041,-216794.0,-362222.0,-242344.0,0.265,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:27:00+00:00,WIN,-0.701,-1.36,-2.769,-4.522,-1.231,-227566.0,-379897.0,-232901.0,0.069,3.19,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T18:28:00+00:00,WIN,-0.691,-0.956,-2.67,-4.352,-1.093,-214645.0,-392130.0,-243673.0,0.197,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:29:00+00:00,WIN,-0.784,-0.949,-2.705,-4.445,-1.172,-199415.0,-389081.0,-230752.0,0.101,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:30:00+00:00,WIN,-0.538,-1.018,-2.662,-4.423,-1.116,-205595.0,-384136.0,-215522.0,0.149,3.19,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:31:00+00:00,WIN,-0.836,-1.176,-2.929,-4.706,-1.39,-225920.0,-398963.0,-221702.0,0.0,3.333,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T18:32:00+00:00,TIMEOUT,-1.945,-2.025,-4.057,-5.728,-2.471,-317055.0,-522265.0,-242027.0,0.0,4.49,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T18:33:00+00:00,TIMEOUT,-2.415,-2.338,-4.387,-5.935,-2.502,-364726.0,-558320.0,-333162.0,0.0,4.756,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T18:34:00+00:00,TIMEOUT,-2.616,-2.244,-4.548,-6.017,-2.339,-339426.0,-561762.0,-380833.0,0.0,4.837,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T18:35:00+00:00,LOSS,-3.625,-2.898,-5.709,-7.176,-3.391,-358376.0,-641603.0,-355533.0,0.0,6.075,False,True,True,False,False,False,True,True
TREND_DOWN,DOWN_APR,2024-04-12T18:36:00+00:00,LOSS,-3.442,-2.908,-5.443,-6.969,-2.794,-380566.0,-636669.0,-374483.0,0.301,6.075,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:37:00+00:00,LOSS,-2.991,-2.27,-5.007,-6.557,-2.267,-370544.0,-634492.0,-396673.0,0.706,6.033,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:38:00+00:00,LOSS,-3.413,-2.823,-5.302,-6.916,-2.566,-372126.0,-622976.0,-386651.0,0.318,6.033,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:39:00+00:00,LOSS,-3.313,-2.641,-5.14,-6.686,-2.34,-367806.0,-619731.0,-388233.0,0.497,6.033,False,False,True,False,False,False,False,True
TREND_DOWN,DOWN_APR,2024-04-12T18:40:00+00:00,TIMEOUT,-2.783,-1.996,-4.578,-6.167,-1.713,-342472.0,-612958.0,-383913.0,1.118,6.033,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:41:00+00:00,TIMEOUT,-2.69,-1.603,-4.607,-6.121,-1.657,-312989.0,-621200.0,-358579.0,1.149,6.033,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:42:00+00:00,TIMEOUT,-2.453,-1.557,-4.47,-5.95,-1.532,-306923.0,-611415.0,-331768.0,1.259,5.997,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:43:00+00:00,TIMEOUT,-2.308,-2.172,-4.386,-5.917,-1.475,-326268.0,-606200.0,-325702.0,1.303,5.95,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:44:00+00:00,TIMEOUT,-2.392,-2.317,-4.371,-5.868,-1.515,-331725.0,-607432.0,-301663.0,1.251,5.88,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:45:00+00:00,LOSS,-2.629,-2.902,-4.709,-6.031,-1.853,-315640.0,-610039.0,-307120.0,0.893,5.88,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:46:00+00:00,LOSS,-2.761,-3.257,-4.852,-6.117,-2.028,-329247.0,-614460.0,-315640.0,0.701,5.855,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:47:00+00:00,LOSS,-2.797,-3.146,-4.855,-6.155,-2.018,-326827.0,-620674.0,-329247.0,0.692,5.855,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:48:00+00:00,LOSS,-2.663,-2.999,-4.708,-6.122,-1.912,-323150.0,-612808.0,-326827.0,0.787,5.855,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T18:49:00+00:00,LOSS,-2.328,-2.67,-4.41,-5.804,-1.67,-297686.0,-607555.0,-323150.0,1.021,5.855,False,False,False,False,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T19:13:00+00:00,TIMEOUT,-0.029,-2.336,-4.328,-5.359,-1.219,-263722.0,-546848.0,-267494.0,1.273,5.854,False,False,False,True,False,False,False,False
TREND_DOWN,DOWN_APR,2024-04-12T19:47:00+00:00,TIMEOUT,0.597,1.118,-2.76,-4.324,-0.334,70104.0,-383296.0,75579.0,1.118,4.955,False,False,False,True,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T19:48:00+00:00,TIMEOUT,0.084,0.869,-2.835,-4.396,-0.483,67395.0,-383885.0,70104.0,0.869,4.955,False,False,False,True,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T19:49:00+00:00,TIMEOUT,0.287,0.936,-2.58,-4.005,-0.178,68747.0,-385955.0,67395.0,0.968,4.955,False,False,False,True,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T19:50:00+00:00,TIMEOUT,0.209,0.784,-2.644,-4.123,-0.292,70366.0,-386935.0,68747.0,0.848,4.955,False,False,False,True,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T19:51:00+00:00,TIMEOUT,-0.047,0.359,-2.755,-4.248,-0.427,65347.0,-385870.0,70366.0,0.71,4.955,False,False,False,True,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:31:00+00:00,WIN,0.547,0.103,-1.466,-3.787,0.465,-12774.0,-331772.0,20495.0,0.697,4.091,False,False,False,True,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:39:00+00:00,WIN,0.244,0.45,-0.887,-3.828,0.638,-2016.0,-273689.0,268.0,0.654,4.091,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:44:00+00:00,WIN,-0.012,0.286,-1.205,-3.417,0.807,-1181.0,-254734.0,11120.0,0.749,4.091,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:45:00+00:00,WIN,-0.043,0.397,-1.453,-3.313,0.808,2353.0,-236549.0,-1181.0,0.744,4.091,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:48:00+00:00,WIN,-0.051,0.643,-1.528,-3.28,0.765,11192.0,-244563.0,10114.0,0.661,4.012,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:49:00+00:00,WIN,-0.246,0.308,-1.457,-3.426,0.735,7266.0,-221673.0,11192.0,0.627,4.012,False,False,False,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:50:00+00:00,TIMEOUT,-0.223,0.339,-1.441,-3.547,0.66,1022.0,-222876.0,7266.0,0.539,4.012,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:51:00+00:00,TIMEOUT,-0.369,0.348,-1.652,-3.676,0.539,-5008.0,-237881.0,1022.0,0.41,4.012,False,False,True,False,False,True,False,False
TREND_DOWN,DOWN_APR,2024-04-12T20:52:00+00:00,TIMEOUT,-0.415,0.075,-1.93,-3.754,0.437,-17440.0,-251926.0,-5008.0,0.303,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T20:53:00+00:00,TIMEOUT,-0.366,0.277,-1.596,-3.581,0.489,-15945.0,-240881.0,-17440.0,0.351,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T20:54:00+00:00,TIMEOUT,-0.523,0.034,-1.765,-3.697,0.423,-22700.0,-246157.0,-15945.0,0.274,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T20:55:00+00:00,TIMEOUT,-0.402,-0.012,-1.645,-3.657,0.477,-20640.0,-239935.0,-22700.0,0.325,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T20:56:00+00:00,TIMEOUT,-0.399,-0.168,-1.666,-3.625,0.437,-20943.0,-238549.0,-20640.0,0.28,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T20:57:00+00:00,TIMEOUT,-0.403,-0.049,-1.578,-3.38,0.469,-14087.0,-236286.0,-20943.0,0.31,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T20:58:00+00:00,TIMEOUT,-0.49,-0.139,-1.668,-3.389,0.5,-25273.0,-235711.0,-14087.0,0.337,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T20:59:00+00:00,TIMEOUT,-0.334,0.434,-1.478,-3.081,0.691,-24840.0,-232012.0,-25273.0,0.527,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:00:00+00:00,TIMEOUT,-0.626,0.259,-1.545,-3.431,0.425,-23253.0,-224678.0,-24840.0,0.259,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:01:00+00:00,TIMEOUT,-0.424,0.12,-1.547,-3.486,0.447,-25851.0,-215228.0,-23253.0,0.17,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:02:00+00:00,TIMEOUT,-0.432,0.151,-1.57,-3.462,0.444,-29482.0,-219223.0,-25851.0,0.158,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:03:00+00:00,LOSS,-0.593,0.069,-1.879,-3.575,0.358,-36101.0,-249786.0,-29482.0,0.069,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:04:00+00:00,LOSS,-0.625,-0.139,-2.014,-3.553,0.36,-47604.0,-258133.0,-36101.0,0.0,4.012,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:05:00+00:00,LOSS,-0.639,-0.243,-1.982,-3.611,0.269,-52821.0,-267851.0,-47604.0,0.0,4.012,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:06:00+00:00,LOSS,-0.607,-0.347,-2.045,-3.442,0.326,-57134.0,-266824.0,-52821.0,0.047,4.012,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:07:00+00:00,LOSS,-0.518,-0.343,-1.944,-3.578,0.37,-45230.0,-259038.0,-57134.0,0.086,4.012,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:08:00+00:00,LOSS,-0.57,-0.421,-2.057,-3.489,0.31,-43172.0,-260447.0,-45230.0,0.021,4.012,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:09:00+00:00,LOSS,-0.556,-0.314,-2.119,-3.618,0.326,-39481.0,-261784.0,-43172.0,0.034,4.012,False,True,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:10:00+00:00,TIMEOUT,-0.545,-0.514,-2.092,-3.473,0.426,-51837.0,-266575.0,-39481.0,0.13,4.012,False,False,True,False,False,True,False,True
TREND_DOWN,DOWN_APR,2024-04-12T21:11:00+00:00,LOSS,-0.672,-0.43,-2.11,-3.473,0.351,-41501.0,-263126.0,-51837.0,0.046,3.944,False,True,True,False,False,True,False,True
