zone_id,venue,date,final_shadow_decision,hybrid_decision,m4_thin_decision,target_hit,stop_hit,timeout,result,pnl_after_cost,MFE,MAE,hit_2pct,hit_2_5pct,hit_3pct,time_to_2pct_min,time_to_2_5pct_min,time_to_3pct_min
BTCUSDT-LONG-1779987127000-13,BINANCE_MAY,2026-05-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.6777,1.159,-1.216,0,0,0,,,
BTCUSDT-LONG-1779990653000-14,BINANCE_MAY,2026-05-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.5101,1.069,-1.457,0,0,0,,,
BTCUSDT-LONG-1780004953000-15,BINANCE_MAY,2026-05-28,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.635,-1.88,0,0,0,,,
BTCUSDT-LONG-1780013176000-1,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.814,-1.706,0,0,0,,,
BTCUSDT-LONG-1780014247000-2,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.693,-1.824,0,0,0,,,
BTCUSDT-LONG-1780018289000-3,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.0545,1.12,-1.407,0,0,0,,,
BTCUSDT-LONG-1780021639000-4,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.1527,1.245,-1.286,0,0,0,,,
BTCUSDT-LONG-1780023188000-5,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.5439,1.441,-1.095,0,0,0,,,
BTCUSDT-LONG-1780059725000-6,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.5137,1.481,-1.056,0,0,0,,,
BTCUSDT-LONG-1780061060000-7,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.8932,1.777,-0.767,0,0,0,,,
BTCUSDT-LONG-1780061599000-8,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.5817,1.514,-1.024,0,0,0,,,
BTCUSDT-LONG-1780064353000-9,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.068,-0.484,1,0,0,170.2,,
BTCUSDT-LONG-1780064716000-10,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.29,-0.129,1,0,0,67.4,,
BTCUSDT-LONG-1780064772000-11,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,1,0,0,WIN,1.86,2.238,-0.18,1,0,0,66.7,,
BTCUSDT-LONG-1780069270000-12,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.0289,0.787,-0.889,0,0,0,,,
BTCUSDT-LONG-1780069311000-13,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.0694,0.691,-0.983,0,0,0,,,
BTCUSDT-LONG-1780069354000-14,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.0193,0.742,-0.933,0,0,0,,,
BTCUSDT-LONG-1780076265000-15,BINANCE_MAY,2026-05-29,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,1,0,LOSS,-1.64,0.029,-1.595,0,0,0,,,
BTCUSDT-LONG-1780099356000-1,BINANCE_MAY,2026-05-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.5053,0.956,-0.377,0,0,0,,,
BTCUSDT-LONG-1780105004000-2,BINANCE_MAY,2026-05-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.2627,0.712,-0.618,0,0,0,,,
BTCUSDT-LONG-1780110455000-3,BINANCE_MAY,2026-05-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.0702,0.519,-0.808,0,0,0,,,
BTCUSDT-LONG-1780115224000-4,BINANCE_MAY,2026-05-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.6551,1.106,-0.229,0,0,0,,,
BTCUSDT-LONG-1780115682000-5,BINANCE_MAY,2026-05-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,0.7902,1.242,0.0,0,0,0,,,
BTCUSDT-LONG-1780150665000-6,BINANCE_MAY,2026-05-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.209,0.239,-0.246,0,0,0,,,
BTCUSDT-LONG-1780165396000-7,BINANCE_MAY,2026-05-30,REJECT,HYBRID_REJECT,M4_THIN_ONLY_REJECT,0,0,1,TIMEOUT,-0.2499,0.198,-0.287,0,0,0,,,
BTC-USDT-SWAP-LONG-1772409634000-1,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,6.336,-1.05,1,1,1,881.6,888.4,890.5
BTC-USDT-SWAP-LONG-1772410803000-4,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,6.318,-1.067,1,1,1,874.0,881.0,883.1
BTC-USDT-SWAP-SHORT-1772410491000-2,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.185,-6.191,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772410502000-3,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.185,-6.191,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772412598000-5,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.902,-5.421,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772412610000-6,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.902,-5.421,0,0,0,,,
BTC-USDT-SWAP-LONG-1772414212000-7,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,5.233,-2.077,1,1,1,803.7,805.8,813.8
BTC-USDT-SWAP-LONG-1772414223000-8,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,5.233,-2.077,1,1,1,803.7,805.8,813.8
BTC-USDT-SWAP-LONG-1772416021000-10,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,5.297,-2.018,1,1,1,798.1,800.1,802.8
BTC-USDT-SWAP-SHORT-1772415850000-9,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.954,-5.365,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772418726000-11,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.635,-5.708,0,0,0,,,
BTC-USDT-SWAP-LONG-1772419889000-13,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,5.819,-1.532,1,1,1,733.5,735.6,737.9
BTC-USDT-SWAP-LONG-1772420096000-14,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,5.872,-1.482,1,1,1,720.6,723.8,726.1
BTC-USDT-SWAP-SHORT-1772419273000-12,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.889,-5.435,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772421927000-16,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.302,-4.991,1,0,0,620.9,,
BTC-USDT-SWAP-LONG-1772420976000-15,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.971,-2.321,1,1,1,698.4,700.6,710.8
BTC-USDT-SWAP-SHORT-1772422168000-17,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.466,-4.815,1,0,0,210.2,,
BTC-USDT-SWAP-LONG-1772423133000-18,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,4.806,-2.475,1,1,1,676.8,679.4,698.6
BTC-USDT-SWAP-SHORT-1772434429000-19,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.434,-5.924,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772436154000-20,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.841,-6.561,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772436650000-21,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.058,-6.328,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772454967000-22,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.185,-6.191,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772459757000-24,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.281,-7.163,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772460162000-25,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.228,-7.011,0,0,0,,,
BTC-USDT-SWAP-LONG-1772459159000-23,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,7.115,-0.099,1,1,1,22.9,25.7,37.4
BTC-USDT-SWAP-LONG-1772461492000-27,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,7.033,-0.026,1,1,1,19.8,22.6,39.1
BTC-USDT-SWAP-SHORT-1772461132000-26,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.053,-6.009,0,0,0,,,
BTC-USDT-SWAP-LONG-1772464005000-28,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.247,-3.595,1,0,0,85.1,,
BTC-USDT-SWAP-LONG-1772464013000-29,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.247,-3.595,1,0,0,85.1,,
BTC-USDT-SWAP-LONG-1772465497000-30,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.944,-4.823,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772468028000-31,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.871,-0.893,1,1,1,742.0,959.4,974.7
BTC-USDT-SWAP-LONG-1772468544000-32,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.049,-4.724,0,0,0,,,
BTC-USDT-SWAP-LONG-1772470363000-33,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.111,-4.887,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772471902000-34,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.801,-0.13,1,1,1,690.4,904.5,920.7
BTC-USDT-SWAP-SHORT-1772471938000-35,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.732,-0.203,1,1,1,741.8,905.2,919.2
BTC-USDT-SWAP-SHORT-1772472002000-36,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.732,-0.203,1,1,1,741.8,905.2,919.2
BTC-USDT-SWAP-SHORT-1772474203000-37,OKX_MARCH,2026-03-02,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.256,-0.703,1,1,1,858.5,872.4,883.9
BTC-USDT-SWAP-SHORT-1772496035000-1,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.049,-0.552,1,1,1,510.4,519.6,557.8
BTC-USDT-SWAP-SHORT-1772496525000-2,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.015,-0.587,1,1,1,507.4,517.6,554.8
BTC-USDT-SWAP-LONG-1772496994000-4,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.732,-3.877,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772496865000-3,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.801,-0.812,1,1,1,493.7,506.8,539.7
BTC-USDT-SWAP-LONG-1772499219000-6,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.484,-4.114,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772498676000-5,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,4.076,-0.524,1,1,1,461.5,469.1,508.9
BTC-USDT-SWAP-LONG-1772499903000-7,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.044,-4.227,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772504097000-10,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.402,-0.807,1,1,1,381.3,412.8,418.1
BTC-USDT-SWAP-SHORT-1772504005000-9,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.402,-0.807,1,1,1,381.3,412.8,418.1
BTC-USDT-SWAP-SHORT-1772505226000-11,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.371,-0.84,1,1,1,378.3,410.9,415.2
BTC-USDT-SWAP-LONG-1772503614000-8,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.797,-3.411,0,0,0,,,
BTC-USDT-SWAP-LONG-1772505728000-12,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.691,-3.513,0,0,0,,,
BTC-USDT-SWAP-LONG-1772513128000-13,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.223,-3.003,0,0,0,,,
BTC-USDT-SWAP-LONG-1772513606000-14,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.261,-2.967,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772514107000-15,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.949,-1.279,1,1,0,261.5,266.5,
BTC-USDT-SWAP-SHORT-1772517366000-17,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.726,-1.513,1,1,0,208.4,529.4,
BTC-USDT-SWAP-SHORT-1772517425000-18,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.677,-1.563,1,1,0,206.7,524.9,
BTC-USDT-SWAP-LONG-1772517197000-16,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.509,-2.729,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772521223000-19,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.878,-1.353,1,1,0,141.6,145.9,
BTC-USDT-SWAP-SHORT-1772522407000-20,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.958,-1.27,1,1,0,105.2,110.1,
BTC-USDT-SWAP-SHORT-1772527118000-21,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.487,-5.485,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772528107000-22,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.353,-6.269,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772528433000-23,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.335,-6.288,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772530692000-25,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.673,-8.028,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772531394000-26,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.703,-8.019,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772531452000-27,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.703,-8.019,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772535110000-28,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.134,-7.551,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772535134000-29,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.134,-7.551,0,0,0,,,
BTC-USDT-SWAP-LONG-1772535551000-30,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,7.545,-1.139,1,1,1,284.4,288.2,303.1
BTC-USDT-SWAP-LONG-1772536899000-31,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,7.493,-1.187,1,1,1,275.9,278.9,293.9
BTC-USDT-SWAP-LONG-1772541712000-33,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,6.721,-1.897,1,1,1,217.3,1139.8,1140.5
BTC-USDT-SWAP-LONG-1772541572000-32,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,6.721,-1.897,1,1,1,217.3,1139.8,1140.5
BTC-USDT-SWAP-LONG-1772543243000-34,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,7.142,-1.51,1,1,1,167.3,182.6,1105.0
BTC-USDT-SWAP-LONG-1772544123000-35,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,7.126,-1.524,1,1,1,161.8,177.1,1099.5
BTC-USDT-SWAP-SHORT-1772546176000-36,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.132,-7.553,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772551037000-37,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.191,-8.292,0,0,0,,,
BTC-USDT-SWAP-LONG-1772553323000-38,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.572,-0.353,1,1,1,27.8,948.7,962.3
BTC-USDT-SWAP-LONG-1772553506000-39,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.529,-0.476,1,1,1,944.7,945.4,999.1
BTC-USDT-SWAP-LONG-1772553549000-40,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.45,-0.549,1,1,1,944.9,945.6,999.2
BTC-USDT-SWAP-LONG-1772554627000-41,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,6.832,-2.069,1,1,1,976.5,976.8,986.3
BTC-USDT-SWAP-LONG-1772558132000-42,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.32,-1.022,1,1,1,841.4,895.0,899.8
BTC-USDT-SWAP-LONG-1772560656000-43,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,7.846,-1.455,1,1,1,879.3,884.2,884.5
BTC-USDT-SWAP-LONG-1772563749000-45,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,7.309,-1.946,1,1,1,834.0,834.3,843.1
BTC-USDT-SWAP-SHORT-1772563179000-44,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.712,-7.735,0,0,0,,,
BTC-USDT-SWAP-LONG-1772564438000-46,OKX_MARCH,2026-03-03,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,7.883,-1.602,1,1,1,809.5,814.0,814.3
BTC-USDT-SWAP-SHORT-1772582934000-2,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.077,-8.721,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772582797000-1,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.077,-8.721,0,0,0,,,
BTC-USDT-SWAP-LONG-1772584188000-4,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.948,-0.871,1,1,1,426.4,440.2,485.2
BTC-USDT-SWAP-LONG-1772584858000-5,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,9.032,-0.794,1,1,1,423.2,434.7,481.7
BTC-USDT-SWAP-SHORT-1772583941000-3,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.114,-8.681,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772588463000-6,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.832,-7.891,0,0,0,,,
BTC-USDT-SWAP-LONG-1772589121000-7,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,8.198,-1.553,1,1,1,406.1,410.6,410.9
BTC-USDT-SWAP-SHORT-1772589606000-9,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.394,-8.373,0,0,0,,,
BTC-USDT-SWAP-LONG-1772589296000-8,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.547,-1.236,1,1,1,339.0,385.5,386.6
BTC-USDT-SWAP-SHORT-1772591636000-10,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.075,-8.724,0,0,0,,,
BTC-USDT-SWAP-LONG-1772595707000-11,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,9.472,-0.305,1,1,1,233.8,234.4,248.2
BTC-USDT-SWAP-LONG-1772596380000-13,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,9.566,-0.219,1,1,1,228.5,231.2,242.6
BTC-USDT-SWAP-SHORT-1772596014000-12,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.222,-9.562,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772597735000-15,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.235,-9.548,0,0,0,,,
BTC-USDT-SWAP-SHORT-1772601616000-16,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.219,-9.205,0,0,0,,,
BTC-USDT-SWAP-LONG-1772602176000-17,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,9.173,0.0,1,1,1,129.4,140.9,185.1
BTC-USDT-SWAP-LONG-1772606412000-18,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.024,-0.322,1,1,1,120.5,121.6,124.6
BTC-USDT-SWAP-LONG-1772606902000-19,OKX_MARCH,2026-03-04,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,8.091,-0.261,1,1,1,111.6,114.7,117.1
